,metadata-key,key,id,mapping-target,references,mapping-description,comments,tags,name
1124,1124,1124,T1071.004,CA-7,[],,,[],DNS
1125,1125,1125,T1072,CA-7,[],,,[],Software Deployment Tools
1126,1126,1126,T1078,CA-7,[],,,[],Valid Accounts
1127,1127,1127,T1078.001,CA-7,[],,,[],Default Accounts
1128,1128,1128,T1078.003,CA-7,[],,,[],Local Accounts
1129,1129,1129,T1078.004,CA-7,[],,,[],Cloud Accounts
1130,1130,1130,T1080,CA-7,[],,,[],Taint Shared Content
1131,1131,1131,T1090,CA-7,[],,,[],Proxy
1132,1132,1132,T1090.001,CA-7,[],,,[],Internal Proxy
1133,1133,1133,T1090.002,CA-7,[],,,[],External Proxy
1134,1134,1134,T1090.003,CA-7,[],,,[],Multi-hop Proxy
1135,1135,1135,T1095,CA-7,[],,,[],Non-Application Layer Protocol
1136,1136,1136,T1102,CA-7,[],,,[],Web Service
1137,1137,1137,T1102.001,CA-7,[],,,[],Dead Drop Resolver
1138,1138,1138,T1102.002,CA-7,[],,,[],Bidirectional Communication
1139,1139,1139,T1102.003,CA-7,[],,,[],One-Way Communication
1140,1140,1140,T1104,CA-7,[],,,[],Multi-Stage Channels
1141,1141,1141,T1105,CA-7,[],,,[],Ingress Tool Transfer
1142,1142,1142,T1110,CA-7,[],,,[],Brute Force
1143,1143,1143,T1110.001,CA-7,[],,,[],Password Guessing
1144,1144,1144,T1110.002,CA-7,[],,,[],Password Cracking
1145,1145,1145,T1110.003,CA-7,[],,,[],Password Spraying
1146,1146,1146,T1110.004,CA-7,[],,,[],Credential Stuffing
1147,1147,1147,T1111,CA-7,[],,,[],Two-Factor Authentication Interception
1148,1148,1148,T1132,CA-7,[],,,[],Data Encoding
1149,1149,1149,T1132.001,CA-7,[],,,[],Standard Encoding
1150,1150,1150,T1132.002,CA-7,[],,,[],Non-Standard Encoding
1151,1151,1151,T1176,CA-7,[],,,[],Browser Extensions
1152,1152,1152,T1185,CA-7,[],,,[],Man in the Browser
1153,1153,1153,T1187,CA-7,[],,,[],Forced Authentication
1154,1154,1154,T1189,CA-7,[],,,[],Drive-by Compromise
1155,1155,1155,T1190,CA-7,[],,,[],Exploit Public-Facing Application
1156,1156,1156,T1195,CA-7,[],,,[],Supply Chain Compromise
1157,1157,1157,T1195.001,CA-7,[],,,[],Compromise Software Dependencies and Development Tools
1158,1158,1158,T1195.002,CA-7,[],,,[],Compromise Software Supply Chain
1159,1159,1159,T1197,CA-7,[],,,[],BITS Jobs
1160,1160,1160,T1201,CA-7,[],,,[],Password Policy Discovery
1161,1161,1161,T1203,CA-7,[],,,[],Exploitation for Client Execution
1162,1162,1162,T1204,CA-7,[],,,[],User Execution
1163,1163,1163,T1204.001,CA-7,[],,,[],Malicious Link
1164,1164,1164,T1204.002,CA-7,[],,,[],Malicious File
1165,1165,1165,T1205,CA-7,[],,,[],Traffic Signaling
1166,1166,1166,T1205.001,CA-7,[],,,[],Port Knocking
1167,1167,1167,T1210,CA-7,[],,,[],Exploitation of Remote Services
1168,1168,1168,T1211,CA-7,[],,,[],Exploitation for Defense Evasion
1169,1169,1169,T1212,CA-7,[],,,[],Exploitation for Credential Access
1170,1170,1170,T1218,CA-7,[],,,[],Signed Binary Proxy Execution
1171,1171,1171,T1218.002,CA-7,[],,,[],Control Panel
1172,1172,1172,T1218.010,CA-7,[],,,[],Regsvr32
1173,1173,1173,T1218.011,CA-7,[],,,[],Rundll32
1174,1174,1174,T1218.012,CA-7,[],,,[],Verclsid
1175,1175,1175,T1219,CA-7,[],,,[],Remote Access Software
1176,1176,1176,T1221,CA-7,[],,,[],Template Injection
1177,1177,1177,T1222,CA-7,[],,,[],File and Directory Permissions Modification
1178,1178,1178,T1222.001,CA-7,[],,,[],Windows File and Directory Permissions Modification
1179,1179,1179,T1222.002,CA-7,[],,,[],Linux and Mac File and Directory Permissions Modification
1180,1180,1180,T1489,CA-7,[],,,[],Service Stop
1181,1181,1181,T1498,CA-7,[],,,[],Network Denial of Service
1182,1182,1182,T1498.001,CA-7,[],,,[],Direct Network Flood
1183,1183,1183,T1498.002,CA-7,[],,,[],Reflection Amplification
1184,1184,1184,T1499,CA-7,[],,,[],Endpoint Denial of Service
1185,1185,1185,T1499.001,CA-7,[],,,[],OS Exhaustion Flood
1186,1186,1186,T1499.002,CA-7,[],,,[],Service Exhaustion Flood
1187,1187,1187,T1499.003,CA-7,[],,,[],Application Exhaustion Flood
1188,1188,1188,T1499.004,CA-7,[],,,[],Application or System Exploitation
1189,1189,1189,T1528,CA-7,[],,,[],Steal Application Access Token
1190,1190,1190,T1530,CA-7,[],,,[],Data from Cloud Storage Object
1191,1191,1191,T1537,CA-7,[],,,[],Transfer Data to Cloud Account
1192,1192,1192,T1539,CA-7,[],,,[],Steal Web Session Cookie
1193,1193,1193,T1542.004,CA-7,[],,,[],ROMMONkit
1194,1194,1194,T1542.005,CA-7,[],,,[],TFTP Boot
1195,1195,1195,T1543,CA-7,[],,,[],Create or Modify System Process
1196,1196,1196,T1543.002,CA-7,[],,,[],Systemd Service
1197,1197,1197,T1546.004,CA-7,[],,,[],.bash_profile and .bashrc
1198,1198,1198,T1546.013,CA-7,[],,,[],PowerShell Profile
1199,1199,1199,T1547.003,CA-7,[],,,[],Time Providers
1200,1200,1200,T1547.011,CA-7,[],,,[],Plist Modification
1201,1201,1201,T1548,CA-7,[],,,[],Abuse Elevation Control Mechanism
1202,1202,1202,T1548.003,CA-7,[],,,[],Sudo and Sudo Caching
1203,1203,1203,T1550.003,CA-7,[],,,[],Pass the Ticket
1204,1204,1204,T1552,CA-7,[],,,[],Unsecured Credentials
1205,1205,1205,T1552.001,CA-7,[],,,[],Credentials In Files
1206,1206,1206,T1552.002,CA-7,[],,,[],Credentials in Registry
1207,1207,1207,T1552.004,CA-7,[],,,[],Private Keys
1208,1208,1208,T1552.005,CA-7,[],,,[],Cloud Instance Metadata API
1209,1209,1209,T1553.003,CA-7,[],,,[],SIP and Trust Provider Hijacking
1210,1210,1210,T1555,CA-7,[],,,[],Credentials from Password Stores
1211,1211,1211,T1555.001,CA-7,[],,,[],Keychain
1212,1212,1212,T1555.002,CA-7,[],,,[],Securityd Memory
1213,1213,1213,T1556,CA-7,[],,,[],Modify Authentication Process
1214,1214,1214,T1556.001,CA-7,[],,,[],Domain Controller Authentication
1215,1215,1215,T1557,CA-7,[],,,[],Man-in-the-Middle
1216,1216,1216,T1557.001,CA-7,[],,,[],LLMNR/NBT-NS Poisoning and SMB Relay
1217,1217,1217,T1557.002,CA-7,[],,,[],ARP Cache Poisoning
1218,1218,1218,T1558,CA-7,[],,,[],Steal or Forge Kerberos Tickets
1219,1219,1219,T1558.002,CA-7,[],,,[],Silver Ticket
1220,1220,1220,T1558.003,CA-7,[],,,[],Kerberoasting
1221,1221,1221,T1558.004,CA-7,[],,,[],AS-REP Roasting
1222,1222,1222,T1562,CA-7,[],,,[],Impair Defenses
1223,1223,1223,T1562.001,CA-7,[],,,[],Disable or Modify Tools
1224,1224,1224,T1562.002,CA-7,[],,,[],Disable Windows Event Logging
1225,1225,1225,T1562.004,CA-7,[],,,[],Disable or Modify System Firewall
1226,1226,1226,T1562.006,CA-7,[],,,[],Indicator Blocking
1227,1227,1227,T1563.001,CA-7,[],,,[],SSH Hijacking
1228,1228,1228,T1564.004,CA-7,[],,,[],NTFS File Attributes
1229,1229,1229,T1565,CA-7,[],,,[],Data Manipulation
1230,1230,1230,T1565.001,CA-7,[],,,[],Stored Data Manipulation
1231,1231,1231,T1565.003,CA-7,[],,,[],Runtime Data Manipulation
1232,1232,1232,T1566,CA-7,[],,,[],Phishing
1233,1233,1233,T1566.001,CA-7,[],,,[],Spearphishing Attachment
1234,1234,1234,T1566.002,CA-7,[],,,[],Spearphishing Link
1235,1235,1235,T1566.003,CA-7,[],,,[],Spearphishing via Service
1236,1236,1236,T1568,CA-7,[],,,[],Dynamic Resolution
1237,1237,1237,T1568.002,CA-7,[],,,[],Domain Generation Algorithms
1238,1238,1238,T1569,CA-7,[],,,[],System Services
1239,1239,1239,T1569.002,CA-7,[],,,[],Service Execution
1240,1240,1240,T1570,CA-7,[],,,[],Lateral Tool Transfer
1241,1241,1241,T1571,CA-7,[],,,[],Non-Standard Port
1242,1242,1242,T1572,CA-7,[],,,[],Protocol Tunneling
1243,1243,1243,T1573,CA-7,[],,,[],Encrypted Channel
1244,1244,1244,T1573.001,CA-7,[],,,[],Symmetric Cryptography
1245,1245,1245,T1573.002,CA-7,[],,,[],Asymmetric Cryptography
1246,1246,1246,T1574,CA-7,[],,,[],Hijack Execution Flow
1247,1247,1247,T1574.002,CA-7,[],,,[],DLL Side-Loading
1248,1248,1248,T1574.004,CA-7,[],,,[],Dylib Hijacking
1249,1249,1249,T1574.007,CA-7,[],,,[],Path Interception by PATH Environment Variable
1250,1250,1250,T1574.008,CA-7,[],,,[],Path Interception by Search Order Hijacking
1251,1251,1251,T1574.009,CA-7,[],,,[],Path Interception by Unquoted Path
1252,1252,1252,T1598,CA-7,[],,,[],Phishing for Information
1253,1253,1253,T1598.001,CA-7,[],,,[],Spearphishing Service
1254,1254,1254,T1598.002,CA-7,[],,,[],Spearphishing Attachment
1255,1255,1255,T1598.003,CA-7,[],,,[],Spearphishing Link
1256,1256,1256,T1599,CA-7,[],,,[],Network Boundary Bridging
1257,1257,1257,T1599.001,CA-7,[],,,[],Network Address Translation Traversal
1258,1258,1258,T1602,CA-7,[],,,[],Data from Configuration Repository
1259,1259,1259,T1602.001,CA-7,[],,,[],SNMP (MIB Dump)
1260,1260,1260,T1602.002,CA-7,[],,,[],Network Device Configuration Dump
1261,1261,1261,T1021.001,CA-8,[],,,[],Remote Desktop Protocol
1262,1262,1262,T1021.005,CA-8,[],,,[],VNC
1263,1263,1263,T1053,CA-8,[],,,[],Scheduled Task/Job
1264,1264,1264,T1053.001,CA-8,[],,,[],At (Linux)
1265,1265,1265,T1053.002,CA-8,[],,,[],At (Windows)
1266,1266,1266,T1053.003,CA-8,[],,,[],Cron
1267,1267,1267,T1053.004,CA-8,[],,,[],Launchd
1268,1268,1268,T1053.005,CA-8,[],,,[],Scheduled Task
1269,1269,1269,T1059,CA-8,[],,,[],Command and Scripting Interpreter
1270,1270,1270,T1068,CA-8,[],,,[],Exploitation for Privilege Escalation
1271,1271,1271,T1078,CA-8,[],,,[],Valid Accounts
1272,1272,1272,T1176,CA-8,[],,,[],Browser Extensions
1273,1273,1273,T1195.003,CA-8,[],,,[],Compromise Hardware Supply Chain
1274,1274,1274,T1210,CA-8,[],,,[],Exploitation of Remote Services
1275,1275,1275,T1211,CA-8,[],,,[],Exploitation for Defense Evasion
1276,1276,1276,T1212,CA-8,[],,,[],Exploitation for Credential Access
1277,1277,1277,T1213,CA-8,[],,,[],Data from Information Repositories
1278,1278,1278,T1213.001,CA-8,[],,,[],Confluence
1279,1279,1279,T1213.002,CA-8,[],,,[],Sharepoint
1280,1280,1280,T1482,CA-8,[],,,[],Domain Trust Discovery
1281,1281,1281,T1484,CA-8,[],,,[],Domain Policy Modification
1282,1282,1282,T1495,CA-8,[],,,[],Firmware Corruption
1283,1283,1283,T1505,CA-8,[],,,[],Server Software Component
1284,1284,1284,T1505.001,CA-8,[],,,[],SQL Stored Procedures
1285,1285,1285,T1505.002,CA-8,[],,,[],Transport Agent
1286,1286,1286,T1525,CA-8,[],,,[],Implant Container Image
1287,1287,1287,T1528,CA-8,[],,,[],Steal Application Access Token
1288,1288,1288,T1530,CA-8,[],,,[],Data from Cloud Storage Object
1289,1289,1289,T1542,CA-8,[],,,[],Pre-OS Boot
1290,1290,1290,T1542.001,CA-8,[],,,[],System Firmware
1291,1291,1291,T1542.003,CA-8,[],,,[],Bootkit
1292,1292,1292,T1542.004,CA-8,[],,,[],ROMMONkit
1293,1293,1293,T1542.005,CA-8,[],,,[],TFTP Boot
1294,1294,1294,T1543,CA-8,[],,,[],Create or Modify System Process
1295,1295,1295,T1543.003,CA-8,[],,,[],Windows Service
1296,1296,1296,T1548,CA-8,[],,,[],Abuse Elevation Control Mechanism
1297,1297,1297,T1548.002,CA-8,[],,,[],Bypass User Account Control
1298,1298,1298,T1550,CA-8,[],,,[],Use Alternate Authentication Material
1299,1299,1299,T1552,CA-8,[],,,[],Unsecured Credentials
1300,1300,1300,T1552.001,CA-8,[],,,[],Credentials In Files
1301,1301,1301,T1552.002,CA-8,[],,,[],Credentials in Registry
1302,1302,1302,T1552.004,CA-8,[],,,[],Private Keys
1303,1303,1303,T1552.006,CA-8,[],,,[],Group Policy Preferences
1304,1304,1304,T1554,CA-8,[],,,[],Compromise Client Software Binary
1305,1305,1305,T1558.004,CA-8,[],,,[],AS-REP Roasting
1306,1306,1306,T1560,CA-8,[],,,[],Archive Collected Data
1307,1307,1307,T1560.001,CA-8,[],,,[],Archive via Utility
1308,1308,1308,T1562,CA-8,[],,,[],Impair Defenses
1309,1309,1309,T1563,CA-8,[],,,[],Remote Service Session Hijacking
1310,1310,1310,T1574,CA-8,[],,,[],Hijack Execution Flow
1311,1311,1311,T1574.001,CA-8,[],,,[],DLL Search Order Hijacking
1312,1312,1312,T1574.002,CA-8,[],,,[],DLL Side-Loading
1313,1313,1313,T1574.005,CA-8,[],,,[],Executable Installer File Permissions Weakness
1314,1314,1314,T1574.007,CA-8,[],,,[],Path Interception by PATH Environment Variable
1315,1315,1315,T1574.008,CA-8,[],,,[],Path Interception by Search Order Hijacking
1316,1316,1316,T1574.009,CA-8,[],,,[],Path Interception by Unquoted Path
1317,1317,1317,T1574.010,CA-8,[],,,[],Services File Permissions Weakness
1318,1318,1318,T1578,CA-8,[],,,[],Modify Cloud Compute Infrastructure
1319,1319,1319,T1578.001,CA-8,[],,,[],Create Snapshot
1320,1320,1320,T1578.002,CA-8,[],,,[],Create Cloud Instance
1321,1321,1321,T1578.003,CA-8,[],,,[],Delete Cloud Instance
1322,1322,1322,T1601,CA-8,[],,,[],Modify System Image
1323,1323,1323,T1601.001,CA-8,[],,,[],Patch System Image
1324,1324,1324,T1601.002,CA-8,[],,,[],Downgrade System Image
1325,1325,1325,T1546.008,CM-10,[],,,[],Accessibility Features
1326,1326,1326,T1546.013,CM-10,[],,,[],PowerShell Profile
1327,1327,1327,T1550.001,CM-10,[],,,[],Application Access Token
1328,1328,1328,T1553,CM-10,[],,,[],Subvert Trust Controls
1329,1329,1329,T1553.004,CM-10,[],,,[],Install Root Certificate
1330,1330,1330,T1559,CM-10,[],,,[],Inter-Process Communication
1331,1331,1331,T1559.002,CM-10,[],,,[],Dynamic Data Exchange
1332,1332,1332,T1021.005,CM-11,[],,,[],VNC
1333,1333,1333,T1059,CM-11,[],,,[],Command and Scripting Interpreter
1334,1334,1334,T1059.006,CM-11,[],,,[],Python
1335,1335,1335,T1176,CM-11,[],,,[],Browser Extensions
1336,1336,1336,T1195,CM-11,[],,,[],Supply Chain Compromise
1337,1337,1337,T1195.001,CM-11,[],,,[],Compromise Software Dependencies and Development Tools
1338,1338,1338,T1195.002,CM-11,[],,,[],Compromise Software Supply Chain
1339,1339,1339,T1505,CM-11,[],,,[],Server Software Component
1340,1340,1340,T1505.001,CM-11,[],,,[],SQL Stored Procedures
1341,1341,1341,T1505.002,CM-11,[],,,[],Transport Agent
1342,1342,1342,T1543,CM-11,[],,,[],Create or Modify System Process
1343,1343,1343,T1543.001,CM-11,[],,,[],Launch Agent
1344,1344,1344,T1543.002,CM-11,[],,,[],Systemd Service
1345,1345,1345,T1543.003,CM-11,[],,,[],Windows Service
1346,1346,1346,T1543.004,CM-11,[],,,[],Launch Daemon
1347,1347,1347,T1550.001,CM-11,[],,,[],Application Access Token
1348,1348,1348,T1569,CM-11,[],,,[],System Services
1349,1349,1349,T1569.001,CM-11,[],,,[],Launchctl
1350,1350,1350,T1001,CM-2,[],,,[],Data Obfuscation
1351,1351,1351,T1001.001,CM-2,[],,,[],Junk Data
1352,1352,1352,T1001.002,CM-2,[],,,[],Steganography
1353,1353,1353,T1001.003,CM-2,[],,,[],Protocol Impersonation
1354,1354,1354,T1003,CM-2,[],,,[],OS Credential Dumping
1355,1355,1355,T1003.001,CM-2,[],,,[],LSASS Memory
1356,1356,1356,T1003.002,CM-2,[],,,[],Security Account Manager
1357,1357,1357,T1003.003,CM-2,[],,,[],NTDS
1358,1358,1358,T1003.004,CM-2,[],,,[],LSA Secrets
1359,1359,1359,T1003.005,CM-2,[],,,[],Cached Domain Credentials
1360,1360,1360,T1003.006,CM-2,[],,,[],DCSync
1361,1361,1361,T1003.007,CM-2,[],,,[],Proc Filesystem
1362,1362,1362,T1003.008,CM-2,[],,,[],/etc/passwd and /etc/shadow
1363,1363,1363,T1008,CM-2,[],,,[],Fallback Channels
1364,1364,1364,T1011.001,CM-2,[],,,[],Exfiltration Over Bluetooth
1365,1365,1365,T1020.001,CM-2,[],,,[],Traffic Duplication
1366,1366,1366,T1021.001,CM-2,[],,,[],Remote Desktop Protocol
1367,1367,1367,T1021.002,CM-2,[],,,[],SMB/Windows Admin Shares
1368,1368,1368,T1021.003,CM-2,[],,,[],Distributed Component Object Model
1369,1369,1369,T1021.004,CM-2,[],,,[],SSH
1370,1370,1370,T1021.005,CM-2,[],,,[],VNC
1371,1371,1371,T1021.006,CM-2,[],,,[],Windows Remote Management
1372,1372,1372,T1029,CM-2,[],,,[],Scheduled Transfer
1373,1373,1373,T1030,CM-2,[],,,[],Data Transfer Size Limits
1374,1374,1374,T1036,CM-2,[],,,[],Masquerading
1375,1375,1375,T1036.001,CM-2,[],,,[],Invalid Code Signature
1376,1376,1376,T1036.003,CM-2,[],,,[],Rename System Utilities
1377,1377,1377,T1036.005,CM-2,[],,,[],Match Legitimate Name or Location
1378,1378,1378,T1037,CM-2,[],,,[],Boot or Logon Initialization Scripts
1379,1379,1379,T1037.002,CM-2,[],,,[],Logon Script (Mac)
1380,1380,1380,T1037.003,CM-2,[],,,[],Network Logon Script
1381,1381,1381,T1037.004,CM-2,[],,,[],Rc.common
1382,1382,1382,T1037.005,CM-2,[],,,[],Startup Items
1383,1383,1383,T1046,CM-2,[],,,[],Network Service Scanning
1384,1384,1384,T1048,CM-2,[],,,[],Exfiltration Over Alternative Protocol
1385,1385,1385,T1048.001,CM-2,[],,,[],Exfiltration Over Symmetric Encrypted Non-C2 Protocol
1386,1386,1386,T1048.002,CM-2,[],,,[],Exfiltration Over Asymmetric Encrypted Non-C2 Protocol
1387,1387,1387,T1048.003,CM-2,[],,,[],Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol
1388,1388,1388,T1052,CM-2,[],,,[],Exfiltration Over Physical Medium
1389,1389,1389,T1052.001,CM-2,[],,,[],Exfiltration over USB
1390,1390,1390,T1053,CM-2,[],,,[],Scheduled Task/Job
1391,1391,1391,T1053.002,CM-2,[],,,[],At (Windows)
1392,1392,1392,T1053.005,CM-2,[],,,[],Scheduled Task
1393,1393,1393,T1059,CM-2,[],,,[],Command and Scripting Interpreter
1394,1394,1394,T1059.001,CM-2,[],,,[],PowerShell
1395,1395,1395,T1059.002,CM-2,[],,,[],AppleScript
1396,1396,1396,T1059.005,CM-2,[],,,[],Visual Basic
1397,1397,1397,T1059.007,CM-2,[],,,[],JavaScript/JScript
1398,1398,1398,T1068,CM-2,[],,,[],Exploitation for Privilege Escalation
1399,1399,1399,T1070,CM-2,[],,,[],Indicator Removal on Host
1400,1400,1400,T1070.001,CM-2,[],,,[],Clear Windows Event Logs
1401,1401,1401,T1070.002,CM-2,[],,,[],Clear Linux or Mac System Logs
1402,1402,1402,T1070.003,CM-2,[],,,[],Clear Command History
1403,1403,1403,T1071,CM-2,[],,,[],Application Layer Protocol
1404,1404,1404,T1071.001,CM-2,[],,,[],Web Protocols
1405,1405,1405,T1071.002,CM-2,[],,,[],File Transfer Protocols
1406,1406,1406,T1071.003,CM-2,[],,,[],Mail Protocols
1407,1407,1407,T1071.004,CM-2,[],,,[],DNS
1408,1408,1408,T1072,CM-2,[],,,[],Software Deployment Tools
1409,1409,1409,T1080,CM-2,[],,,[],Taint Shared Content
1410,1410,1410,T1090,CM-2,[],,,[],Proxy
1411,1411,1411,T1090.001,CM-2,[],,,[],Internal Proxy
1412,1412,1412,T1090.002,CM-2,[],,,[],External Proxy
1413,1413,1413,T1091,CM-2,[],,,[],Replication Through Removable Media
1414,1414,1414,T1092,CM-2,[],,,[],Communication Through Removable Media
1415,1415,1415,T1095,CM-2,[],,,[],Non-Application Layer Protocol
1416,1416,1416,T1098.004,CM-2,[],,,[],SSH Authorized Keys
1417,1417,1417,T1102,CM-2,[],,,[],Web Service
1418,1418,1418,T1102.001,CM-2,[],,,[],Dead Drop Resolver
1419,1419,1419,T1102.002,CM-2,[],,,[],Bidirectional Communication
1420,1420,1420,T1102.003,CM-2,[],,,[],One-Way Communication
1421,1421,1421,T1104,CM-2,[],,,[],Multi-Stage Channels
1422,1422,1422,T1105,CM-2,[],,,[],Ingress Tool Transfer
1423,1423,1423,T1110,CM-2,[],,,[],Brute Force
1424,1424,1424,T1110.001,CM-2,[],,,[],Password Guessing
1425,1425,1425,T1110.002,CM-2,[],,,[],Password Cracking
1426,1426,1426,T1110.003,CM-2,[],,,[],Password Spraying
1427,1427,1427,T1110.004,CM-2,[],,,[],Credential Stuffing
1428,1428,1428,T1111,CM-2,[],,,[],Two-Factor Authentication Interception
1429,1429,1429,T1114,CM-2,[],,,[],Email Collection
1430,1430,1430,T1114.002,CM-2,[],,,[],Remote Email Collection
1431,1431,1431,T1119,CM-2,[],,,[],Automated Collection
1432,1432,1432,T1127,CM-2,[],,,[],Trusted Developer Utilities Proxy Execution
1433,1433,1433,T1127.001,CM-2,[],,,[],MSBuild
1434,1434,1434,T1129,CM-2,[],,,[],Shared Modules
1435,1435,1435,T1132,CM-2,[],,,[],Data Encoding
1436,1436,1436,T1132.001,CM-2,[],,,[],Standard Encoding
1437,1437,1437,T1132.002,CM-2,[],,,[],Non-Standard Encoding
1438,1438,1438,T1133,CM-2,[],,,[],External Remote Services
1439,1439,1439,T1134.005,CM-2,[],,,[],SID-History Injection
1440,1440,1440,T1137,CM-2,[],,,[],Office Application Startup
1441,1441,1441,T1137.001,CM-2,[],,,[],Office Template Macros
1442,1442,1442,T1137.002,CM-2,[],,,[],Office Test
1443,1443,1443,T1137.003,CM-2,[],,,[],Outlook Forms
1444,1444,1444,T1137.004,CM-2,[],,,[],Outlook Home Page
1445,1445,1445,T1137.005,CM-2,[],,,[],Outlook Rules
1446,1446,1446,T1176,CM-2,[],,,[],Browser Extensions
1447,1447,1447,T1185,CM-2,[],,,[],Man in the Browser
1448,1448,1448,T1187,CM-2,[],,,[],Forced Authentication
1449,1449,1449,T1189,CM-2,[],,,[],Drive-by Compromise
1450,1450,1450,T1201,CM-2,[],,,[],Password Policy Discovery
1451,1451,1451,T1204,CM-2,[],,,[],User Execution
1452,1452,1452,T1204.001,CM-2,[],,,[],Malicious Link
1453,1453,1453,T1204.002,CM-2,[],,,[],Malicious File
1454,1454,1454,T1210,CM-2,[],,,[],Exploitation of Remote Services
1455,1455,1455,T1211,CM-2,[],,,[],Exploitation for Defense Evasion
1456,1456,1456,T1212,CM-2,[],,,[],Exploitation for Credential Access
1457,1457,1457,T1216,CM-2,[],,,[],Signed Script Proxy Execution
1458,1458,1458,T1216.001,CM-2,[],,,[],PubPrn
1459,1459,1459,T1218,CM-2,[],,,[],Signed Binary Proxy Execution
1460,1460,1460,T1218.001,CM-2,[],,,[],Compiled HTML File
1461,1461,1461,T1218.002,CM-2,[],,,[],Control Panel
1462,1462,1462,T1218.003,CM-2,[],,,[],CMSTP
1463,1463,1463,T1218.004,CM-2,[],,,[],InstallUtil
1464,1464,1464,T1218.005,CM-2,[],,,[],Mshta
1465,1465,1465,T1218.008,CM-2,[],,,[],Odbcconf
1466,1466,1466,T1218.009,CM-2,[],,,[],Regsvcs/Regasm
1467,1467,1467,T1218.012,CM-2,[],,,[],Verclsid
1468,1468,1468,T1219,CM-2,[],,,[],Remote Access Software
1469,1469,1469,T1220,CM-2,[],,,[],XSL Script Processing
1470,1470,1470,T1221,CM-2,[],,,[],Template Injection
1471,1471,1471,T1484,CM-2,[],,,[],Domain Policy Modification
1472,1472,1472,T1485,CM-2,[],,,[],Data Destruction
1473,1473,1473,T1486,CM-2,[],,,[],Data Encrypted for Impact
1474,1474,1474,T1490,CM-2,[],,,[],Inhibit System Recovery
1475,1475,1475,T1491,CM-2,[],,,[],Defacement
1476,1476,1476,T1491.001,CM-2,[],,,[],Internal Defacement
1477,1477,1477,T1491.002,CM-2,[],,,[],External Defacement
1478,1478,1478,T1505,CM-2,[],,,[],Server Software Component
1479,1479,1479,T1505.001,CM-2,[],,,[],SQL Stored Procedures
1480,1480,1480,T1505.002,CM-2,[],,,[],Transport Agent
1481,1481,1481,T1525,CM-2,[],,,[],Implant Container Image
1482,1482,1482,T1528,CM-2,[],,,[],Steal Application Access Token
1483,1483,1483,T1530,CM-2,[],,,[],Data from Cloud Storage Object
1484,1484,1484,T1539,CM-2,[],,,[],Steal Web Session Cookie
1485,1485,1485,T1542.004,CM-2,[],,,[],ROMMONkit
1486,1486,1486,T1542.005,CM-2,[],,,[],TFTP Boot
1487,1487,1487,T1543,CM-2,[],,,[],Create or Modify System Process
1488,1488,1488,T1543.002,CM-2,[],,,[],Systemd Service
1489,1489,1489,T1543.003,CM-2,[],,,[],Windows Service
1490,1490,1490,T1546,CM-2,[],,,[],Event Triggered Execution
1491,1491,1491,T1546.002,CM-2,[],,,[],Screensaver
1492,1492,1492,T1546.004,CM-2,[],,,[],.bash_profile and .bashrc
1493,1493,1493,T1546.006,CM-2,[],,,[],LC_LOAD_DYLIB Addition
1494,1494,1494,T1546.010,CM-2,[],,,[],AppInit DLLs
1495,1495,1495,T1546.013,CM-2,[],,,[],PowerShell Profile
1496,1496,1496,T1546.014,CM-2,[],,,[],Emond
1497,1497,1497,T1547.003,CM-2,[],,,[],Time Providers
1498,1498,1498,T1547.007,CM-2,[],,,[],Re-opened Applications
1499,1499,1499,T1547.008,CM-2,[],,,[],LSASS Driver
1500,1500,1500,T1547.011,CM-2,[],,,[],Plist Modification
1501,1501,1501,T1548,CM-2,[],,,[],Abuse Elevation Control Mechanism
1502,1502,1502,T1548.002,CM-2,[],,,[],Bypass User Account Control
1503,1503,1503,T1548.003,CM-2,[],,,[],Sudo and Sudo Caching
1504,1504,1504,T1548.004,CM-2,[],,,[],Elevated Execution with Prompt
1505,1505,1505,T1550,CM-2,[],,,[],Use Alternate Authentication Material
1506,1506,1506,T1550.001,CM-2,[],,,[],Application Access Token
1507,1507,1507,T1550.003,CM-2,[],,,[],Pass the Ticket
1508,1508,1508,T1552,CM-2,[],,,[],Unsecured Credentials
1509,1509,1509,T1552.001,CM-2,[],,,[],Credentials In Files
1510,1510,1510,T1552.004,CM-2,[],,,[],Private Keys
1511,1511,1511,T1552.006,CM-2,[],,,[],Group Policy Preferences
1512,1512,1512,T1553,CM-2,[],,,[],Subvert Trust Controls
1513,1513,1513,T1553.001,CM-2,[],,,[],Gatekeeper Bypass
1514,1514,1514,T1553.003,CM-2,[],,,[],SIP and Trust Provider Hijacking
1515,1515,1515,T1554,CM-2,[],,,[],Compromise Client Software Binary
1516,1516,1516,T1556.004,CM-2,[],,,[],Network Device Authentication
1517,1517,1517,T1557,CM-2,[],,,[],Man-in-the-Middle
1518,1518,1518,T1557.001,CM-2,[],,,[],LLMNR/NBT-NS Poisoning and SMB Relay
1519,1519,1519,T1557.002,CM-2,[],,,[],ARP Cache Poisoning
1520,1520,1520,T1558,CM-2,[],,,[],Steal or Forge Kerberos Tickets
1521,1521,1521,T1558.001,CM-2,[],,,[],Golden Ticket
1522,1522,1522,T1558.002,CM-2,[],,,[],Silver Ticket
