,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
406,,T1005,Data from Local System,[],[],,CVE-2019-3786,primary_impact,2019,,02/03/2021,10/27/2021,9.0,enterprise,cve,
407,,T1565.001,Stored Data Manipulation,[],[],,CVE-2019-3786,exploitation_technique,2019,,02/03/2021,10/27/2021,9.0,enterprise,cve,
408,,T1190,Exploit Public-Facing Application,[],[],,CVE-2019-3706,primary_impact,2019,,02/03/2021,10/27/2021,9.0,enterprise,cve,
409,,T1055.001,Dynamic-link Library Injection,[],[],,CVE-2018-11072,primary_impact,2018,,02/03/2021,10/27/2021,9.0,enterprise,cve,
410,,T1059.007,JavaScript,[],[],,CVE-2018-11073,primary_impact,2018,,02/03/2021,10/27/2021,9.0,enterprise,cve,
411,,T1185,Man in the Browser,[],[],,CVE-2018-11073,secondary_impact,2018,,02/03/2021,10/27/2021,9.0,enterprise,cve,
412,,T1189,Drive-by Compromise,[],[],,CVE-2018-11073,exploitation_technique,2018,,02/03/2021,10/27/2021,9.0,enterprise,cve,
413,,T1557,Man-in-the-Middle,[],[],,CVE-2018-11087,primary_impact,2018,,02/03/2021,10/27/2021,9.0,enterprise,cve,
414,,T1059.007,JavaScript,[],[],,CVE-2019-3708,primary_impact,2019,,02/03/2021,10/27/2021,9.0,enterprise,cve,
415,,T1185,Man in the Browser,[],[],,CVE-2019-3708,secondary_impact,2019,,02/03/2021,10/27/2021,9.0,enterprise,cve,
416,,T1204.001,Malicious Link,[],[],,CVE-2019-3708,exploitation_technique,2019,,02/03/2021,10/27/2021,9.0,enterprise,cve,
417,,T1548.003,Sudo and Sudo Caching,[],[],,CVE-2018-15767,primary_impact,2018,,02/03/2021,10/27/2021,9.0,enterprise,cve,
418,,T1600,Weaken Encryption,[],[],,CVE-2018-11069,primary_impact,2018,,02/03/2021,10/27/2021,9.0,enterprise,cve,
419,,T1110,Brute Force,[],[],,CVE-2018-11069,exploitation_technique,2018,,02/03/2021,10/27/2021,9.0,enterprise,cve,
420,,T1552,Unsecured Credentials,[],[],,CVE-2019-3763,primary_impact,2019,,02/03/2021,10/27/2021,9.0,enterprise,cve,
421,,T1078 ,Valid Accounts,[],[],,CVE-2019-3763,secondary_impact,2019,,02/03/2021,10/27/2021,9.0,enterprise,cve,
422,,T1485,Data Destruction,[],[],,CVE-2019-3750,primary_impact,2019,,02/03/2021,10/27/2021,9.0,enterprise,cve,
423,,T1552,Unsecured Credentials,[],[],,CVE-2020-15105,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
424,,T1078 ,Valid Accounts,[],[],,CVE-2020-15105,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
425,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-15188,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
426,,T1133,External Remote Services,[],[],,CVE-2020-15188,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
427,,T1036,Masquerading,[],[],,CVE-2020-5250,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
428,,T1478,Install Insecure or Malicious Configuration,[],[],,CVE-2020-5250,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
429,,T1005,Data from Local System,[],[],,CVE-2019-16768,primary_impact,2019,,02/03/2021,10/27/2021,9.0,enterprise,cve,
430,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-15147,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
431,,T1133,External Remote Services,[],[],,CVE-2020-15147,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
432,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-15118,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
433,,T1185,Man in the Browser,[],[],,CVE-2020-15118,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
434,,T1574,Hijack Execution Flow,[],[],,CVE-2020-5210,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
435,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-5210,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
436,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-11055,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
437,,T1185,Man in the Browser,[],[],,CVE-2020-11055,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
438,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-5283,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
439,,T1185,Man in the Browser,[],[],,CVE-2020-5283,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
440,,T1574,Hijack Execution Flow,[],[],,CVE-2020-15211,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
441,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-15211,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
442,,T1005,Data from Local System,[],[],,CVE-2020-5220,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
443,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-5220,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
444,,T1005,Data from Local System,[],[],,CVE-2020-11021,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
445,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-11021,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
446,,T1059.007,JavaScript,[],[],,CVE-2020-5269,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
447,,T1557,Man-in-the-Middle,[],[],,CVE-2020-5269,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
448,,T1204.001,Malicious Link,[],[],,CVE-2020-5269,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
449,,T1059.007,JavaScript,[],[],,CVE-2020-11030,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
450,,T1557,Man-in-the-Middle,[],[],,CVE-2020-11030,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
451,,T1204.001,Malicious Link,[],[],,CVE-2020-11030,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
452,,T1059.007,JavaScript,[],[],,CVE-2020-11036,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
453,,T1185,Man in the Browser,[],[],,CVE-2020-11036,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
454,,T1189,Drive-by Compromise,[],[],,CVE-2020-11036,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
455,,T1574,Hijack Execution Flow,[],[],,CVE-2020-15100,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
456,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-15100,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
457,,T1078,Valid Accounts,[],[],,CVE-2020-15100,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
458,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-15094,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
459,,T1040,Network Sniffing,[],[],,CVE-2020-15094,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
460,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-15140,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
461,,T1133,External Remote Services,[],[],,CVE-2020-15140,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
462,,T1005,Data from Local System,[],[],,CVE-2020-11087,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
463,,T1211,Exploitation for Defense Evasion,[],[],,CVE-2020-11087,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
464,,T1059.007,JavaScript,[],[],,CVE-2020-11023,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
465,,T1557,Man-in-the-Middle,[],[],,CVE-2020-11023,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
466,,T1204.001,Malicious Link,[],[],,CVE-2020-11023,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
467,,T1563,Remote Service Session Hijacking,[],[],,CVE-2020-5290,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
468,,T1189,Drive-by Compromise,[],[],,CVE-2020-5290,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
469,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-11090,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
470,,T1036,Masquerading,[],[],,CVE-2020-5270,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
471,,T1059.007,JavaScript,[],[],,CVE-2020-5270,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
472,,T1557,Man-in-the-Middle,[],[],,CVE-2020-5270,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
473,,T1005,Data from Local System,[],[],,CVE-2020-5270,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
474,,T1566.002,Spearphishing Link,[],[],,CVE-2020-5270,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
475,,T1574,Hijack Execution Flow,[],[],,CVE-2020-5254,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
476,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-5254,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
477,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-15096,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
478,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-15096,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
479,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-11013,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
480,,T1552 ,Unsecured Credentials,[],[],,CVE-2020-15095,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
481,,T1036 ,Masquerading,[],[],,CVE-2020-15233,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
482,,T1566.002,Spearphishing Link,[],[],,CVE-2020-15233,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
483,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-5252,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
484,,T1005,Data from Local System,[],[],,CVE-2020-11019,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
485,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-11019,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
486,,T1211,Exploitation for Defense Evasion,[],[],,CVE-2020-11019,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
487,,T1068 ,Exploitation for Privilege Escalation,[],[],,CVE-2020-15182,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
488,,T1204.001,Malicious Link,[],[],,CVE-2020-15182,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
489,,T1059.007,JavaScript,[],[],,CVE-2020-5264,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
490,,T1557,Man-in-the-Middle,[],[],,CVE-2020-5264,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
491,,T1204.001,Malicious Link,[],[],,CVE-2020-5264,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
492,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-11078,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
493,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-11050,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
494,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-15170,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
495,,T1478 ,Install Insecure or Malicious Configuration,[],[],,CVE-2020-15170,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
496,,T1005 ,Data from Local System,[],[],,CVE-2020-5295,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
497,,T1133,External Remote Services,[],[],,CVE-2020-5295,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
498,,T1505.003,Web Shell,[],[],,CVE-2020-15189,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
499,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-15189,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
500,,T1133 ,External Remote Services,[],[],,CVE-2020-15189,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
501,,T1005,Data from Local System,[],[],,CVE-2020-15137,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
502,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-15137,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
503,,T1190 ,Exploit Public-Facing Application,[],[],,CVE-2020-15137,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
504,,T1078,Valid Accounts,[],[],,CVE-2020-11035,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
505,,T1557,Man-in-the-Middle,[],[],,CVE-2020-11035,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
506,,T1040,Network Sniffing,[],[],,CVE-2020-11035,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
507,,T1110,Brute Force,[],[],,CVE-2020-11035,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
508,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-5217,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
509,,T1185,Man in the Browser,[],[],,CVE-2020-5217,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
510,,T1190 ,Exploit Public-Facing Application,[],[],,CVE-2020-5261,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
511,,T1040,Network Sniffing,[],[],,CVE-2020-5261,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
512,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-11054,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
513,,T1189,Drive-by Compromise,[],[],,CVE-2020-11054,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
514,,T1574,Hijack Execution Flow,[],[],,CVE-2020-4068,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
515,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-4068,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
516,,T1189,Drive-by Compromise,[],[],,CVE-2020-4068,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
517,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-4068,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
518,,T1133,External Remote Services,[],[],,CVE-2020-4068,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
519,,T1566,Phishing,[],[],,CVE-2020-4068,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
520,,T1204.002,Malicious File,[],[],,CVE-2020-4068,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
521,,T1091,Replication Through Removable Media,[],[],,CVE-2020-4068,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
522,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-15109,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
523,,T1565,Data Manipulation,[],[],,CVE-2020-15109,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
524,,T1133,External Remote Services,[],[],,CVE-2020-15109,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
525,,T1059.007,JavaScript,[],[],,CVE-2020-11082,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
526,,T1557,Man-in-the-Middle,[],[],,CVE-2020-11082,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
527,,T1204.001,Malicious Link,[],[],,CVE-2020-11082,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
528,,T1078,Valid Accounts,[],[],,CVE-2020-15093,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
529,,T1557,Man-in-the-Middle,[],[],,CVE-2020-15093,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
530,,T1040,Network Sniffing,[],[],,CVE-2020-15093,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
531,,T1110,Brute Force,[],[],,CVE-2020-15093,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
532,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-5225,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
533,,T1565,Data Manipulation,[],[],,CVE-2020-5225,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
534,,T1133,External Remote Services,[],[],,CVE-2020-5225,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
535,,T1059.007,JavaScript,[],[],,CVE-2020-5266,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
536,,T1557,Man-in-the-Middle,[],[],,CVE-2020-5266,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
537,,T1189,Drive-by Compromise,[],[],,CVE-2020-5266,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
538,,T1574,Hijack Execution Flow,[],[],,CVE-2020-15208,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
539,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-15208,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
540,,T1059 ,Command and Scripting Interpreter,[],[],,CVE-2020-11010,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
541,,T1005,Data from Local System,[],[],,CVE-2020-11010,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
542,,T1505.003,Web Shell,[],[],,CVE-2020-11010,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
543,,T1136,Create Account,[],[],,CVE-2020-11010,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
544,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-11010,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
545,,T1565.001,Stored Data Manipulation,[],[],,CVE-2020-11010,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
546,,T1133,External Remote Services,[],[],,CVE-2020-11010,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
547,,T1190,Exploit Public-Facing Application,[],[],,CVE-2019-16784,primary_impact,2019,,02/03/2021,10/27/2021,9.0,enterprise,cve,
548,,T1068,Exploitation for Privilege Escalation,[],[],,CVE-2019-16784,primary_impact,2019,,02/03/2021,10/27/2021,9.0,enterprise,cve,
549,,T1059.006,Python,[],[],,CVE-2019-16784,secondary_impact,2019,,02/03/2021,10/27/2021,9.0,enterprise,cve,
550,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-15143,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
551,,T1133,External Remote Services,[],[],,CVE-2020-15143,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
552,,T1574,Hijack Execution Flow,[],[],,CVE-2020-11039,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
553,,T1005,Data from Local System,[],[],,CVE-2020-11039,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
554,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-11039,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
555,,T1574,Hijack Execution Flow,[],[],,CVE-2020-15199,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
556,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-15199,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
557,,T1190,Exploit Public-Facing Application,[],[],,CVE-2019-16760,primary_impact,2019,,02/03/2021,10/27/2021,9.0,enterprise,cve,
558,,T1478,Install Insecure or Malicious Configuration,[],[],,CVE-2019-16760,secondary_impact,2019,,02/03/2021,10/27/2021,9.0,enterprise,cve,
559,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-15179,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
560,,T1185,Man in the Browser,[],[],,CVE-2020-15179,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
561,,T1059.007,JavaScript,[],[],,CVE-2020-5271,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
562,,T1557,Man-in-the-Middle,[],[],,CVE-2020-5271,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
563,,T1204.001,Malicious Link,[],[],,CVE-2020-5271,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
564,,T1078.001,Default Accounts,[],[],,CVE-2020-5231,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
565,,T1136,Create Account,[],[],,CVE-2020-5231,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
566,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-5279,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
567,,T1005,Data from Local System,[],[],,CVE-2020-11059,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
568,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-15183,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
569,,T1185,Man in the Browser,[],[],,CVE-2020-15183,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
570,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-11044,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
571,,T1005,Data from Local System,[],[],,CVE-2020-5284,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
572,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-15162,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
573,,T1185,Man in the Browser,[],[],,CVE-2020-15162,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
574,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-11073,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
575,,T1204.002,Malicious File,[],[],,CVE-2020-11073,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
576,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-5267,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
577,,T1185,Man in the Browser,[],[],,CVE-2020-5267,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
578,,T1574,Hijack Execution Flow,[],[],,CVE-2020-11068,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
579,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-11068,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
580,,T1505.003,Web Shell,[],[],,CVE-2020-5297,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
581,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-5297,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
582,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-5241,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
583,,T1185,Man in the Browser,[],[],,CVE-2020-5241,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
584,,T1574,Hijack Execution Flow,[],[],,CVE-2020-5253,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
585,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-5253,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
586,,T1478,Install Insecure or Malicious Configuration,[],[],,CVE-2020-5253,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
587,,T1589,Gather Victim Identity Information,[],[],,CVE-2020-15132,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
588,,T1563,Remote Service Session Hijacking,[],[],,CVE-2019-16782,primary_impact,2019,,02/03/2021,10/27/2021,9.0,enterprise,cve,
589,,T1110,Brute Force,[],[],,CVE-2019-16782,exploitation_technique,2019,,02/03/2021,10/27/2021,9.0,enterprise,cve,
590,,T1005,Data from Local System,[],[],,CVE-2020-11045,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
591,,T1185,Man in the Browser,[],[],,CVE-2020-11083,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
592,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-5281,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
593,,T0814,Denial of Service,[],[],,CVE-2020-6986,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
594,,T1499,Endpoint Denial of Service,[],[],,CVE-2020-6986,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
595,,T1036,Masquerading,[],[],,CVE-2018-17934,secondary_impact,2018,,02/03/2021,10/27/2021,9.0,enterprise,cve,
596,,T1005,Data from Local System,[],[],,CVE-2018-17934,secondary_impact,2018,,02/03/2021,10/27/2021,9.0,enterprise,cve,
597,,T1203,Exploitation for Client Execution,[],[],,CVE-2018-17934,secondary_impact,2018,,02/03/2021,10/27/2021,9.0,enterprise,cve,
598,,T1202,Indirect Command Execution,[],[],,CVE-2018-17934,exploitation_technique,2018,,02/03/2021,10/27/2021,9.0,enterprise,cve,
599,,T1505.003,Web Shell,[],[],,CVE-2020-12029,primary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
600,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-12029,secondary_impact,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
601,,T1133,External Remote Services,[],[],,CVE-2020-12029,exploitation_technique,2020,,02/03/2021,10/27/2021,9.0,enterprise,cve,
602,,T1552.001,Credentials In Files,[],[],,CVE-2018-7520,primary_impact,2018,,02/03/2021,10/27/2021,9.0,enterprise,cve,
603,,T1574,Hijack Execution Flow,[],[],,CVE-2018-7499,primary_impact,2018,,02/03/2021,10/27/2021,9.0,enterprise,cve,
604,,T1499.004,Application or System Exploitation,[],[],,CVE-2018-7499,primary_impact,2018,,02/03/2021,10/27/2021,9.0,enterprise,cve,
