,comments,attack-object-id,attack-object-name,references,tags,mapping-description,capability-id,mapping-type,score-category,score-value,related-score,metadata_key
64,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1071,Application Layer Protocol,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,technique-scores,Detect,Partial,True,2
65,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1568,Dynamic Resolution,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,technique-scores,Detect,Partial,True,2
66,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1571,Non-Standard Port,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,technique-scores,Detect,Partial,False,2
67,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1090,Proxy,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,technique-scores,Detect,Minimal,True,2
68,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1020,Automated Exfiltration,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,technique-scores,Detect,Partial,False,2
69,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1029,Scheduled Transfer,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,technique-scores,Detect,Minimal,False,2
70,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1041,Exfiltration Over C2 Channel,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,technique-scores,Detect,Minimal,False,2
71,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1048,Exfiltration Over Alternative Protocol,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,technique-scores,Detect,Partial,True,2
72,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1567,Exfiltration Over Web Service,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,technique-scores,Detect,Partial,True,2
73,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1531,Account Access Removal,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,technique-scores,Detect,Partial,False,2
74,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1485,Data Destruction,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,technique-scores,Detect,Partial,False,2
75,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1486,Data Encrypted for Impact,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,technique-scores,Detect,Partial,False,2
76,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1565,Data Manipulation,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,technique-scores,Detect,Partial,True,2
77,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1498,Network Denial of Service,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,technique-scores,Detect,Partial,True,2
78,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1496,Resource Hijacking,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,technique-scores,Detect,Partial,False,2
79,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1491,Defacement,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,technique-scores,Detect,Partial,True,2
80,There is not much documentation that lends itself useful to scoring the accuracy of this control although offerings such as Shield Advanced protection groups and the AWS Shield Response Team (SRT) can be leveraged to improve the accuracy of this control. The control states that DDOS attacks can be mitigated in real time (temporal factor) and not increase cause latency for impacted services.,T1498,Network Denial of Service,"['https://aws.amazon.com/shield/?whats-new-cards.sort-by=item.additionalFields.postDateTime&whats-new-cards.sort-order=desc', 'https://aws.amazon.com/shield/features/']","['Denial of Service', 'Network']",,AWS Shield,technique-scores,Respond,Significant,True,2
81,There is not much documentation that lends itself useful to scoring the accuracy of this control although offerings such as Shield Advanced protection groups and the AWS Shield Response Team (SRT) can be leveraged to improve the accuracy of this control. The control states that DDOS attacks can be mitigated in real time (temporal factor) and not increase cause latency for impacted services.,T1499,Endpoint Denial of Service,"['https://aws.amazon.com/shield/?whats-new-cards.sort-by=item.additionalFields.postDateTime&whats-new-cards.sort-order=desc', 'https://aws.amazon.com/shield/features/']","['Denial of Service', 'Network']",,AWS Shield,technique-scores,Respond,Significant,True,2
82,"Mappings for AWS IoT Device Defender audit are based on the current set of AWS IoT Device Defender audit checks that can be enabled. AWS IoT Device Defender's predefined mitigation actions are also included for those audit checks that support them. Audit checks can be run as needed (on-demand audits) or scheduled to be run periodically (scheduled audits), so temporal scoring factors are uniformly high for this control, based on the assumption that checks are run (at minimum) on a frequent basis. Audit check and mitigation names are identified in quotes throughout this mapping.
Mappings for AWS IoT Device Defender detect are based on the current set of AWS IoT Device Defender device-side and cloud-side detection metrics. Cloud-side detection alarms are triggered when set thresholds are exceeded, and device-side detection metrics are published on a chosen interval with a minimum value of 5 minutes, so temporal scoring factors are uniformly high for this control, based on the assumption that thresholds are set to sensible values that detect suspicious values quickly and device-side metric publishing is not set to an unreasonably large interval. Detect metric names are identified in quotes throughout this mapping.",T1020,Automated Exfiltration,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","['Internet of Things', 'IoT']",,AWS IoT Device Defender,technique-scores,Protect,Minimal,True,2
83,"Mappings for AWS IoT Device Defender audit are based on the current set of AWS IoT Device Defender audit checks that can be enabled. AWS IoT Device Defender's predefined mitigation actions are also included for those audit checks that support them. Audit checks can be run as needed (on-demand audits) or scheduled to be run periodically (scheduled audits), so temporal scoring factors are uniformly high for this control, based on the assumption that checks are run (at minimum) on a frequent basis. Audit check and mitigation names are identified in quotes throughout this mapping.
Mappings for AWS IoT Device Defender detect are based on the current set of AWS IoT Device Defender device-side and cloud-side detection metrics. Cloud-side detection alarms are triggered when set thresholds are exceeded, and device-side detection metrics are published on a chosen interval with a minimum value of 5 minutes, so temporal scoring factors are uniformly high for this control, based on the assumption that thresholds are set to sensible values that detect suspicious values quickly and device-side metric publishing is not set to an unreasonably large interval. Detect metric names are identified in quotes throughout this mapping.",T1040,Network Sniffing,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","['Internet of Things', 'IoT']",,AWS IoT Device Defender,technique-scores,Protect,Partial,False,2
84,"Mappings for AWS IoT Device Defender audit are based on the current set of AWS IoT Device Defender audit checks that can be enabled. AWS IoT Device Defender's predefined mitigation actions are also included for those audit checks that support them. Audit checks can be run as needed (on-demand audits) or scheduled to be run periodically (scheduled audits), so temporal scoring factors are uniformly high for this control, based on the assumption that checks are run (at minimum) on a frequent basis. Audit check and mitigation names are identified in quotes throughout this mapping.
Mappings for AWS IoT Device Defender detect are based on the current set of AWS IoT Device Defender device-side and cloud-side detection metrics. Cloud-side detection alarms are triggered when set thresholds are exceeded, and device-side detection metrics are published on a chosen interval with a minimum value of 5 minutes, so temporal scoring factors are uniformly high for this control, based on the assumption that thresholds are set to sensible values that detect suspicious values quickly and device-side metric publishing is not set to an unreasonably large interval. Detect metric names are identified in quotes throughout this mapping.",T1041,Exfiltration Over C2 Channel,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","['Internet of Things', 'IoT']",,AWS IoT Device Defender,technique-scores,Detect,Partial,False,2
85,"Mappings for AWS IoT Device Defender audit are based on the current set of AWS IoT Device Defender audit checks that can be enabled. AWS IoT Device Defender's predefined mitigation actions are also included for those audit checks that support them. Audit checks can be run as needed (on-demand audits) or scheduled to be run periodically (scheduled audits), so temporal scoring factors are uniformly high for this control, based on the assumption that checks are run (at minimum) on a frequent basis. Audit check and mitigation names are identified in quotes throughout this mapping.
Mappings for AWS IoT Device Defender detect are based on the current set of AWS IoT Device Defender device-side and cloud-side detection metrics. Cloud-side detection alarms are triggered when set thresholds are exceeded, and device-side detection metrics are published on a chosen interval with a minimum value of 5 minutes, so temporal scoring factors are uniformly high for this control, based on the assumption that thresholds are set to sensible values that detect suspicious values quickly and device-side metric publishing is not set to an unreasonably large interval. Detect metric names are identified in quotes throughout this mapping.",T1046,Network Service Scanning,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","['Internet of Things', 'IoT']",,AWS IoT Device Defender,technique-scores,Detect,Partial,False,2
86,"Mappings for AWS IoT Device Defender audit are based on the current set of AWS IoT Device Defender audit checks that can be enabled. AWS IoT Device Defender's predefined mitigation actions are also included for those audit checks that support them. Audit checks can be run as needed (on-demand audits) or scheduled to be run periodically (scheduled audits), so temporal scoring factors are uniformly high for this control, based on the assumption that checks are run (at minimum) on a frequent basis. Audit check and mitigation names are identified in quotes throughout this mapping.
Mappings for AWS IoT Device Defender detect are based on the current set of AWS IoT Device Defender device-side and cloud-side detection metrics. Cloud-side detection alarms are triggered when set thresholds are exceeded, and device-side detection metrics are published on a chosen interval with a minimum value of 5 minutes, so temporal scoring factors are uniformly high for this control, based on the assumption that thresholds are set to sensible values that detect suspicious values quickly and device-side metric publishing is not set to an unreasonably large interval. Detect metric names are identified in quotes throughout this mapping.",T1048,Exfiltration Over Alternative Protocol,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","['Internet of Things', 'IoT']",,AWS IoT Device Defender,technique-scores,Detect,Partial,True,2
87,"Mappings for AWS IoT Device Defender audit are based on the current set of AWS IoT Device Defender audit checks that can be enabled. AWS IoT Device Defender's predefined mitigation actions are also included for those audit checks that support them. Audit checks can be run as needed (on-demand audits) or scheduled to be run periodically (scheduled audits), so temporal scoring factors are uniformly high for this control, based on the assumption that checks are run (at minimum) on a frequent basis. Audit check and mitigation names are identified in quotes throughout this mapping.
Mappings for AWS IoT Device Defender detect are based on the current set of AWS IoT Device Defender device-side and cloud-side detection metrics. Cloud-side detection alarms are triggered when set thresholds are exceeded, and device-side detection metrics are published on a chosen interval with a minimum value of 5 minutes, so temporal scoring factors are uniformly high for this control, based on the assumption that thresholds are set to sensible values that detect suspicious values quickly and device-side metric publishing is not set to an unreasonably large interval. Detect metric names are identified in quotes throughout this mapping.",T1071,Application Layer Protocol,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","['Internet of Things', 'IoT']",,AWS IoT Device Defender,technique-scores,Detect,Minimal,False,2
88,"Mappings for AWS IoT Device Defender audit are based on the current set of AWS IoT Device Defender audit checks that can be enabled. AWS IoT Device Defender's predefined mitigation actions are also included for those audit checks that support them. Audit checks can be run as needed (on-demand audits) or scheduled to be run periodically (scheduled audits), so temporal scoring factors are uniformly high for this control, based on the assumption that checks are run (at minimum) on a frequent basis. Audit check and mitigation names are identified in quotes throughout this mapping.
Mappings for AWS IoT Device Defender detect are based on the current set of AWS IoT Device Defender device-side and cloud-side detection metrics. Cloud-side detection alarms are triggered when set thresholds are exceeded, and device-side detection metrics are published on a chosen interval with a minimum value of 5 minutes, so temporal scoring factors are uniformly high for this control, based on the assumption that thresholds are set to sensible values that detect suspicious values quickly and device-side metric publishing is not set to an unreasonably large interval. Detect metric names are identified in quotes throughout this mapping.",T1078,Valid Accounts,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","['Internet of Things', 'IoT']",,AWS IoT Device Defender,technique-scores,Detect,Minimal,True,2
89,"Mappings for AWS IoT Device Defender audit are based on the current set of AWS IoT Device Defender audit checks that can be enabled. AWS IoT Device Defender's predefined mitigation actions are also included for those audit checks that support them. Audit checks can be run as needed (on-demand audits) or scheduled to be run periodically (scheduled audits), so temporal scoring factors are uniformly high for this control, based on the assumption that checks are run (at minimum) on a frequent basis. Audit check and mitigation names are identified in quotes throughout this mapping.
Mappings for AWS IoT Device Defender detect are based on the current set of AWS IoT Device Defender device-side and cloud-side detection metrics. Cloud-side detection alarms are triggered when set thresholds are exceeded, and device-side detection metrics are published on a chosen interval with a minimum value of 5 minutes, so temporal scoring factors are uniformly high for this control, based on the assumption that thresholds are set to sensible values that detect suspicious values quickly and device-side metric publishing is not set to an unreasonably large interval. Detect metric names are identified in quotes throughout this mapping.",T1078,Valid Accounts,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","['Internet of Things', 'IoT']",,AWS IoT Device Defender,technique-scores,Protect,Minimal,True,2
90,"Mappings for AWS IoT Device Defender audit are based on the current set of AWS IoT Device Defender audit checks that can be enabled. AWS IoT Device Defender's predefined mitigation actions are also included for those audit checks that support them. Audit checks can be run as needed (on-demand audits) or scheduled to be run periodically (scheduled audits), so temporal scoring factors are uniformly high for this control, based on the assumption that checks are run (at minimum) on a frequent basis. Audit check and mitigation names are identified in quotes throughout this mapping.
Mappings for AWS IoT Device Defender detect are based on the current set of AWS IoT Device Defender device-side and cloud-side detection metrics. Cloud-side detection alarms are triggered when set thresholds are exceeded, and device-side detection metrics are published on a chosen interval with a minimum value of 5 minutes, so temporal scoring factors are uniformly high for this control, based on the assumption that thresholds are set to sensible values that detect suspicious values quickly and device-side metric publishing is not set to an unreasonably large interval. Detect metric names are identified in quotes throughout this mapping.",T1095,Non-Application Layer Protocol,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","['Internet of Things', 'IoT']",,AWS IoT Device Defender,technique-scores,Detect,Minimal,False,2
91,"Mappings for AWS IoT Device Defender audit are based on the current set of AWS IoT Device Defender audit checks that can be enabled. AWS IoT Device Defender's predefined mitigation actions are also included for those audit checks that support them. Audit checks can be run as needed (on-demand audits) or scheduled to be run periodically (scheduled audits), so temporal scoring factors are uniformly high for this control, based on the assumption that checks are run (at minimum) on a frequent basis. Audit check and mitigation names are identified in quotes throughout this mapping.
Mappings for AWS IoT Device Defender detect are based on the current set of AWS IoT Device Defender device-side and cloud-side detection metrics. Cloud-side detection alarms are triggered when set thresholds are exceeded, and device-side detection metrics are published on a chosen interval with a minimum value of 5 minutes, so temporal scoring factors are uniformly high for this control, based on the assumption that thresholds are set to sensible values that detect suspicious values quickly and device-side metric publishing is not set to an unreasonably large interval. Detect metric names are identified in quotes throughout this mapping.",T1496,Resource Hijacking,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","['Internet of Things', 'IoT']",,AWS IoT Device Defender,technique-scores,Detect,Partial,False,2
