,metadata-key,key,id,mapping-target,references,mapping-description,comments,tags,name
1170,1170,1170,T1048.002,CA-7,[],,,[],Exfiltration Over Asymmetric Encrypted Non-C2 Protocol
1171,1171,1171,T1048.003,CA-7,[],,,[],Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol
1172,1172,1172,T1053.006,CA-7,[],,,[],Systemd Timers
1173,1173,1173,T1055.009,CA-7,[],,,[],Proc Memory
1174,1174,1174,T1056.002,CA-7,[],,,[],GUI Input Capture
1175,1175,1175,T1068,CA-7,[],,,[],Exploitation for Privilege Escalation
1176,1176,1176,T1070,CA-7,[],,,[],Indicator Removal on Host
1177,1177,1177,T1070.001,CA-7,[],,,[],Clear Windows Event Logs
1178,1178,1178,T1070.002,CA-7,[],,,[],Clear Linux or Mac System Logs
1179,1179,1179,T1070.003,CA-7,[],,,[],Clear Command History
1180,1180,1180,T1071,CA-7,[],,,[],Application Layer Protocol
1181,1181,1181,T1071.001,CA-7,[],,,[],Web Protocols
1182,1182,1182,T1071.002,CA-7,[],,,[],File Transfer Protocols
1183,1183,1183,T1071.003,CA-7,[],,,[],Mail Protocols
1184,1184,1184,T1071.004,CA-7,[],,,[],DNS
1185,1185,1185,T1072,CA-7,[],,,[],Software Deployment Tools
1186,1186,1186,T1078,CA-7,[],,,[],Valid Accounts
1187,1187,1187,T1078.001,CA-7,[],,,[],Default Accounts
1188,1188,1188,T1078.003,CA-7,[],,,[],Local Accounts
1189,1189,1189,T1078.004,CA-7,[],,,[],Cloud Accounts
1190,1190,1190,T1080,CA-7,[],,,[],Taint Shared Content
1191,1191,1191,T1090,CA-7,[],,,[],Proxy
1192,1192,1192,T1090.001,CA-7,[],,,[],Internal Proxy
1193,1193,1193,T1090.002,CA-7,[],,,[],External Proxy
1194,1194,1194,T1090.003,CA-7,[],,,[],Multi-hop Proxy
1195,1195,1195,T1095,CA-7,[],,,[],Non-Application Layer Protocol
1196,1196,1196,T1102,CA-7,[],,,[],Web Service
1197,1197,1197,T1102.001,CA-7,[],,,[],Dead Drop Resolver
1198,1198,1198,T1102.002,CA-7,[],,,[],Bidirectional Communication
1199,1199,1199,T1102.003,CA-7,[],,,[],One-Way Communication
1200,1200,1200,T1104,CA-7,[],,,[],Multi-Stage Channels
1201,1201,1201,T1105,CA-7,[],,,[],Ingress Tool Transfer
1202,1202,1202,T1110,CA-7,[],,,[],Brute Force
1203,1203,1203,T1110.001,CA-7,[],,,[],Password Guessing
1204,1204,1204,T1110.002,CA-7,[],,,[],Password Cracking
1205,1205,1205,T1110.003,CA-7,[],,,[],Password Spraying
1206,1206,1206,T1110.004,CA-7,[],,,[],Credential Stuffing
1207,1207,1207,T1111,CA-7,[],,,[],Two-Factor Authentication Interception
1208,1208,1208,T1132,CA-7,[],,,[],Data Encoding
1209,1209,1209,T1132.001,CA-7,[],,,[],Standard Encoding
1210,1210,1210,T1132.002,CA-7,[],,,[],Non-Standard Encoding
1211,1211,1211,T1176,CA-7,[],,,[],Browser Extensions
1212,1212,1212,T1185,CA-7,[],,,[],Man in the Browser
1213,1213,1213,T1187,CA-7,[],,,[],Forced Authentication
1214,1214,1214,T1189,CA-7,[],,,[],Drive-by Compromise
1215,1215,1215,T1190,CA-7,[],,,[],Exploit Public-Facing Application
1216,1216,1216,T1195,CA-7,[],,,[],Supply Chain Compromise
1217,1217,1217,T1195.001,CA-7,[],,,[],Compromise Software Dependencies and Development Tools
1218,1218,1218,T1195.002,CA-7,[],,,[],Compromise Software Supply Chain
1219,1219,1219,T1197,CA-7,[],,,[],BITS Jobs
1220,1220,1220,T1201,CA-7,[],,,[],Password Policy Discovery
1221,1221,1221,T1203,CA-7,[],,,[],Exploitation for Client Execution
1222,1222,1222,T1204,CA-7,[],,,[],User Execution
1223,1223,1223,T1204.001,CA-7,[],,,[],Malicious Link
1224,1224,1224,T1204.002,CA-7,[],,,[],Malicious File
1225,1225,1225,T1204.003,CA-7,[],,,[],Malicious Image
1226,1226,1226,T1205,CA-7,[],,,[],Traffic Signaling
1227,1227,1227,T1205.001,CA-7,[],,,[],Port Knocking
1228,1228,1228,T1210,CA-7,[],,,[],Exploitation of Remote Services
1229,1229,1229,T1211,CA-7,[],,,[],Exploitation for Defense Evasion
1230,1230,1230,T1212,CA-7,[],,,[],Exploitation for Credential Access
1231,1231,1231,T1213,CA-7,[],,,[],Data from Information Repositories
1232,1232,1232,T1213.001,CA-7,[],,,[],Confluence
1233,1233,1233,T1213.002,CA-7,[],,,[],Sharepoint
1234,1234,1234,T1218,CA-7,[],,,[],Signed Binary Proxy Execution
1235,1235,1235,T1218.002,CA-7,[],,,[],Control Panel
1236,1236,1236,T1218.010,CA-7,[],,,[],Regsvr32
1237,1237,1237,T1218.011,CA-7,[],,,[],Rundll32
1238,1238,1238,T1218.012,CA-7,[],,,[],Verclsid
1239,1239,1239,T1219,CA-7,[],,,[],Remote Access Software
1240,1240,1240,T1221,CA-7,[],,,[],Template Injection
1241,1241,1241,T1222,CA-7,[],,,[],File and Directory Permissions Modification
1242,1242,1242,T1222.001,CA-7,[],,,[],Windows File and Directory Permissions Modification
1243,1243,1243,T1222.002,CA-7,[],,,[],Linux and Mac File and Directory Permissions Modification
1244,1244,1244,T1489,CA-7,[],,,[],Service Stop
1245,1245,1245,T1498,CA-7,[],,,[],Network Denial of Service
1246,1246,1246,T1498.001,CA-7,[],,,[],Direct Network Flood
1247,1247,1247,T1498.002,CA-7,[],,,[],Reflection Amplification
1248,1248,1248,T1499,CA-7,[],,,[],Endpoint Denial of Service
1249,1249,1249,T1499.001,CA-7,[],,,[],OS Exhaustion Flood
1250,1250,1250,T1499.002,CA-7,[],,,[],Service Exhaustion Flood
1251,1251,1251,T1499.003,CA-7,[],,,[],Application Exhaustion Flood
1252,1252,1252,T1499.004,CA-7,[],,,[],Application or System Exploitation
1253,1253,1253,T1528,CA-7,[],,,[],Steal Application Access Token
1254,1254,1254,T1530,CA-7,[],,,[],Data from Cloud Storage Object
1255,1255,1255,T1537,CA-7,[],,,[],Transfer Data to Cloud Account
1256,1256,1256,T1539,CA-7,[],,,[],Steal Web Session Cookie
1257,1257,1257,T1542.004,CA-7,[],,,[],ROMMONkit
1258,1258,1258,T1542.005,CA-7,[],,,[],TFTP Boot
1259,1259,1259,T1543,CA-7,[],,,[],Create or Modify System Process
1260,1260,1260,T1543.002,CA-7,[],,,[],Systemd Service
1261,1261,1261,T1546.004,CA-7,[],,,[],Unix Shell Configuration Modification
1262,1262,1262,T1546.013,CA-7,[],,,[],PowerShell Profile
1263,1263,1263,T1547.003,CA-7,[],,,[],Time Providers
1264,1264,1264,T1547.011,CA-7,[],,,[],Plist Modification
1265,1265,1265,T1547.013,CA-7,[],,,[],XDG Autostart Entries
1266,1266,1266,T1548,CA-7,[],,,[],Abuse Elevation Control Mechanism
1267,1267,1267,T1548.003,CA-7,[],,,[],Sudo and Sudo Caching
1268,1268,1268,T1550.003,CA-7,[],,,[],Pass the Ticket
1269,1269,1269,T1552,CA-7,[],,,[],Unsecured Credentials
1270,1270,1270,T1552.001,CA-7,[],,,[],Credentials In Files
1271,1271,1271,T1552.002,CA-7,[],,,[],Credentials in Registry
1272,1272,1272,T1552.004,CA-7,[],,,[],Private Keys
1273,1273,1273,T1552.005,CA-7,[],,,[],Cloud Instance Metadata API
1274,1274,1274,T1553.003,CA-7,[],,,[],SIP and Trust Provider Hijacking
1275,1275,1275,T1555,CA-7,[],,,[],Credentials from Password Stores
1276,1276,1276,T1555.001,CA-7,[],,,[],Keychain
1277,1277,1277,T1555.002,CA-7,[],,,[],Securityd Memory
1278,1278,1278,T1556,CA-7,[],,,[],Modify Authentication Process
1279,1279,1279,T1556.001,CA-7,[],,,[],Domain Controller Authentication
1280,1280,1280,T1557,CA-7,[],,,[],Man-in-the-Middle
1281,1281,1281,T1557.001,CA-7,[],,,[],LLMNR/NBT-NS Poisoning and SMB Relay
1282,1282,1282,T1557.002,CA-7,[],,,[],ARP Cache Poisoning
1283,1283,1283,T1558,CA-7,[],,,[],Steal or Forge Kerberos Tickets
1284,1284,1284,T1558.002,CA-7,[],,,[],Silver Ticket
1285,1285,1285,T1558.003,CA-7,[],,,[],Kerberoasting
1286,1286,1286,T1558.004,CA-7,[],,,[],AS-REP Roasting
1287,1287,1287,T1562,CA-7,[],,,[],Impair Defenses
1288,1288,1288,T1562.001,CA-7,[],,,[],Disable or Modify Tools
1289,1289,1289,T1562.002,CA-7,[],,,[],Disable Windows Event Logging
1290,1290,1290,T1562.004,CA-7,[],,,[],Disable or Modify System Firewall
1291,1291,1291,T1562.006,CA-7,[],,,[],Indicator Blocking
1292,1292,1292,T1563.001,CA-7,[],,,[],SSH Hijacking
1293,1293,1293,T1564.004,CA-7,[],,,[],NTFS File Attributes
1294,1294,1294,T1565,CA-7,[],,,[],Data Manipulation
1295,1295,1295,T1565.001,CA-7,[],,,[],Stored Data Manipulation
1296,1296,1296,T1565.003,CA-7,[],,,[],Runtime Data Manipulation
1297,1297,1297,T1566,CA-7,[],,,[],Phishing
1298,1298,1298,T1566.001,CA-7,[],,,[],Spearphishing Attachment
1299,1299,1299,T1566.002,CA-7,[],,,[],Spearphishing Link
1300,1300,1300,T1566.003,CA-7,[],,,[],Spearphishing via Service
1301,1301,1301,T1568,CA-7,[],,,[],Dynamic Resolution
1302,1302,1302,T1568.002,CA-7,[],,,[],Domain Generation Algorithms
1303,1303,1303,T1569,CA-7,[],,,[],System Services
1304,1304,1304,T1569.002,CA-7,[],,,[],Service Execution
1305,1305,1305,T1570,CA-7,[],,,[],Lateral Tool Transfer
1306,1306,1306,T1571,CA-7,[],,,[],Non-Standard Port
1307,1307,1307,T1572,CA-7,[],,,[],Protocol Tunneling
1308,1308,1308,T1573,CA-7,[],,,[],Encrypted Channel
1309,1309,1309,T1573.001,CA-7,[],,,[],Symmetric Cryptography
1310,1310,1310,T1573.002,CA-7,[],,,[],Asymmetric Cryptography
1311,1311,1311,T1574,CA-7,[],,,[],Hijack Execution Flow
1312,1312,1312,T1574.004,CA-7,[],,,[],Dylib Hijacking
1313,1313,1313,T1574.007,CA-7,[],,,[],Path Interception by PATH Environment Variable
1314,1314,1314,T1574.008,CA-7,[],,,[],Path Interception by Search Order Hijacking
1315,1315,1315,T1574.009,CA-7,[],,,[],Path Interception by Unquoted Path
1316,1316,1316,T1598,CA-7,[],,,[],Phishing for Information
1317,1317,1317,T1598.001,CA-7,[],,,[],Spearphishing Service
1318,1318,1318,T1598.002,CA-7,[],,,[],Spearphishing Attachment
1319,1319,1319,T1598.003,CA-7,[],,,[],Spearphishing Link
1320,1320,1320,T1599,CA-7,[],,,[],Network Boundary Bridging
1321,1321,1321,T1599.001,CA-7,[],,,[],Network Address Translation Traversal
1322,1322,1322,T1602,CA-7,[],,,[],Data from Configuration Repository
1323,1323,1323,T1602.001,CA-7,[],,,[],SNMP (MIB Dump)
1324,1324,1324,T1602.002,CA-7,[],,,[],Network Device Configuration Dump
1325,1325,1325,T1021.001,CA-8,[],,,[],Remote Desktop Protocol
1326,1326,1326,T1021.005,CA-8,[],,,[],VNC
1327,1327,1327,T1053,CA-8,[],,,[],Scheduled Task/Job
1328,1328,1328,T1053.001,CA-8,[],,,[],At (Linux)
1329,1329,1329,T1053.002,CA-8,[],,,[],At (Windows)
1330,1330,1330,T1053.003,CA-8,[],,,[],Cron
1331,1331,1331,T1053.004,CA-8,[],,,[],Launchd
1332,1332,1332,T1053.005,CA-8,[],,,[],Scheduled Task
1333,1333,1333,T1059,CA-8,[],,,[],Command and Scripting Interpreter
1334,1334,1334,T1068,CA-8,[],,,[],Exploitation for Privilege Escalation
1335,1335,1335,T1078,CA-8,[],,,[],Valid Accounts
1336,1336,1336,T1176,CA-8,[],,,[],Browser Extensions
1337,1337,1337,T1195.003,CA-8,[],,,[],Compromise Hardware Supply Chain
1338,1338,1338,T1204.003,CA-8,[],,,[],Malicious Image
1339,1339,1339,T1210,CA-8,[],,,[],Exploitation of Remote Services
1340,1340,1340,T1211,CA-8,[],,,[],Exploitation for Defense Evasion
1341,1341,1341,T1212,CA-8,[],,,[],Exploitation for Credential Access
1342,1342,1342,T1213,CA-8,[],,,[],Data from Information Repositories
1343,1343,1343,T1213.001,CA-8,[],,,[],Confluence
1344,1344,1344,T1213.002,CA-8,[],,,[],Sharepoint
1345,1345,1345,T1482,CA-8,[],,,[],Domain Trust Discovery
1346,1346,1346,T1484,CA-8,[],,,[],Domain Policy Modification
1347,1347,1347,T1495,CA-8,[],,,[],Firmware Corruption
1348,1348,1348,T1505,CA-8,[],,,[],Server Software Component
1349,1349,1349,T1505.001,CA-8,[],,,[],SQL Stored Procedures
1350,1350,1350,T1505.002,CA-8,[],,,[],Transport Agent
1351,1351,1351,T1525,CA-8,[],,,[],Implant Internal Image
1352,1352,1352,T1528,CA-8,[],,,[],Steal Application Access Token
1353,1353,1353,T1530,CA-8,[],,,[],Data from Cloud Storage Object
1354,1354,1354,T1542,CA-8,[],,,[],Pre-OS Boot
1355,1355,1355,T1542.001,CA-8,[],,,[],System Firmware
1356,1356,1356,T1542.003,CA-8,[],,,[],Bootkit
1357,1357,1357,T1542.004,CA-8,[],,,[],ROMMONkit
1358,1358,1358,T1542.005,CA-8,[],,,[],TFTP Boot
1359,1359,1359,T1543,CA-8,[],,,[],Create or Modify System Process
1360,1360,1360,T1543.003,CA-8,[],,,[],Windows Service
1361,1361,1361,T1548,CA-8,[],,,[],Abuse Elevation Control Mechanism
1362,1362,1362,T1548.002,CA-8,[],,,[],Bypass User Account Control
1363,1363,1363,T1550.001,CA-8,[],,,[],Application Access Token
1364,1364,1364,T1552,CA-8,[],,,[],Unsecured Credentials
1365,1365,1365,T1552.001,CA-8,[],,,[],Credentials In Files
1366,1366,1366,T1552.002,CA-8,[],,,[],Credentials in Registry
1367,1367,1367,T1552.004,CA-8,[],,,[],Private Keys
1368,1368,1368,T1552.006,CA-8,[],,,[],Group Policy Preferences
1369,1369,1369,T1553,CA-8,[],,,[],Subvert Trust Controls
1370,1370,1370,T1553.006,CA-8,[],,,[],Code Signing Policy Modification
1371,1371,1371,T1554,CA-8,[],,,[],Compromise Client Software Binary
1372,1372,1372,T1558.004,CA-8,[],,,[],AS-REP Roasting
1373,1373,1373,T1560,CA-8,[],,,[],Archive Collected Data
1374,1374,1374,T1560.001,CA-8,[],,,[],Archive via Utility
1375,1375,1375,T1562,CA-8,[],,,[],Impair Defenses
1376,1376,1376,T1563,CA-8,[],,,[],Remote Service Session Hijacking
1377,1377,1377,T1574,CA-8,[],,,[],Hijack Execution Flow
1378,1378,1378,T1574.001,CA-8,[],,,[],DLL Search Order Hijacking
1379,1379,1379,T1574.005,CA-8,[],,,[],Executable Installer File Permissions Weakness
1380,1380,1380,T1574.007,CA-8,[],,,[],Path Interception by PATH Environment Variable
1381,1381,1381,T1574.008,CA-8,[],,,[],Path Interception by Search Order Hijacking
1382,1382,1382,T1574.009,CA-8,[],,,[],Path Interception by Unquoted Path
1383,1383,1383,T1574.010,CA-8,[],,,[],Services File Permissions Weakness
1384,1384,1384,T1578,CA-8,[],,,[],Modify Cloud Compute Infrastructure
1385,1385,1385,T1578.001,CA-8,[],,,[],Create Snapshot
1386,1386,1386,T1578.002,CA-8,[],,,[],Create Cloud Instance
1387,1387,1387,T1578.003,CA-8,[],,,[],Delete Cloud Instance
1388,1388,1388,T1601,CA-8,[],,,[],Modify System Image
1389,1389,1389,T1601.001,CA-8,[],,,[],Patch System Image
1390,1390,1390,T1601.002,CA-8,[],,,[],Downgrade System Image
1391,1391,1391,T1612,CA-8,[],,,[],Build Image on Host
1392,1392,1392,T1546.008,CM-10,[],,,[],Accessibility Features
1393,1393,1393,T1546.013,CM-10,[],,,[],PowerShell Profile
1394,1394,1394,T1550.001,CM-10,[],,,[],Application Access Token
1395,1395,1395,T1553,CM-10,[],,,[],Subvert Trust Controls
1396,1396,1396,T1553.004,CM-10,[],,,[],Install Root Certificate
1397,1397,1397,T1559,CM-10,[],,,[],Inter-Process Communication
1398,1398,1398,T1559.002,CM-10,[],,,[],Dynamic Data Exchange
1399,1399,1399,T1021.005,CM-11,[],,,[],VNC
1400,1400,1400,T1059,CM-11,[],,,[],Command and Scripting Interpreter
1401,1401,1401,T1059.006,CM-11,[],,,[],Python
1402,1402,1402,T1176,CM-11,[],,,[],Browser Extensions
1403,1403,1403,T1195,CM-11,[],,,[],Supply Chain Compromise
1404,1404,1404,T1195.001,CM-11,[],,,[],Compromise Software Dependencies and Development Tools
1405,1405,1405,T1195.002,CM-11,[],,,[],Compromise Software Supply Chain
1406,1406,1406,T1505,CM-11,[],,,[],Server Software Component
1407,1407,1407,T1505.001,CM-11,[],,,[],SQL Stored Procedures
1408,1408,1408,T1505.002,CM-11,[],,,[],Transport Agent
1409,1409,1409,T1543,CM-11,[],,,[],Create or Modify System Process
1410,1410,1410,T1543.001,CM-11,[],,,[],Launch Agent
1411,1411,1411,T1543.002,CM-11,[],,,[],Systemd Service
1412,1412,1412,T1543.003,CM-11,[],,,[],Windows Service
1413,1413,1413,T1543.004,CM-11,[],,,[],Launch Daemon
1414,1414,1414,T1547.013,CM-11,[],,,[],XDG Autostart Entries
1415,1415,1415,T1550.001,CM-11,[],,,[],Application Access Token
1416,1416,1416,T1569,CM-11,[],,,[],System Services
1417,1417,1417,T1569.001,CM-11,[],,,[],Launchctl
1418,1418,1418,T1001,CM-2,[],,,[],Data Obfuscation
1419,1419,1419,T1001.001,CM-2,[],,,[],Junk Data
1420,1420,1420,T1001.002,CM-2,[],,,[],Steganography
1421,1421,1421,T1001.003,CM-2,[],,,[],Protocol Impersonation
1422,1422,1422,T1003,CM-2,[],,,[],OS Credential Dumping
1423,1423,1423,T1003.001,CM-2,[],,,[],LSASS Memory
1424,1424,1424,T1003.002,CM-2,[],,,[],Security Account Manager
1425,1425,1425,T1003.003,CM-2,[],,,[],NTDS
1426,1426,1426,T1003.004,CM-2,[],,,[],LSA Secrets
1427,1427,1427,T1003.005,CM-2,[],,,[],Cached Domain Credentials
1428,1428,1428,T1003.006,CM-2,[],,,[],DCSync
1429,1429,1429,T1003.007,CM-2,[],,,[],Proc Filesystem
1430,1430,1430,T1003.008,CM-2,[],,,[],/etc/passwd and /etc/shadow
1431,1431,1431,T1008,CM-2,[],,,[],Fallback Channels
1432,1432,1432,T1011.001,CM-2,[],,,[],Exfiltration Over Bluetooth
1433,1433,1433,T1020.001,CM-2,[],,,[],Traffic Duplication
1434,1434,1434,T1021.001,CM-2,[],,,[],Remote Desktop Protocol
1435,1435,1435,T1021.002,CM-2,[],,,[],SMB/Windows Admin Shares
1436,1436,1436,T1021.003,CM-2,[],,,[],Distributed Component Object Model
1437,1437,1437,T1021.004,CM-2,[],,,[],SSH
1438,1438,1438,T1021.005,CM-2,[],,,[],VNC
1439,1439,1439,T1021.006,CM-2,[],,,[],Windows Remote Management
1440,1440,1440,T1029,CM-2,[],,,[],Scheduled Transfer
1441,1441,1441,T1030,CM-2,[],,,[],Data Transfer Size Limits
1442,1442,1442,T1036,CM-2,[],,,[],Masquerading
1443,1443,1443,T1036.001,CM-2,[],,,[],Invalid Code Signature
1444,1444,1444,T1036.003,CM-2,[],,,[],Rename System Utilities
1445,1445,1445,T1036.005,CM-2,[],,,[],Match Legitimate Name or Location
1446,1446,1446,T1037,CM-2,[],,,[],Boot or Logon Initialization Scripts
1447,1447,1447,T1037.002,CM-2,[],,,[],Logon Script (Mac)
1448,1448,1448,T1037.003,CM-2,[],,,[],Network Logon Script
1449,1449,1449,T1037.004,CM-2,[],,,[],RC Scripts
1450,1450,1450,T1037.005,CM-2,[],,,[],Startup Items
1451,1451,1451,T1046,CM-2,[],,,[],Network Service Scanning
1452,1452,1452,T1048,CM-2,[],,,[],Exfiltration Over Alternative Protocol
1453,1453,1453,T1048.001,CM-2,[],,,[],Exfiltration Over Symmetric Encrypted Non-C2 Protocol
1454,1454,1454,T1048.002,CM-2,[],,,[],Exfiltration Over Asymmetric Encrypted Non-C2 Protocol
1455,1455,1455,T1048.003,CM-2,[],,,[],Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol
1456,1456,1456,T1052,CM-2,[],,,[],Exfiltration Over Physical Medium
1457,1457,1457,T1052.001,CM-2,[],,,[],Exfiltration over USB
1458,1458,1458,T1053,CM-2,[],,,[],Scheduled Task/Job
1459,1459,1459,T1053.002,CM-2,[],,,[],At (Windows)
1460,1460,1460,T1053.005,CM-2,[],,,[],Scheduled Task
1461,1461,1461,T1059,CM-2,[],,,[],Command and Scripting Interpreter
1462,1462,1462,T1059.001,CM-2,[],,,[],PowerShell
1463,1463,1463,T1059.002,CM-2,[],,,[],AppleScript
1464,1464,1464,T1059.005,CM-2,[],,,[],Visual Basic
1465,1465,1465,T1059.007,CM-2,[],,,[],JavaScript
1466,1466,1466,T1068,CM-2,[],,,[],Exploitation for Privilege Escalation
1467,1467,1467,T1070,CM-2,[],,,[],Indicator Removal on Host
1468,1468,1468,T1070.001,CM-2,[],,,[],Clear Windows Event Logs
1469,1469,1469,T1070.002,CM-2,[],,,[],Clear Linux or Mac System Logs
1470,1470,1470,T1070.003,CM-2,[],,,[],Clear Command History
1471,1471,1471,T1071,CM-2,[],,,[],Application Layer Protocol
1472,1472,1472,T1071.001,CM-2,[],,,[],Web Protocols
1473,1473,1473,T1071.002,CM-2,[],,,[],File Transfer Protocols
1474,1474,1474,T1071.003,CM-2,[],,,[],Mail Protocols
1475,1475,1475,T1071.004,CM-2,[],,,[],DNS
1476,1476,1476,T1072,CM-2,[],,,[],Software Deployment Tools
1477,1477,1477,T1080,CM-2,[],,,[],Taint Shared Content
1478,1478,1478,T1090,CM-2,[],,,[],Proxy
1479,1479,1479,T1090.001,CM-2,[],,,[],Internal Proxy
1480,1480,1480,T1090.002,CM-2,[],,,[],External Proxy
1481,1481,1481,T1091,CM-2,[],,,[],Replication Through Removable Media
1482,1482,1482,T1092,CM-2,[],,,[],Communication Through Removable Media
1483,1483,1483,T1095,CM-2,[],,,[],Non-Application Layer Protocol
1484,1484,1484,T1098.004,CM-2,[],,,[],SSH Authorized Keys
1485,1485,1485,T1102,CM-2,[],,,[],Web Service
1486,1486,1486,T1102.001,CM-2,[],,,[],Dead Drop Resolver
1487,1487,1487,T1102.002,CM-2,[],,,[],Bidirectional Communication
1488,1488,1488,T1102.003,CM-2,[],,,[],One-Way Communication
1489,1489,1489,T1104,CM-2,[],,,[],Multi-Stage Channels
1490,1490,1490,T1105,CM-2,[],,,[],Ingress Tool Transfer
1491,1491,1491,T1110,CM-2,[],,,[],Brute Force
1492,1492,1492,T1110.001,CM-2,[],,,[],Password Guessing
1493,1493,1493,T1110.002,CM-2,[],,,[],Password Cracking
1494,1494,1494,T1110.003,CM-2,[],,,[],Password Spraying
1495,1495,1495,T1110.004,CM-2,[],,,[],Credential Stuffing
1496,1496,1496,T1111,CM-2,[],,,[],Two-Factor Authentication Interception
1497,1497,1497,T1114,CM-2,[],,,[],Email Collection
1498,1498,1498,T1114.002,CM-2,[],,,[],Remote Email Collection
1499,1499,1499,T1119,CM-2,[],,,[],Automated Collection
1500,1500,1500,T1127,CM-2,[],,,[],Trusted Developer Utilities Proxy Execution
1501,1501,1501,T1127.001,CM-2,[],,,[],MSBuild
1502,1502,1502,T1129,CM-2,[],,,[],Shared Modules
1503,1503,1503,T1132,CM-2,[],,,[],Data Encoding
1504,1504,1504,T1132.001,CM-2,[],,,[],Standard Encoding
1505,1505,1505,T1132.002,CM-2,[],,,[],Non-Standard Encoding
1506,1506,1506,T1133,CM-2,[],,,[],External Remote Services
1507,1507,1507,T1134.005,CM-2,[],,,[],SID-History Injection
1508,1508,1508,T1137,CM-2,[],,,[],Office Application Startup
1509,1509,1509,T1137.001,CM-2,[],,,[],Office Template Macros
1510,1510,1510,T1137.002,CM-2,[],,,[],Office Test
1511,1511,1511,T1176,CM-2,[],,,[],Browser Extensions
1512,1512,1512,T1185,CM-2,[],,,[],Man in the Browser
1513,1513,1513,T1187,CM-2,[],,,[],Forced Authentication
1514,1514,1514,T1189,CM-2,[],,,[],Drive-by Compromise
1515,1515,1515,T1201,CM-2,[],,,[],Password Policy Discovery
1516,1516,1516,T1204,CM-2,[],,,[],User Execution
1517,1517,1517,T1204.001,CM-2,[],,,[],Malicious Link
1518,1518,1518,T1204.002,CM-2,[],,,[],Malicious File
1519,1519,1519,T1204.003,CM-2,[],,,[],Malicious Image
1520,1520,1520,T1205,CM-2,[],,,[],Traffic Signaling
1521,1521,1521,T1210,CM-2,[],,,[],Exploitation of Remote Services
1522,1522,1522,T1211,CM-2,[],,,[],Exploitation for Defense Evasion
1523,1523,1523,T1212,CM-2,[],,,[],Exploitation for Credential Access
1524,1524,1524,T1213,CM-2,[],,,[],Data from Information Repositories
1525,1525,1525,T1213.001,CM-2,[],,,[],Confluence
1526,1526,1526,T1213.002,CM-2,[],,,[],Sharepoint
1527,1527,1527,T1216,CM-2,[],,,[],Signed Script Proxy Execution
1528,1528,1528,T1216.001,CM-2,[],,,[],PubPrn
1529,1529,1529,T1218,CM-2,[],,,[],Signed Binary Proxy Execution
1530,1530,1530,T1218.001,CM-2,[],,,[],Compiled HTML File
1531,1531,1531,T1218.002,CM-2,[],,,[],Control Panel
1532,1532,1532,T1218.003,CM-2,[],,,[],CMSTP
1533,1533,1533,T1218.004,CM-2,[],,,[],InstallUtil
1534,1534,1534,T1218.005,CM-2,[],,,[],Mshta
1535,1535,1535,T1218.007,CM-2,[],,,[],Msiexec
1536,1536,1536,T1218.008,CM-2,[],,,[],Odbcconf
1537,1537,1537,T1218.009,CM-2,[],,,[],Regsvcs/Regasm
1538,1538,1538,T1218.012,CM-2,[],,,[],Verclsid
1539,1539,1539,T1219,CM-2,[],,,[],Remote Access Software
1540,1540,1540,T1220,CM-2,[],,,[],XSL Script Processing
1541,1541,1541,T1221,CM-2,[],,,[],Template Injection
1542,1542,1542,T1484,CM-2,[],,,[],Domain Policy Modification
1543,1543,1543,T1485,CM-2,[],,,[],Data Destruction
1544,1544,1544,T1486,CM-2,[],,,[],Data Encrypted for Impact
1545,1545,1545,T1490,CM-2,[],,,[],Inhibit System Recovery
1546,1546,1546,T1491,CM-2,[],,,[],Defacement
1547,1547,1547,T1491.001,CM-2,[],,,[],Internal Defacement
1548,1548,1548,T1491.002,CM-2,[],,,[],External Defacement
1549,1549,1549,T1505,CM-2,[],,,[],Server Software Component
1550,1550,1550,T1505.001,CM-2,[],,,[],SQL Stored Procedures
1551,1551,1551,T1505.002,CM-2,[],,,[],Transport Agent
1552,1552,1552,T1525,CM-2,[],,,[],Implant Internal Image
1553,1553,1553,T1528,CM-2,[],,,[],Steal Application Access Token
1554,1554,1554,T1530,CM-2,[],,,[],Data from Cloud Storage Object
1555,1555,1555,T1539,CM-2,[],,,[],Steal Web Session Cookie
1556,1556,1556,T1542.004,CM-2,[],,,[],ROMMONkit
1557,1557,1557,T1542.005,CM-2,[],,,[],TFTP Boot
1558,1558,1558,T1543,CM-2,[],,,[],Create or Modify System Process
1559,1559,1559,T1543.002,CM-2,[],,,[],Systemd Service
1560,1560,1560,T1543.003,CM-2,[],,,[],Windows Service
1561,1561,1561,T1546,CM-2,[],,,[],Event Triggered Execution
1562,1562,1562,T1546.002,CM-2,[],,,[],Screensaver
1563,1563,1563,T1546.004,CM-2,[],,,[],Unix Shell Configuration Modification
1564,1564,1564,T1546.006,CM-2,[],,,[],LC_LOAD_DYLIB Addition
1565,1565,1565,T1546.010,CM-2,[],,,[],AppInit DLLs
1566,1566,1566,T1546.013,CM-2,[],,,[],PowerShell Profile
1567,1567,1567,T1546.014,CM-2,[],,,[],Emond
1568,1568,1568,T1547.003,CM-2,[],,,[],Time Providers
