,comments,attack-object-id,attack-object-name,references,tags,mapping-description,capability-id,mapping-type,metadata-key
1251,,T1562.004,Disable or Modify System Firewall,[],[],,AC-6,mitigates,4
1252,,T1562.007,Disable or Modify Cloud Firewall,[],[],,AC-6,mitigates,4
1253,,T1562.009,Safe Mode Boot,[],[],,AC-6,mitigates,4
1254,,T1563,Remote Service Session Hijacking,[],[],,AC-6,mitigates,4
1255,,T1563.001,SSH Hijacking,[],[],,AC-6,mitigates,4
1256,,T1563.002,RDP Hijacking,[],[],,AC-6,mitigates,4
1257,,T1569,System Services,[],[],,AC-6,mitigates,4
1258,,T1569.001,Launchctl,[],[],,AC-6,mitigates,4
1259,,T1569.002,Service Execution,[],[],,AC-6,mitigates,4
1260,,T1574.004,Dylib Hijacking,[],[],,AC-6,mitigates,4
1261,,T1574.005,Executable Installer File Permissions Weakness,[],[],,AC-6,mitigates,4
1262,,T1574.008,Path Interception by Search Order Hijacking,[],[],,AC-6,mitigates,4
1263,,T1574.009,Path Interception by Unquoted Path,[],[],,AC-6,mitigates,4
1264,,T1574.010,Services File Permissions Weakness,[],[],,AC-6,mitigates,4
1265,,T1574.012,COR_PROFILER,[],[],,AC-6,mitigates,4
1266,,T1578,Modify Cloud Compute Infrastructure,[],[],,AC-6,mitigates,4
1267,,T1578.001,Create Snapshot,[],[],,AC-6,mitigates,4
1268,,T1578.002,Create Cloud Instance,[],[],,AC-6,mitigates,4
1269,,T1578.003,Delete Cloud Instance,[],[],,AC-6,mitigates,4
1270,,T1599.001,Network Address Translation Traversal,[],[],,AC-6,mitigates,4
1271,,T1601,Modify System Image,[],[],,AC-6,mitigates,4
1272,,T1601.001,Patch System Image,[],[],,AC-6,mitigates,4
1273,,T1601.002,Downgrade System Image,[],[],,AC-6,mitigates,4
1274,,T1606,Forge Web Credentials,[],[],,AC-6,mitigates,4
1275,,T1606.001,Web Cookies,[],[],,AC-6,mitigates,4
1276,,T1606.002,SAML Tokens,[],[],,AC-6,mitigates,4
1277,,T1612,Build Image on Host,[],[],,AC-6,mitigates,4
1278,,T1613,Container and Resource Discovery,[],[],,AC-6,mitigates,4
1279,,T1619,Cloud Storage Object Discovery,[],[],,AC-6,mitigates,4
1280,,T1556,Modify Authentication Process,[],[],,AC-7,mitigates,4
1281,,T1133,External Remote Services,[],[],,AC-7,mitigates,4
1282,,T1110.001,Password Guessing,[],[],,AC-7,mitigates,4
1283,,T1110.002,Password Cracking,[],[],,AC-7,mitigates,4
1284,,T1530,Data from Cloud Storage Object,[],[],,AC-7,mitigates,4
1285,,T1021.001,Remote Desktop Protocol,[],[],,AC-7,mitigates,4
1286,,T1078.002,Domain Accounts,[],[],,AC-7,mitigates,4
1287,,T1078.004,Cloud Accounts,[],[],,AC-7,mitigates,4
1288,,T1556.004,Network Device Authentication,[],[],,AC-7,mitigates,4
1289,,T1021,Remote Services,[],[],,AC-7,mitigates,4
1290,,T1021.004,SSH,[],[],,AC-7,mitigates,4
1291,,T1110,Brute Force,[],[],,AC-7,mitigates,4
1292,,T1110.003,Password Spraying,[],[],,AC-7,mitigates,4
1293,,T1110.004,Credential Stuffing,[],[],,AC-7,mitigates,4
1294,,T1556.001,Domain Controller Authentication,[],[],,AC-7,mitigates,4
1295,,T1556.003,Pluggable Authentication Modules,[],[],,AC-7,mitigates,4
1296,,T1199,Trusted Relationship,[],[],,AC-8,mitigates,4
1297,,T1556.006,Multi-Factor Authentication,[],[],,AU-1,mitigates,4
1298,,T1556.007,Hybrid Identity,[],[],,AU-1,mitigates,4
1299,,T1556.006,Multi-Factor Authentication,[],[],,AU-2,mitigates,4
1300,,T1556.007,Hybrid Identity,[],[],,AU-2,mitigates,4
1301,,T1593.003,Code Repositories,[],[],,AU-5,mitigates,4
1302,,T1649,Steal or Forge Authentication Certificates,[],[],,AU-5,mitigates,4
1303,,T1593.003,Code Repositories,[],[],,AU-6,mitigates,4
1304,,T1190,Exploit Public-Facing Application,[],[],,CA-2,mitigates,4
1305,,T1195,Supply Chain Compromise,[],[],,CA-2,mitigates,4
1306,,T1195.001,Compromise Software Dependencies and Development Tools,[],[],,CA-2,mitigates,4
1307,,T1195.002,Compromise Software Supply Chain,[],[],,CA-2,mitigates,4
1308,,T1210,Exploitation of Remote Services,[],[],,CA-2,mitigates,4
1309,,T1567,Exfiltration Over Web Service,[],[],,CA-3,mitigates,4
1310,,T1020.001,Traffic Duplication,[],[],,CA-3,mitigates,4
1311,,T1041,Exfiltration Over C2 Channel,[],[],,CA-3,mitigates,4
1312,,T1048,Exfiltration Over Alternative Protocol,[],[],,CA-3,mitigates,4
1313,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,CA-3,mitigates,4
1314,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,CA-3,mitigates,4
1315,,T1070.007,Clear Network Connection History and Configurations,[],[],,CA-7,mitigates,4
1316,,T1070.008,Clear Mailbox Data,[],[],,CA-7,mitigates,4
1317,,T1070.009,Clear Persistence,[],[],,CA-7,mitigates,4
1318,,T1546.016,Installer Packages,[],[],,CA-7,mitigates,4
1319,,T1564.010,Process Argument Spoofing,[],[],,CA-7,mitigates,4
1320,,T1574.013,KernelCallbackTable,[],[],,CA-7,mitigates,4
1321,,T1557.003,DHCP Spoofing,[],[],,CA-7,mitigates,4
1322,,T1622,Debugger Evasion,[],[],,CA-7,mitigates,4
1323,,T1647,Plist File Modification,[],[],,CA-7,mitigates,4
1324,,T1556,Modify Authentication Process,[],[],,CA-7,mitigates,4
1325,,T1562,Impair Defenses,[],[],,CA-7,mitigates,4
1326,,T1574,Hijack Execution Flow,[],[],,CA-7,mitigates,4
1327,,T1068,Exploitation for Privilege Escalation,[],[],,CA-7,mitigates,4
1328,,T1212,Exploitation for Credential Access,[],[],,CA-7,mitigates,4
1329,,T1059,Command and Scripting Interpreter,[],[],,CA-7,mitigates,4
1330,,T1070.001,Clear Windows Event Logs,[],[],,CA-7,mitigates,4
1331,,T1203,Exploitation for Client Execution,[],[],,CA-7,mitigates,4
1332,,T1211,Exploitation for Defense Evasion,[],[],,CA-7,mitigates,4
1333,,T1537,Transfer Data to Cloud Account,[],[],,CA-7,mitigates,4
1334,,T1567,Exfiltration Over Web Service,[],[],,CA-7,mitigates,4
1335,,T1574.007,Path Interception by PATH Environment Variable,[],[],,CA-7,mitigates,4
1336,,T1003.001,LSASS Memory,[],[],,CA-7,mitigates,4
1337,,T1003.002,Security Account Manager,[],[],,CA-7,mitigates,4
1338,,T1003.003,NTDS,[],[],,CA-7,mitigates,4
1339,,T1046,Network Service Scanning,[],[],,CA-7,mitigates,4
1340,,T1056.002,GUI Input Capture,[],[],,CA-7,mitigates,4
1341,,T1078,Valid Accounts,[],[],,CA-7,mitigates,4
1342,,T1110.001,Password Guessing,[],[],,CA-7,mitigates,4
1343,,T1110.002,Password Cracking,[],[],,CA-7,mitigates,4
1344,,T1111,Two-Factor Authentication Interception,[],[],,CA-7,mitigates,4
1345,,T1201,Password Policy Discovery,[],[],,CA-7,mitigates,4
1346,,T1218,Signed Binary Proxy Execution,[],[],,CA-7,mitigates,4
1347,,T1218.011,Rundll32,[],[],,CA-7,mitigates,4
1348,,T1528,Steal Application Access Token,[],[],,CA-7,mitigates,4
1349,,T1530,Data from Cloud Storage Object,[],[],,CA-7,mitigates,4
1350,,T1555.001,Keychain,[],[],,CA-7,mitigates,4
1351,,T1557,Adversary-in-the-Middle,[],[],,CA-7,mitigates,4
1352,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],[],,CA-7,mitigates,4
1353,,T1566.002,Spearphishing Link,[],[],,CA-7,mitigates,4
1354,,T1598.003,Spearphishing Link,[],[],,CA-7,mitigates,4
1355,,T1599,Network Boundary Bridging,[],[],,CA-7,mitigates,4
1356,,T1037.002,Logon Script (Mac),[],[],,CA-7,mitigates,4
1357,,T1037.005,Startup Items,[],[],,CA-7,mitigates,4
1358,,T1059.005,Visual Basic,[],[],,CA-7,mitigates,4
1359,,T1070,Indicator Removal on Host,[],[],,CA-7,mitigates,4
1360,,T1070.003,Clear Command History,[],[],,CA-7,mitigates,4
1361,,T1078.004,Cloud Accounts,[],[],,CA-7,mitigates,4
1362,,T1095,Non-Application Layer Protocol,[],[],,CA-7,mitigates,4
1363,,T1105,Ingress Tool Transfer,[],[],,CA-7,mitigates,4
1364,,T1176,Browser Extensions,[],[],,CA-7,mitigates,4
1365,,T1189,Drive-by Compromise,[],[],,CA-7,mitigates,4
1366,,T1190,Exploit Public-Facing Application,[],[],,CA-7,mitigates,4
1367,,T1195,Supply Chain Compromise,[],[],,CA-7,mitigates,4
1368,,T1195.001,Compromise Software Dependencies and Development Tools,[],[],,CA-7,mitigates,4
1369,,T1195.002,Compromise Software Supply Chain,[],[],,CA-7,mitigates,4
1370,,T1197,BITS Jobs,[],[],,CA-7,mitigates,4
1371,,T1204,User Execution,[],[],,CA-7,mitigates,4
1372,,T1204.002,Malicious File,[],[],,CA-7,mitigates,4
1373,,T1205,Traffic Signaling,[],[],,CA-7,mitigates,4
1374,,T1205.001,Port Knocking,[],[],,CA-7,mitigates,4
1375,,T1210,Exploitation of Remote Services,[],[],,CA-7,mitigates,4
1376,,T1213.003,Code Repositories,[],[],,CA-7,mitigates,4
1377,,T1218.010,Regsvr32,[],[],,CA-7,mitigates,4
1378,,T1218.012,Verclsid,[],[],,CA-7,mitigates,4
1379,,T1219,Remote Access Software,[],[],,CA-7,mitigates,4
1380,,T1221,Template Injection,[],[],,CA-7,mitigates,4
1381,,T1222,File and Directory Permissions Modification,[],[],,CA-7,mitigates,4
1382,,T1498.001,Direct Network Flood,[],[],,CA-7,mitigates,4
1383,,T1498.002,Reflection Amplification,[],[],,CA-7,mitigates,4
1384,,T1499,Endpoint Denial of Service,[],[],,CA-7,mitigates,4
1385,,T1499.001,OS Exhaustion Flood,[],[],,CA-7,mitigates,4
1386,,T1499.002,Service Exhaustion Flood,[],[],,CA-7,mitigates,4
1387,,T1499.003,Application Exhaustion Flood,[],[],,CA-7,mitigates,4
1388,,T1499.004,Application or System Exploitation,[],[],,CA-7,mitigates,4
1389,,T1543,Create or Modify System Process,[],[],,CA-7,mitigates,4
1390,,T1546.003,Windows Management Instrumentation Event Subscription,[],[],,CA-7,mitigates,4
1391,,T1547.003,Time Providers,[],[],,CA-7,mitigates,4
1392,,T1548.003,Sudo and Sudo Caching,[],[],,CA-7,mitigates,4
1393,,T1552.005,Cloud Instance Metadata API,[],[],,CA-7,mitigates,4
1394,,T1555.002,Securityd Memory,[],[],,CA-7,mitigates,4
1395,,T1558,Steal or Forge Kerberos Tickets,[],[],,CA-7,mitigates,4
1396,,T1558.003,Kerberoasting,[],[],,CA-7,mitigates,4
1397,,T1562.001,Disable or Modify Tools,[],[],,CA-7,mitigates,4
1398,,T1562.006,Indicator Blocking,[],[],,CA-7,mitigates,4
1399,,T1565,Data Manipulation,[],[],,CA-7,mitigates,4
1400,,T1565.001,Stored Data Manipulation,[],[],,CA-7,mitigates,4
1401,,T1565.003,Runtime Data Manipulation,[],[],,CA-7,mitigates,4
1402,,T1568.002,Domain Generation Algorithms,[],[],,CA-7,mitigates,4
1403,,T1570,Lateral Tool Transfer,[],[],,CA-7,mitigates,4
1404,,T1602.002,Network Device Configuration Dump,[],[],,CA-7,mitigates,4
1405,,T1001,Data Obfuscation,[],[],,CA-7,mitigates,4
1406,,T1001.001,Junk Data,[],[],,CA-7,mitigates,4
1407,,T1001.002,Steganography,[],[],,CA-7,mitigates,4
1408,,T1001.003,Protocol Impersonation,[],[],,CA-7,mitigates,4
1409,,T1003,OS Credential Dumping,[],[],,CA-7,mitigates,4
1410,,T1003.004,LSA Secrets,[],[],,CA-7,mitigates,4
1411,,T1003.005,Cached Domain Credentials,[],[],,CA-7,mitigates,4
1412,,T1003.006,DCSync,[],[],,CA-7,mitigates,4
1413,,T1003.007,Proc Filesystem,[],[],,CA-7,mitigates,4
1414,,T1003.008,/etc/passwd and /etc/shadow,[],[],,CA-7,mitigates,4
1415,,T1008,Fallback Channels,[],[],,CA-7,mitigates,4
1416,,T1021.002,SMB/Windows Admin Shares,[],[],,CA-7,mitigates,4
1417,,T1021.005,VNC,[],[],,CA-7,mitigates,4
1418,,T1029,Scheduled Transfer,[],[],,CA-7,mitigates,4
1419,,T1030,Data Transfer Size Limits,[],[],,CA-7,mitigates,4
1420,,T1036,Masquerading,[],[],,CA-7,mitigates,4
1421,,T1036.003,Rename System Utilities,[],[],,CA-7,mitigates,4
1422,,T1036.005,Match Legitimate Name or Location,[],[],,CA-7,mitigates,4
1423,,T1036.007,Double File Extension,[],[],,CA-7,mitigates,4
1424,,T1037,Boot or Logon Initialization Scripts,[],[],,CA-7,mitigates,4
1425,,T1037.003,Network Logon Script,[],[],,CA-7,mitigates,4
1426,,T1037.004,RC Scripts,[],[],,CA-7,mitigates,4
1427,,T1041,Exfiltration Over C2 Channel,[],[],,CA-7,mitigates,4
1428,,T1048,Exfiltration Over Alternative Protocol,[],[],,CA-7,mitigates,4
1429,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,CA-7,mitigates,4
1430,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,CA-7,mitigates,4
1431,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,CA-7,mitigates,4
1432,,T1052,Exfiltration Over Physical Medium,[],[],,CA-7,mitigates,4
1433,,T1052.001,Exfiltration over USB,[],[],,CA-7,mitigates,4
1434,,T1053.006,Systemd Timers,[],[],,CA-7,mitigates,4
1435,,T1055.009,Proc Memory,[],[],,CA-7,mitigates,4
1436,,T1059.007,JavaScript,[],[],,CA-7,mitigates,4
1437,,T1070.002,Clear Linux or Mac System Logs,[],[],,CA-7,mitigates,4
1438,,T1071,Application Layer Protocol,[],[],,CA-7,mitigates,4
1439,,T1071.001,Web Protocols,[],[],,CA-7,mitigates,4
1440,,T1071.002,File Transfer Protocols,[],[],,CA-7,mitigates,4
1441,,T1071.003,Mail Protocols,[],[],,CA-7,mitigates,4
1442,,T1071.004,DNS,[],[],,CA-7,mitigates,4
1443,,T1072,Software Deployment Tools,[],[],,CA-7,mitigates,4
1444,,T1078.001,Default Accounts,[],[],,CA-7,mitigates,4
1445,,T1078.003,Local Accounts,[],[],,CA-7,mitigates,4
1446,,T1080,Taint Shared Content,[],[],,CA-7,mitigates,4
1447,,T1090,Proxy,[],[],,CA-7,mitigates,4
1448,,T1090.001,Internal Proxy,[],[],,CA-7,mitigates,4
1449,,T1090.002,External Proxy,[],[],,CA-7,mitigates,4
1450,,T1090.003,Multi-hop Proxy,[],[],,CA-7,mitigates,4
1451,,T1102,Web Service,[],[],,CA-7,mitigates,4
1452,,T1102.001,Dead Drop Resolver,[],[],,CA-7,mitigates,4
1453,,T1102.002,Bidirectional Communication,[],[],,CA-7,mitigates,4
1454,,T1102.003,One-Way Communication,[],[],,CA-7,mitigates,4
1455,,T1104,Multi-Stage Channels,[],[],,CA-7,mitigates,4
1456,,T1110,Brute Force,[],[],,CA-7,mitigates,4
1457,,T1110.003,Password Spraying,[],[],,CA-7,mitigates,4
1458,,T1110.004,Credential Stuffing,[],[],,CA-7,mitigates,4
1459,,T1132,Data Encoding,[],[],,CA-7,mitigates,4
1460,,T1132.001,Standard Encoding,[],[],,CA-7,mitigates,4
1461,,T1132.002,Non-Standard Encoding,[],[],,CA-7,mitigates,4
1462,,T1185,Browser Session Hijacking,[],[],,CA-7,mitigates,4
1463,,T1187,Forced Authentication,[],[],,CA-7,mitigates,4
1464,,T1204.001,Malicious Link,[],[],,CA-7,mitigates,4
1465,,T1204.003,Malicious Image,[],[],,CA-7,mitigates,4
1466,,T1213,Data from Information Repositories,[],[],,CA-7,mitigates,4
1467,,T1213.001,Confluence,[],[],,CA-7,mitigates,4
1468,,T1213.002,Sharepoint,[],[],,CA-7,mitigates,4
1469,,T1218.002,Control Panel,[],[],,CA-7,mitigates,4
1470,,T1222.001,Windows File and Directory Permissions Modification,[],[],,CA-7,mitigates,4
1471,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],[],,CA-7,mitigates,4
1472,,T1489,Service Stop,[],[],,CA-7,mitigates,4
1473,,T1498,Network Denial of Service,[],[],,CA-7,mitigates,4
1474,,T1539,Steal Web Session Cookie,[],[],,CA-7,mitigates,4
1475,,T1542.004,ROMMONkit,[],[],,CA-7,mitigates,4
1476,,T1542.005,TFTP Boot,[],[],,CA-7,mitigates,4
1477,,T1543.002,Systemd Service,[],[],,CA-7,mitigates,4
1478,,T1546.004,Unix Shell Configuration Modification,[],[],,CA-7,mitigates,4
1479,,T1546.013,PowerShell Profile,[],[],,CA-7,mitigates,4
1480,,T1547.013,XDG Autostart Entries,[],[],,CA-7,mitigates,4
1481,,T1548,Abuse Elevation Control Mechanism,[],[],,CA-7,mitigates,4
1482,,T1550.003,Pass the Ticket,[],[],,CA-7,mitigates,4
1483,,T1552,Unsecured Credentials,[],[],,CA-7,mitigates,4
1484,,T1552.001,Credentials In Files,[],[],,CA-7,mitigates,4
1485,,T1552.002,Credentials in Registry,[],[],,CA-7,mitigates,4
1486,,T1552.004,Private Keys,[],[],,CA-7,mitigates,4
1487,,T1553.003,SIP and Trust Provider Hijacking,[],[],,CA-7,mitigates,4
1488,,T1555,Credentials from Password Stores,[],[],,CA-7,mitigates,4
1489,,T1556.001,Domain Controller Authentication,[],[],,CA-7,mitigates,4
1490,,T1557.002,ARP Cache Poisoning,[],[],,CA-7,mitigates,4
1491,,T1558.002,Silver Ticket,[],[],,CA-7,mitigates,4
1492,,T1558.004,AS-REP Roasting,[],[],,CA-7,mitigates,4
1493,,T1562.002,Disable Windows Event Logging,[],[],,CA-7,mitigates,4
1494,,T1562.004,Disable or Modify System Firewall,[],[],,CA-7,mitigates,4
1495,,T1563.001,SSH Hijacking,[],[],,CA-7,mitigates,4
1496,,T1564.004,NTFS File Attributes,[],[],,CA-7,mitigates,4
1497,,T1566,Phishing,[],[],,CA-7,mitigates,4
1498,,T1566.001,Spearphishing Attachment,[],[],,CA-7,mitigates,4
1499,,T1566.003,Spearphishing via Service,[],[],,CA-7,mitigates,4
1500,,T1568,Dynamic Resolution,[],[],,CA-7,mitigates,4
1501,,T1569,System Services,[],[],,CA-7,mitigates,4
1502,,T1569.002,Service Execution,[],[],,CA-7,mitigates,4
1503,,T1571,Non-Standard Port,[],[],,CA-7,mitigates,4
1504,,T1572,Protocol Tunneling,[],[],,CA-7,mitigates,4
1505,,T1573,Encrypted Channel,[],[],,CA-7,mitigates,4
1506,,T1573.001,Symmetric Cryptography,[],[],,CA-7,mitigates,4
1507,,T1573.002,Asymmetric Cryptography,[],[],,CA-7,mitigates,4
1508,,T1574.004,Dylib Hijacking,[],[],,CA-7,mitigates,4
1509,,T1574.008,Path Interception by Search Order Hijacking,[],[],,CA-7,mitigates,4
1510,,T1574.009,Path Interception by Unquoted Path,[],[],,CA-7,mitigates,4
1511,,T1598,Phishing for Information,[],[],,CA-7,mitigates,4
1512,,T1598.001,Spearphishing Service,[],[],,CA-7,mitigates,4
1513,,T1598.002,Spearphishing Attachment,[],[],,CA-7,mitigates,4
1514,,T1599.001,Network Address Translation Traversal,[],[],,CA-7,mitigates,4
1515,,T1602,Data from Configuration Repository,[],[],,CA-7,mitigates,4
1516,,T1602.001,SNMP (MIB Dump),[],[],,CA-7,mitigates,4
1517,,T1574.013,KernelCallbackTable,[],[],,CA-8,mitigates,4
1518,,T1562,Impair Defenses,[],[],,CA-8,mitigates,4
1519,,T1574,Hijack Execution Flow,[],[],,CA-8,mitigates,4
1520,,T1068,Exploitation for Privilege Escalation,[],[],,CA-8,mitigates,4
1521,,T1195.003,Compromise Hardware Supply Chain,[],[],,CA-8,mitigates,4
1522,,T1212,Exploitation for Credential Access,[],[],,CA-8,mitigates,4
1523,,T1482,Domain Trust Discovery,[],[],,CA-8,mitigates,4
1524,,T1059,Command and Scripting Interpreter,[],[],,CA-8,mitigates,4
1525,,T1211,Exploitation for Defense Evasion,[],[],,CA-8,mitigates,4
1526,,T1574.007,Path Interception by PATH Environment Variable,[],[],,CA-8,mitigates,4
1527,,T1528,Steal Application Access Token,[],[],,CA-8,mitigates,4
1528,,T1530,Data from Cloud Storage Object,[],[],,CA-8,mitigates,4
1529,,T1560.001,Archive via Utility,[],[],,CA-8,mitigates,4
1530,,T1021.001,Remote Desktop Protocol,[],[],,CA-8,mitigates,4
1531,,T1053,Scheduled Task/Job,[],[],,CA-8,mitigates,4
1532,,T1053.002,At (Windows),[],[],,CA-8,mitigates,4
1533,,T1053.003,Cron,[],[],,CA-8,mitigates,4
1534,,T1053.005,Scheduled Task,[],[],,CA-8,mitigates,4
1535,,T1176,Browser Extensions,[],[],,CA-8,mitigates,4
1536,,T1210,Exploitation of Remote Services,[],[],,CA-8,mitigates,4
1537,,T1495,Firmware Corruption,[],[],,CA-8,mitigates,4
1538,,T1505,Server Software Component,[],[],,CA-8,mitigates,4
1539,,T1525,Implant Internal Image,[],[],,CA-8,mitigates,4
1540,,T1543,Create or Modify System Process,[],[],,CA-8,mitigates,4
1541,,T1543.003,Windows Service,[],[],,CA-8,mitigates,4
1542,,T1548.002,Bypass User Account Control,[],[],,CA-8,mitigates,4
1543,,T1550.001,Application Access Token,[],[],,CA-8,mitigates,4
1544,,T1021.005,VNC,[],[],,CA-8,mitigates,4
1545,,T1204.003,Malicious Image,[],[],,CA-8,mitigates,4
1546,,T1213,Data from Information Repositories,[],[],,CA-8,mitigates,4
1547,,T1213.001,Confluence,[],[],,CA-8,mitigates,4
1548,,T1213.002,Sharepoint,[],[],,CA-8,mitigates,4
1549,,T1484,Domain Policy Modification,[],[],,CA-8,mitigates,4
1550,,T1505.001,SQL Stored Procedures,[],[],,CA-8,mitigates,4
1551,,T1505.002,Transport Agent,[],[],,CA-8,mitigates,4
1552,,T1505.004,IIS Components,[],[],,CA-8,mitigates,4
1553,,T1542,Pre-OS Boot,[],[],,CA-8,mitigates,4
1554,,T1542.001,System Firmware,[],[],,CA-8,mitigates,4
1555,,T1542.003,Bootkit,[],[],,CA-8,mitigates,4
1556,,T1542.004,ROMMONkit,[],[],,CA-8,mitigates,4
1557,,T1542.005,TFTP Boot,[],[],,CA-8,mitigates,4
1558,,T1543.004,Launch Daemon,[],[],,CA-8,mitigates,4
1559,,T1548,Abuse Elevation Control Mechanism,[],[],,CA-8,mitigates,4
1560,,T1552,Unsecured Credentials,[],[],,CA-8,mitigates,4
1561,,T1552.001,Credentials In Files,[],[],,CA-8,mitigates,4
1562,,T1552.002,Credentials in Registry,[],[],,CA-8,mitigates,4
1563,,T1552.004,Private Keys,[],[],,CA-8,mitigates,4
1564,,T1552.006,Group Policy Preferences,[],[],,CA-8,mitigates,4
1565,,T1553,Subvert Trust Controls,[],[],,CA-8,mitigates,4
1566,,T1553.006,Code Signing Policy Modification,[],[],,CA-8,mitigates,4
1567,,T1554,Compromise Client Software Binary,[],[],,CA-8,mitigates,4
1568,,T1558.004,AS-REP Roasting,[],[],,CA-8,mitigates,4
1569,,T1560,Archive Collected Data,[],[],,CA-8,mitigates,4
1570,,T1563,Remote Service Session Hijacking,[],[],,CA-8,mitigates,4
1571,,T1574.001,DLL Search Order Hijacking,[],[],,CA-8,mitigates,4
1572,,T1574.005,Executable Installer File Permissions Weakness,[],[],,CA-8,mitigates,4
1573,,T1574.008,Path Interception by Search Order Hijacking,[],[],,CA-8,mitigates,4
1574,,T1574.009,Path Interception by Unquoted Path,[],[],,CA-8,mitigates,4
1575,,T1574.010,Services File Permissions Weakness,[],[],,CA-8,mitigates,4
1576,,T1578,Modify Cloud Compute Infrastructure,[],[],,CA-8,mitigates,4
1577,,T1578.001,Create Snapshot,[],[],,CA-8,mitigates,4
1578,,T1578.002,Create Cloud Instance,[],[],,CA-8,mitigates,4
1579,,T1578.003,Delete Cloud Instance,[],[],,CA-8,mitigates,4
1580,,T1601,Modify System Image,[],[],,CA-8,mitigates,4
1581,,T1601.001,Patch System Image,[],[],,CA-8,mitigates,4
1582,,T1601.002,Downgrade System Image,[],[],,CA-8,mitigates,4
1583,,T1612,Build Image on Host,[],[],,CA-8,mitigates,4
1584,,T1550.001,Application Access Token,[],[],,CM-10,mitigates,4
1585,,T1559,Inter-Process Communication,[],[],,CM-10,mitigates,4
1586,,T1559.002,Dynamic Data Exchange,[],[],,CM-10,mitigates,4
1587,,T1562.006,Indicator Blocking,[],[],,CM-10,mitigates,4
1588,,T1546.008,Accessibility Features,[],[],,CM-10,mitigates,4
1589,,T1546.013,PowerShell Profile,[],[],,CM-10,mitigates,4
1590,,T1553,Subvert Trust Controls,[],[],,CM-10,mitigates,4
1591,,T1553.004,Install Root Certificate,[],[],,CM-10,mitigates,4
1592,,T1562.009,Safe Mode Boot,[],[],,CM-10,mitigates,4
1593,,T1543.001,Launch Agent,[],[],,CM-11,mitigates,4
1594,,T1059,Command and Scripting Interpreter,[],[],,CM-11,mitigates,4
1595,,T1218,Signed Binary Proxy Execution,[],[],,CM-11,mitigates,4
1596,,T1176,Browser Extensions,[],[],,CM-11,mitigates,4
1597,,T1195,Supply Chain Compromise,[],[],,CM-11,mitigates,4
1598,,T1195.001,Compromise Software Dependencies and Development Tools,[],[],,CM-11,mitigates,4
1599,,T1195.002,Compromise Software Supply Chain,[],[],,CM-11,mitigates,4
1600,,T1218.003,CMSTP,[],[],,CM-11,mitigates,4
1601,,T1218.004,InstallUtil,[],[],,CM-11,mitigates,4
1602,,T1218.008,Odbcconf,[],[],,CM-11,mitigates,4
1603,,T1218.009,Regsvcs/Regasm,[],[],,CM-11,mitigates,4
1604,,T1218.012,Verclsid,[],[],,CM-11,mitigates,4
1605,,T1218.013,Mavinject,[],[],,CM-11,mitigates,4
1606,,T1218.014,MMC,[],[],,CM-11,mitigates,4
1607,,T1505,Server Software Component,[],[],,CM-11,mitigates,4
1608,,T1543,Create or Modify System Process,[],[],,CM-11,mitigates,4
1609,,T1543.003,Windows Service,[],[],,CM-11,mitigates,4
1610,,T1550.001,Application Access Token,[],[],,CM-11,mitigates,4
1611,,T1021.005,VNC,[],[],,CM-11,mitigates,4
1612,,T1059.006,Python,[],[],,CM-11,mitigates,4
1613,,T1218.001,Compiled HTML File,[],[],,CM-11,mitigates,4
1614,,T1218.002,Control Panel,[],[],,CM-11,mitigates,4
1615,,T1218.005,Mshta,[],[],,CM-11,mitigates,4
1616,,T1505.001,SQL Stored Procedures,[],[],,CM-11,mitigates,4
1617,,T1505.002,Transport Agent,[],[],,CM-11,mitigates,4
1618,,T1505.004,IIS Components,[],[],,CM-11,mitigates,4
1619,,T1543.002,Systemd Service,[],[],,CM-11,mitigates,4
1620,,T1543.004,Launch Daemon,[],[],,CM-11,mitigates,4
1621,,T1547.013,XDG Autostart Entries,[],[],,CM-11,mitigates,4
1622,,T1564.009,Resource Forking,[],[],,CM-11,mitigates,4
1623,,T1569,System Services,[],[],,CM-11,mitigates,4
1624,,T1569.001,Launchctl,[],[],,CM-11,mitigates,4
1625,,T1070.007,Clear Network Connection History and Configurations,[],[],,CM-2,mitigates,4
1626,,T1070.008,Clear Mailbox Data,[],[],,CM-2,mitigates,4
1627,,T1070.009,Clear Persistence,[],[],,CM-2,mitigates,4
1628,,T1505.005,Terminal Services DLL,[],[],,CM-2,mitigates,4
1629,,T1557.003,DHCP Spoofing,[],[],,CM-2,mitigates,4
1630,,T1622,Debugger Evasion,[],[],,CM-2,mitigates,4
1631,,T1647,Plist File Modification,[],[],,CM-2,mitigates,4
1632,,T1556,Modify Authentication Process,[],[],,CM-2,mitigates,4
1633,,T1543.001,Launch Agent,[],[],,CM-2,mitigates,4
