,comments,id,name,references,tags,mapping-description,mapping-target,metadata-key,key
87,,T1098.001,Additional Cloud Credentials,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,87,87
88,,T1110,Brute Force,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,88,88
89,,T1110.001,Password Guessing,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,89,89
90,,T1110.002,Password Cracking,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,90,90
91,,T1078,Valid Accounts,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,91,91
92,,T1078.004,Cloud Accounts,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,92,92
93,,T1078.003,Local Accounts,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,93,93
94,,T1110.003,Password Spraying,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,94,94
95,,T1136,Create Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,95,95
96,,T1136.003,Cloud Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,96,96
97,,T1087,Account Discovery,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,97,97
98,,T1087.004,Cloud Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,98,98
99,,T1580,Cloud Infrastructure Discovery,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,99,99
100,,T1528,Steal Application Access Token,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,100,100
101,,T1550,Use Alternate Authentication Material,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,101,101
102,,T1550.001,Application Access Token,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,102,102
103,,T1562,Impair Defenses,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,103,103
104,,T1562.008,Disable Cloud Logs,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,104,104
105,,T1556,Modify Authentication Process,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,105,105
106,,T1087.002,Domain Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,106,106
107,,T1098.002,Exchange Email Delegate Permissions,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,107,107
108,,T1098.003,Add Office 365 Global Administrator Role,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,108,108
109,,T1098.004,SSH Authorized Keys,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,109,109
110,,T1136.001,Local Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,110,110
111,,T1136.002,Domain Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,111,111
112,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1552.007,Container API,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,112,112
113,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1525,Implant Internal Image,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,113,113
114,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1525,Implant Internal Image,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,114,114
115,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1609,Container Administration Command,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,115,115
116,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1610,Deploy Container,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,116,116
117,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1613,Container and Resource Discovery,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,117,117
118,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1611,Escape to Host,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,118,118
119,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1078,Valid Accounts,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,119,119
120,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1078.001,Default Accounts,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,120,120
121,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1078.004,Cloud Accounts,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,121,121
122,,T1566,Phishing,['https://cloud.google.com/web-risk/docs/overview'],['Network'],,Web Risk,122,122
123,,T1598,Phishing for Information,['https://cloud.google.com/web-risk/docs/overview'],['Network'],,Web Risk,123,123
124,,T1204.001,Malicious Link,['https://cloud.google.com/web-risk/docs/overview'],['Network'],,Web Risk,124,124
125,,T1598.003,Spearphishing Link,['https://cloud.google.com/web-risk/docs/overview'],['Network'],,Web Risk,125,125
126,,T1498,Network Denial of Service,['https://cloud.google.com/cdn/docs/overview'],"['Containers', 'Kubernetes', 'Logging']",,Cloud CDN,126,126
127,"This solution was rated as significant due to the control’s high threat protection coverage and temporal factors (e.g., real-time, periodical).",T1048,Exfiltration Over Alternative Protocol,['https://cloud.google.com/beyondcorp-enterprise/docs/overview'],"['Access Control Policies', 'Data Loss Prevention']",,BeyondCorp Enterprise,127,127
128,"This solution was rated as significant due to the control’s high threat protection coverage and temporal factors (e.g., real-time, periodical).",T1567,Exfiltration Over Web Service,['https://cloud.google.com/beyondcorp-enterprise/docs/overview'],"['Access Control Policies', 'Data Loss Prevention']",,BeyondCorp Enterprise,128,128
129,"This solution was rated as significant due to the control’s high threat protection coverage and temporal factors (e.g., real-time, periodical).",T1567.002,Exfiltration to Cloud Storage,['https://cloud.google.com/beyondcorp-enterprise/docs/overview'],"['Access Control Policies', 'Data Loss Prevention']",,BeyondCorp Enterprise,129,129
130,"This solution was rated as significant due to the control’s high threat protection coverage and temporal factors (e.g., real-time, periodical).",T1133,External Remote Services,['https://cloud.google.com/beyondcorp-enterprise/docs/overview'],"['Access Control Policies', 'Data Loss Prevention']",,BeyondCorp Enterprise,130,130
131,"This solution was rated as significant due to the control’s high threat protection coverage and temporal factors (e.g., real-time, periodical).",T1189,Drive-by Compromise,['https://cloud.google.com/beyondcorp-enterprise/docs/overview'],"['Access Control Policies', 'Data Loss Prevention']",,BeyondCorp Enterprise,131,131
132,"This solution was rated as significant due to the control’s high threat protection coverage and temporal factors (e.g., real-time, periodical).",T1566.001,Spearphishing Attachment,['https://cloud.google.com/beyondcorp-enterprise/docs/overview'],"['Access Control Policies', 'Data Loss Prevention']",,BeyondCorp Enterprise,132,132
133,"This solution was rated as significant due to the control’s high threat protection coverage and temporal factors (e.g., real-time, periodical).",T1566,Phishing,['https://cloud.google.com/beyondcorp-enterprise/docs/overview'],"['Access Control Policies', 'Data Loss Prevention']",,BeyondCorp Enterprise,133,133
134,"This solution was rated as significant due to the control’s high threat protection coverage and temporal factors (e.g., real-time, periodical).",T1566,Phishing,['https://cloud.google.com/beyondcorp-enterprise/docs/overview'],"['Access Control Policies', 'Data Loss Prevention']",,BeyondCorp Enterprise,134,134
135,"This solution was rated as significant due to the control’s high threat protection coverage and temporal factors (e.g., real-time, periodical).",T1071.001,Web Protocols,['https://cloud.google.com/beyondcorp-enterprise/docs/overview'],"['Access Control Policies', 'Data Loss Prevention']",,BeyondCorp Enterprise,135,135
136,"This solution was rated as significant due to the control’s high threat protection coverage and temporal factors (e.g., real-time, periodical).",T1530,Data from Cloud Storage Object,['https://cloud.google.com/beyondcorp-enterprise/docs/overview'],"['Access Control Policies', 'Data Loss Prevention']",,BeyondCorp Enterprise,136,136
137,,T1110,Brute Force,['https://cloud.google.com/identity'],"['Identity', 'Multi-Factor Authentication', 'Credentials']",,Cloud Identity,137,137
138,,T1110.003,Password Spraying,['https://cloud.google.com/identity'],"['Identity', 'Multi-Factor Authentication', 'Credentials']",,Cloud Identity,138,138
139,,T1078,Valid Accounts,['https://cloud.google.com/identity'],"['Identity', 'Multi-Factor Authentication', 'Credentials']",,Cloud Identity,139,139
140,,T1078.004,Cloud Accounts,['https://cloud.google.com/identity'],"['Identity', 'Multi-Factor Authentication', 'Credentials']",,Cloud Identity,140,140
141,,T1110.001,Password Guessing,['https://cloud.google.com/identity'],"['Identity', 'Multi-Factor Authentication', 'Credentials']",,Cloud Identity,141,141
142,,T1110.002,Password Cracking,['https://cloud.google.com/identity'],"['Identity', 'Multi-Factor Authentication', 'Credentials']",,Cloud Identity,142,142
143,,T1110.004,Credential Stuffing,['https://cloud.google.com/identity'],"['Identity', 'Multi-Factor Authentication', 'Credentials']",,Cloud Identity,143,143
144,,T1078.002,Domain Accounts,['https://cloud.google.com/identity'],"['Identity', 'Multi-Factor Authentication', 'Credentials']",,Cloud Identity,144,144
145,,T1021.004,SSH,['https://cloud.google.com/identity'],"['Identity', 'Multi-Factor Authentication', 'Credentials']",,Cloud Identity,145,145
146,,T1213.003,Code Repositories,['https://cloud.google.com/identity'],"['Identity', 'Multi-Factor Authentication', 'Credentials']",,Cloud Identity,146,146
147,,T1213,Data from Information Repositories,['https://cloud.google.com/identity'],"['Identity', 'Multi-Factor Authentication', 'Credentials']",,Cloud Identity,147,147
148,,T1133,External Remote Services,['https://cloud.google.com/identity'],"['Identity', 'Multi-Factor Authentication', 'Credentials']",,Cloud Identity,148,148
149,,T1090,Proxy,['https://cloud.google.com/armor'],"['Network', 'Firewall']",,Cloud Armor,149,149
150,,T1190,Exploit Public-Facing Application,['https://cloud.google.com/armor'],"['Network', 'Firewall']",,Cloud Armor,150,150
151,,T1498,Network Denial of Service,['https://cloud.google.com/armor'],"['Network', 'Firewall']",,Cloud Armor,151,151
152,,T1499,Endpoint Denial of Service,['https://cloud.google.com/armor'],"['Network', 'Firewall']",,Cloud Armor,152,152
153,,T1018,Remote System Discovery,['https://cloud.google.com/armor'],"['Network', 'Firewall']",,Cloud Armor,153,153
154,,T1046,Network Service Scanning,['https://cloud.google.com/armor'],"['Network', 'Firewall']",,Cloud Armor,154,154
155,,T1110,Brute Force,['https://support.google.com/a/answer/1734200?hl=en'],"['Identity', 'Patch Management']",,Endpoint Management,155,155
156,,T1078,Valid Accounts,['https://support.google.com/a/answer/1734200?hl=en'],"['Identity', 'Patch Management']",,Endpoint Management,156,156
157,,T1052.001,Exfiltration over USB,['https://support.google.com/a/answer/1734200?hl=en'],"['Identity', 'Patch Management']",,Endpoint Management,157,157
158,,T1567.002,Exfiltration to Cloud Storage,['https://support.google.com/a/answer/1734200?hl=en'],"['Identity', 'Patch Management']",,Endpoint Management,158,158
159,,T1040,Network Sniffing,['https://cloud.google.com/network-connectivity/docs/vpn/concepts/overview'],"['Network', 'Encryption']",,CloudVPN,159,159
160,,T1557,Adversary-in-the-Middle,['https://cloud.google.com/network-connectivity/docs/vpn/concepts/overview'],"['Network', 'Encryption']",,CloudVPN,160,160
161,,T1565,Data Manipulation,['https://cloud.google.com/network-connectivity/docs/vpn/concepts/overview'],"['Network', 'Encryption']",,CloudVPN,161,161
162,,T1565.002,Transmitted Data Manipulation,['https://cloud.google.com/network-connectivity/docs/vpn/concepts/overview'],"['Network', 'Encryption']",,CloudVPN,162,162
163,,T1557.002,ARP Cache Poisoning,['https://cloud.google.com/network-connectivity/docs/vpn/concepts/overview'],"['Network', 'Encryption']",,CloudVPN,163,163
164,,T1133,External Remote Services,['https://cloud.google.com/network-connectivity/docs/vpn/concepts/overview'],"['Network', 'Encryption']",,CloudVPN,164,164
165,"Similar to AWS Key Management Service, AWS Cloud HSM, and Azure KeyVault.",T1552,Unsecured Credentials,['https://cloud.google.com/security-key-management'],['Credentials'],,Cloud Key Management,165,165
166,"Similar to AWS Key Management Service, AWS Cloud HSM, and Azure KeyVault.",T1552.005,Cloud Instance Metadata API,['https://cloud.google.com/security-key-management'],['Credentials'],,Cloud Key Management,166,166
167,"Similar to AWS Key Management Service, AWS Cloud HSM, and Azure KeyVault.",T1588,Obtain Capabilities,['https://cloud.google.com/security-key-management'],['Credentials'],,Cloud Key Management,167,167
168,"Similar to AWS Key Management Service, AWS Cloud HSM, and Azure KeyVault.",T1553,Subvert Trust Controls,['https://cloud.google.com/security-key-management'],['Credentials'],,Cloud Key Management,168,168
169,"Similar to AWS Key Management Service, AWS Cloud HSM, and Azure KeyVault.",T1555,Credentials from Password Stores,['https://cloud.google.com/security-key-management'],['Credentials'],,Cloud Key Management,169,169
170,"Similar to AWS Key Management Service, AWS Cloud HSM, and Azure KeyVault.",T1528,Steal Application Access Token,['https://cloud.google.com/security-key-management'],['Credentials'],,Cloud Key Management,170,170
171,"Similar to AWS Key Management Service, AWS Cloud HSM, and Azure KeyVault.",T1588.003,Code Signing Certificates,['https://cloud.google.com/security-key-management'],['Credentials'],,Cloud Key Management,171,171
172,"Similar to AWS Key Management Service, AWS Cloud HSM, and Azure KeyVault.",T1588.004,Digital Certificates,['https://cloud.google.com/security-key-management'],['Credentials'],,Cloud Key Management,172,172
173,"Similar to AWS Key Management Service, AWS Cloud HSM, and Azure KeyVault.",T1552.001,Credentials In Files,['https://cloud.google.com/security-key-management'],['Credentials'],,Cloud Key Management,173,173
174,"Similar to AWS Key Management Service, AWS Cloud HSM, and Azure KeyVault.",T1552.004,Private Keys,['https://cloud.google.com/security-key-management'],['Credentials'],,Cloud Key Management,174,174
175,,T1566,Phishing,['https://cloud.google.com/titan-security-key#section-3'],"['Multi-Factor Authentication', 'Identity']",,Titan Security Key,175,175
176,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1021.002,SMB/Windows Admin Shares,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,176,176
177,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1037,Boot or Logon Initialization Scripts,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,177,177
178,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1053.005,Scheduled Task,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,178,178
179,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1218.005,Mshta,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,179,179
180,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1543.001,Launch Agent,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,180,180
181,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1543.004,Launch Daemon,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,181,181
182,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1546.001,Change Default File Association,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,182,182
183,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1547.001,Registry Run Keys / Startup Folder,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,183,183
184,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1547,Boot or Logon Autostart Execution,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,184,184
185,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1546,Event Triggered Execution,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,185,185
186,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1543,Create or Modify System Process,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,186,186
187,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1548.002,Bypass User Account Control,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,187,187
188,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1564.001,Hidden Files and Directories,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,188,188
189,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1564,Hide Artifacts,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,189,189
190,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1003.003,NTDS,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,190,190
191,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1078,Valid Accounts,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,191,191
192,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1134.005,SID-History Injection,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,192,192
193,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1003,OS Credential Dumping,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,193,193
194,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1548,Abuse Elevation Control Mechanism,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,194,194
195,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1584.002,DNS Server,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,195,195
196,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1562.004,Disable or Modify System Firewall,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,196,196
197,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1098.001,Additional Cloud Credentials,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,197,197
198,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1530,Data from Cloud Storage Object,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,198,198
199,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1070.002,Clear Linux or Mac System Logs,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,199,199
200,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1136.001,Local Account,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,200,200
201,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1098,Account Manipulation,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,201,201
202,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1106,Native API,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,202,202
203,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. ",T1021.004,SSH,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",,Chronicle,203,203
