,comments,attack-object-id,attack-object-name,references,tags,mapping-description,capability-id,mapping-type,metadata_key
768,,T1197,BITS Jobs,[],[],,Information Flow Enforcement,mitigates,4
769,,T1204,User Execution,[],[],,Information Flow Enforcement,mitigates,4
770,,T1204.002,Malicious File,[],[],,Information Flow Enforcement,mitigates,4
771,,T1205,Traffic Signaling,[],[],,Information Flow Enforcement,mitigates,4
772,,T1205.001,Port Knocking,[],[],,Information Flow Enforcement,mitigates,4
773,,T1210,Exploitation of Remote Services,[],[],,Information Flow Enforcement,mitigates,4
774,,T1218.012,Verclsid,[],[],,Information Flow Enforcement,mitigates,4
775,,T1219,Remote Access Software,[],[],,Information Flow Enforcement,mitigates,4
776,,T1498.001,Direct Network Flood,[],[],,Information Flow Enforcement,mitigates,4
777,,T1498.002,Reflection Amplification,[],[],,Information Flow Enforcement,mitigates,4
778,,T1499,Endpoint Denial of Service,[],[],,Information Flow Enforcement,mitigates,4
779,,T1499.001,OS Exhaustion Flood,[],[],,Information Flow Enforcement,mitigates,4
780,,T1499.002,Service Exhaustion Flood,[],[],,Information Flow Enforcement,mitigates,4
781,,T1499.003,Application Exhaustion Flood,[],[],,Information Flow Enforcement,mitigates,4
782,,T1499.004,Application or System Exploitation,[],[],,Information Flow Enforcement,mitigates,4
783,,T1547.003,Time Providers,[],[],,Information Flow Enforcement,mitigates,4
784,,T1552.005,Cloud Instance Metadata API,[],[],,Information Flow Enforcement,mitigates,4
785,,T1559,Inter-Process Communication,[],[],,Information Flow Enforcement,mitigates,4
786,,T1559.002,Dynamic Data Exchange,[],[],,Information Flow Enforcement,mitigates,4
787,,T1565,Data Manipulation,[],[],,Information Flow Enforcement,mitigates,4
788,,T1565.003,Runtime Data Manipulation,[],[],,Information Flow Enforcement,mitigates,4
789,,T1568.002,Domain Generation Algorithms,[],[],,Information Flow Enforcement,mitigates,4
790,,T1570,Lateral Tool Transfer,[],[],,Information Flow Enforcement,mitigates,4
791,,T1602.002,Network Device Configuration Dump,[],[],,Information Flow Enforcement,mitigates,4
792,,T1001,Data Obfuscation,[],[],,Information Flow Enforcement,mitigates,4
793,,T1001.001,Junk Data,[],[],,Information Flow Enforcement,mitigates,4
794,,T1001.002,Steganography,[],[],,Information Flow Enforcement,mitigates,4
795,,T1001.003,Protocol Impersonation,[],[],,Information Flow Enforcement,mitigates,4
796,,T1003,OS Credential Dumping,[],[],,Information Flow Enforcement,mitigates,4
797,,T1003.005,Cached Domain Credentials,[],[],,Information Flow Enforcement,mitigates,4
798,,T1003.006,DCSync,[],[],,Information Flow Enforcement,mitigates,4
799,,T1008,Fallback Channels,[],[],,Information Flow Enforcement,mitigates,4
800,,T1021.002,SMB/Windows Admin Shares,[],[],,Information Flow Enforcement,mitigates,4
801,,T1021.003,Distributed Component Object Model,[],[],,Information Flow Enforcement,mitigates,4
802,,T1021.005,VNC,[],[],,Information Flow Enforcement,mitigates,4
803,,T1021.006,Windows Remote Management,[],[],,Information Flow Enforcement,mitigates,4
804,,T1029,Scheduled Transfer,[],[],,Information Flow Enforcement,mitigates,4
805,,T1030,Data Transfer Size Limits,[],[],,Information Flow Enforcement,mitigates,4
806,,T1041,Exfiltration Over C2 Channel,[],[],,Information Flow Enforcement,mitigates,4
807,,T1048,Exfiltration Over Alternative Protocol,[],[],,Information Flow Enforcement,mitigates,4
808,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,Information Flow Enforcement,mitigates,4
809,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,Information Flow Enforcement,mitigates,4
810,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,Information Flow Enforcement,mitigates,4
811,,T1071,Application Layer Protocol,[],[],,Information Flow Enforcement,mitigates,4
812,,T1071.001,Web Protocols,[],[],,Information Flow Enforcement,mitigates,4
813,,T1071.002,File Transfer Protocols,[],[],,Information Flow Enforcement,mitigates,4
814,,T1071.003,Mail Protocols,[],[],,Information Flow Enforcement,mitigates,4
815,,T1071.004,DNS,[],[],,Information Flow Enforcement,mitigates,4
816,,T1072,Software Deployment Tools,[],[],,Information Flow Enforcement,mitigates,4
817,,T1090,Proxy,[],[],,Information Flow Enforcement,mitigates,4
818,,T1090.001,Internal Proxy,[],[],,Information Flow Enforcement,mitigates,4
819,,T1090.002,External Proxy,[],[],,Information Flow Enforcement,mitigates,4
820,,T1090.003,Multi-hop Proxy,[],[],,Information Flow Enforcement,mitigates,4
821,,T1102,Web Service,[],[],,Information Flow Enforcement,mitigates,4
822,,T1102.001,Dead Drop Resolver,[],[],,Information Flow Enforcement,mitigates,4
823,,T1102.002,Bidirectional Communication,[],[],,Information Flow Enforcement,mitigates,4
824,,T1102.003,One-Way Communication,[],[],,Information Flow Enforcement,mitigates,4
825,,T1104,Multi-Stage Channels,[],[],,Information Flow Enforcement,mitigates,4
826,,T1114,Email Collection,[],[],,Information Flow Enforcement,mitigates,4
827,,T1114.001,Local Email Collection,[],[],,Information Flow Enforcement,mitigates,4
828,,T1114.002,Remote Email Collection,[],[],,Information Flow Enforcement,mitigates,4
829,,T1114.003,Email Forwarding Rule,[],[],,Information Flow Enforcement,mitigates,4
830,,T1132,Data Encoding,[],[],,Information Flow Enforcement,mitigates,4
831,,T1132.001,Standard Encoding,[],[],,Information Flow Enforcement,mitigates,4
832,,T1132.002,Non-Standard Encoding,[],[],,Information Flow Enforcement,mitigates,4
833,,T1134.005,SID-History Injection,[],[],,Information Flow Enforcement,mitigates,4
834,,T1136,Create Account,[],[],,Information Flow Enforcement,mitigates,4
835,,T1136.002,Domain Account,[],[],,Information Flow Enforcement,mitigates,4
836,,T1136.003,Cloud Account,[],[],,Information Flow Enforcement,mitigates,4
837,,T1187,Forced Authentication,[],[],,Information Flow Enforcement,mitigates,4
838,,T1204.001,Malicious Link,[],[],,Information Flow Enforcement,mitigates,4
839,,T1204.003,Malicious Image,[],[],,Information Flow Enforcement,mitigates,4
840,,T1213,Data from Information Repositories,[],[],,Information Flow Enforcement,mitigates,4
841,,T1213.001,Confluence,[],[],,Information Flow Enforcement,mitigates,4
842,,T1213.002,Sharepoint,[],[],,Information Flow Enforcement,mitigates,4
843,,T1484,Domain Policy Modification,[],[],,Information Flow Enforcement,mitigates,4
844,,T1489,Service Stop,[],[],,Information Flow Enforcement,mitigates,4
845,,T1498,Network Denial of Service,[],[],,Information Flow Enforcement,mitigates,4
846,,T1505.004,IIS Components,[],[],,Information Flow Enforcement,mitigates,4
847,,T1552,Unsecured Credentials,[],[],,Information Flow Enforcement,mitigates,4
848,,T1552.001,Credentials In Files,[],[],,Information Flow Enforcement,mitigates,4
849,,T1557.002,ARP Cache Poisoning,[],[],,Information Flow Enforcement,mitigates,4
850,,T1559.001,Component Object Model,[],[],,Information Flow Enforcement,mitigates,4
851,,T1563,Remote Service Session Hijacking,[],[],,Information Flow Enforcement,mitigates,4
852,,T1563.002,RDP Hijacking,[],[],,Information Flow Enforcement,mitigates,4
853,,T1564.008,Email Hiding Rules,[],[],,Information Flow Enforcement,mitigates,4
854,,T1566,Phishing,[],[],,Information Flow Enforcement,mitigates,4
855,,T1566.001,Spearphishing Attachment,[],[],,Information Flow Enforcement,mitigates,4
856,,T1566.003,Spearphishing via Service,[],[],,Information Flow Enforcement,mitigates,4
857,,T1567.001,Exfiltration to Code Repository,[],[],,Information Flow Enforcement,mitigates,4
858,,T1568,Dynamic Resolution,[],[],,Information Flow Enforcement,mitigates,4
859,,T1571,Non-Standard Port,[],[],,Information Flow Enforcement,mitigates,4
860,,T1572,Protocol Tunneling,[],[],,Information Flow Enforcement,mitigates,4
861,,T1573,Encrypted Channel,[],[],,Information Flow Enforcement,mitigates,4
862,,T1573.001,Symmetric Cryptography,[],[],,Information Flow Enforcement,mitigates,4
863,,T1573.002,Asymmetric Cryptography,[],[],,Information Flow Enforcement,mitigates,4
864,,T1574.004,Dylib Hijacking,[],[],,Information Flow Enforcement,mitigates,4
865,,T1574.005,Executable Installer File Permissions Weakness,[],[],,Information Flow Enforcement,mitigates,4
866,,T1574.008,Path Interception by Search Order Hijacking,[],[],,Information Flow Enforcement,mitigates,4
867,,T1574.009,Path Interception by Unquoted Path,[],[],,Information Flow Enforcement,mitigates,4
868,,T1574.010,Services File Permissions Weakness,[],[],,Information Flow Enforcement,mitigates,4
869,,T1598,Phishing for Information,[],[],,Information Flow Enforcement,mitigates,4
870,,T1598.001,Spearphishing Service,[],[],,Information Flow Enforcement,mitigates,4
871,,T1598.002,Spearphishing Attachment,[],[],,Information Flow Enforcement,mitigates,4
872,,T1599.001,Network Address Translation Traversal,[],[],,Information Flow Enforcement,mitigates,4
873,,T1601,Modify System Image,[],[],,Information Flow Enforcement,mitigates,4
874,,T1601.001,Patch System Image,[],[],,Information Flow Enforcement,mitigates,4
875,,T1601.002,Downgrade System Image,[],[],,Information Flow Enforcement,mitigates,4
876,,T1602,Data from Configuration Repository,[],[],,Information Flow Enforcement,mitigates,4
877,,T1602.001,SNMP (MIB Dump),[],[],,Information Flow Enforcement,mitigates,4
878,,T1556.005,Reversible Encryption,[],[],,Separation of Duties,mitigates,4
879,,T1070.007,Clear Network Connection History and Configurations,[],[],,Separation Of Duties,mitigates,4
880,,T1070.008,Clear Mailbox Data,[],[],,Separation Of Duties,mitigates,4
881,,T1070.009,Clear Persistence,[],[],,Separation Of Duties,mitigates,4
882,,T1098.005,Device Registration,[],[],,Separation of Duties,mitigates,4
883,,T1505.005,Terminal Services DLL,[],[],,Separation Of Duties,mitigates,4
884,,T1098.004,SSH Authorized Keys,[],[],,Separation Of Duties,mitigates,4
885,,T1609,Container Administration Command,[],[],,Separation Of Duties,mitigates,4
886,,T1552.007,Container API,[],[],,Separation Of Duties,mitigates,4
887,,T1556,Modify Authentication Process,[],[],,Separation Of Duties,mitigates,4
888,,T1543.001,Launch Agent,[],[],,Separation Of Duties,mitigates,4
889,,T1562,Impair Defenses,[],[],,Separation Of Duties,mitigates,4
890,,T1574,Hijack Execution Flow,[],[],,Separation Of Duties,mitigates,4
891,,T1055,Process Injection,[],[],,Separation Of Duties,mitigates,4
892,,T1059,Command and Scripting Interpreter,[],[],,Separation Of Duties,mitigates,4
893,,T1070.001,Clear Windows Event Logs,[],[],,Separation Of Duties,mitigates,4
894,,T1537,Transfer Data to Cloud Account,[],[],,Separation Of Duties,mitigates,4
895,,T1574.007,Path Interception by PATH Environment Variable,[],[],,Separation Of Duties,mitigates,4
896,,T1003.001,LSASS Memory,[],[],,Separation Of Duties,mitigates,4
897,,T1003.002,Security Account Manager,[],[],,Separation Of Duties,mitigates,4
898,,T1003.003,NTDS,[],[],,Separation Of Duties,mitigates,4
899,,T1078,Valid Accounts,[],[],,Separation Of Duties,mitigates,4
900,,T1110.001,Password Guessing,[],[],,Separation Of Duties,mitigates,4
901,,T1110.002,Password Cracking,[],[],,Separation Of Duties,mitigates,4
902,,T1218,Signed Binary Proxy Execution,[],[],,Separation Of Duties,mitigates,4
903,,T1528,Steal Application Access Token,[],[],,Separation Of Duties,mitigates,4
904,,T1530,Data from Cloud Storage Object,[],[],,Separation Of Duties,mitigates,4
905,,T1580,Cloud Infrastructure Discovery,[],[],,Separation Of Duties,mitigates,4
906,,T1599,Network Boundary Bridging,[],[],,Separation Of Duties,mitigates,4
907,,T1611,Escape to Host,[],[],,Separation Of Duties,mitigates,4
908,,T1021.001,Remote Desktop Protocol,[],[],,Separation Of Duties,mitigates,4
909,,T1047,Windows Management Instrumentation,[],[],,Separation Of Duties,mitigates,4
910,,T1053,Scheduled Task/Job,[],[],,Separation Of Duties,mitigates,4
911,,T1053.002,At (Windows),[],[],,Separation Of Duties,mitigates,4
912,,T1053.003,Cron,[],[],,Separation Of Duties,mitigates,4
913,,T1053.005,Scheduled Task,[],[],,Separation Of Duties,mitigates,4
914,,T1059.001,PowerShell,[],[],,Separation Of Duties,mitigates,4
915,,T1059.008,Network Device CLI,[],[],,Separation Of Duties,mitigates,4
916,,T1070,Indicator Removal on Host,[],[],,Separation Of Duties,mitigates,4
917,,T1070.003,Clear Command History,[],[],,Separation Of Duties,mitigates,4
918,,T1078.002,Domain Accounts,[],[],,Separation Of Duties,mitigates,4
919,,T1078.004,Cloud Accounts,[],[],,Separation Of Duties,mitigates,4
920,,T1098,Account Manipulation,[],[],,Separation Of Duties,mitigates,4
921,,T1098.001,Additional Cloud Credentials,[],[],,Separation Of Duties,mitigates,4
922,,T1098.002,Exchange Email Delegate Permissions,[],[],,Separation Of Duties,mitigates,4
923,,T1098.003,Add Office 365 Global Administrator Role,[],[],,Separation Of Duties,mitigates,4
924,,T1190,Exploit Public-Facing Application,[],[],,Separation Of Duties,mitigates,4
925,,T1197,BITS Jobs,[],[],,Separation Of Duties,mitigates,4
926,,T1210,Exploitation of Remote Services,[],[],,Separation Of Duties,mitigates,4
927,,T1213.003,Code Repositories,[],[],,Separation Of Duties,mitigates,4
928,,T1218.007,Msiexec,[],[],,Separation Of Duties,mitigates,4
929,,T1222,File and Directory Permissions Modification,[],[],,Separation Of Duties,mitigates,4
930,,T1495,Firmware Corruption,[],[],,Separation Of Duties,mitigates,4
931,,T1505,Server Software Component,[],[],,Separation Of Duties,mitigates,4
932,,T1505.003,Web Shell,[],[],,Separation Of Duties,mitigates,4
933,,T1525,Implant Internal Image,[],[],,Separation Of Duties,mitigates,4
934,,T1543,Create or Modify System Process,[],[],,Separation Of Duties,mitigates,4
935,,T1543.003,Windows Service,[],[],,Separation Of Duties,mitigates,4
936,,T1546.003,Windows Management Instrumentation Event Subscription,[],[],,Separation Of Duties,mitigates,4
937,,T1547.004,Winlogon Helper DLL,[],[],,Separation Of Duties,mitigates,4
938,,T1547.006,Kernel Modules and Extensions,[],[],,Separation Of Duties,mitigates,4
939,,T1547.009,Shortcut Modification,[],[],,Separation Of Duties,mitigates,4
940,,T1548.002,Bypass User Account Control,[],[],,Separation Of Duties,mitigates,4
941,,T1548.003,Sudo and Sudo Caching,[],[],,Separation Of Duties,mitigates,4
942,,T1556.004,Network Device Authentication,[],[],,Separation Of Duties,mitigates,4
943,,T1558,Steal or Forge Kerberos Tickets,[],[],,Separation Of Duties,mitigates,4
944,,T1558.003,Kerberoasting,[],[],,Separation Of Duties,mitigates,4
945,,T1559,Inter-Process Communication,[],[],,Separation Of Duties,mitigates,4
946,,T1562.001,Disable or Modify Tools,[],[],,Separation Of Duties,mitigates,4
947,,T1562.006,Indicator Blocking,[],[],,Separation Of Duties,mitigates,4
948,,T1562.008,Disable Cloud Logs,[],[],,Separation Of Duties,mitigates,4
949,,T1003,OS Credential Dumping,[],[],,Separation Of Duties,mitigates,4
950,,T1003.004,LSA Secrets,[],[],,Separation Of Duties,mitigates,4
951,,T1003.005,Cached Domain Credentials,[],[],,Separation Of Duties,mitigates,4
952,,T1003.006,DCSync,[],[],,Separation Of Duties,mitigates,4
953,,T1003.007,Proc Filesystem,[],[],,Separation Of Duties,mitigates,4
954,,T1003.008,/etc/passwd and /etc/shadow,[],[],,Separation Of Duties,mitigates,4
955,,T1021,Remote Services,[],[],,Separation Of Duties,mitigates,4
956,,T1021.002,SMB/Windows Admin Shares,[],[],,Separation Of Duties,mitigates,4
957,,T1021.003,Distributed Component Object Model,[],[],,Separation Of Duties,mitigates,4
958,,T1021.004,SSH,[],[],,Separation Of Duties,mitigates,4
959,,T1021.006,Windows Remote Management,[],[],,Separation Of Duties,mitigates,4
960,,T1053.006,Systemd Timers,[],[],,Separation Of Duties,mitigates,4
961,,T1053.007,Container Orchestration Job,[],[],,Separation Of Duties,mitigates,4
962,,T1055.008,Ptrace System Calls,[],[],,Separation Of Duties,mitigates,4
963,,T1056.003,Web Portal Capture,[],[],,Separation Of Duties,mitigates,4
964,,T1070.002,Clear Linux or Mac System Logs,[],[],,Separation Of Duties,mitigates,4
965,,T1072,Software Deployment Tools,[],[],,Separation Of Duties,mitigates,4
966,,T1078.001,Default Accounts,[],[],,Separation Of Duties,mitigates,4
967,,T1078.003,Local Accounts,[],[],,Separation Of Duties,mitigates,4
968,,T1087.004,Cloud Account,[],[],,Separation Of Duties,mitigates,4
969,,T1110,Brute Force,[],[],,Separation Of Duties,mitigates,4
970,,T1110.003,Password Spraying,[],[],,Separation Of Duties,mitigates,4
971,,T1110.004,Credential Stuffing,[],[],,Separation Of Duties,mitigates,4
972,,T1134,Access Token Manipulation,[],[],,Separation Of Duties,mitigates,4
973,,T1134.001,Token Impersonation/Theft,[],[],,Separation Of Duties,mitigates,4
974,,T1134.002,Create Process with Token,[],[],,Separation Of Duties,mitigates,4
975,,T1134.003,Make and Impersonate Token,[],[],,Separation Of Duties,mitigates,4
976,,T1134.005,SID-History Injection,[],[],,Separation Of Duties,mitigates,4
977,,T1136,Create Account,[],[],,Separation Of Duties,mitigates,4
978,,T1136.001,Local Account,[],[],,Separation Of Duties,mitigates,4
979,,T1136.002,Domain Account,[],[],,Separation Of Duties,mitigates,4
980,,T1136.003,Cloud Account,[],[],,Separation Of Duties,mitigates,4
981,,T1185,Browser Session Hijacking,[],[],,Separation Of Duties,mitigates,4
982,,T1213,Data from Information Repositories,[],[],,Separation Of Duties,mitigates,4
983,,T1213.001,Confluence,[],[],,Separation Of Duties,mitigates,4
984,,T1213.002,Sharepoint,[],[],,Separation Of Duties,mitigates,4
985,,T1222.001,Windows File and Directory Permissions Modification,[],[],,Separation Of Duties,mitigates,4
986,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],[],,Separation Of Duties,mitigates,4
987,,T1484,Domain Policy Modification,[],[],,Separation Of Duties,mitigates,4
988,,T1489,Service Stop,[],[],,Separation Of Duties,mitigates,4
989,,T1505.002,Transport Agent,[],[],,Separation Of Duties,mitigates,4
990,,T1538,Cloud Service Dashboard,[],[],,Separation Of Duties,mitigates,4
991,,T1542,Pre-OS Boot,[],[],,Separation Of Duties,mitigates,4
992,,T1542.001,System Firmware,[],[],,Separation Of Duties,mitigates,4
993,,T1542.003,Bootkit,[],[],,Separation Of Duties,mitigates,4
994,,T1542.005,TFTP Boot,[],[],,Separation Of Duties,mitigates,4
995,,T1543.002,Systemd Service,[],[],,Separation Of Duties,mitigates,4
996,,T1543.004,Launch Daemon,[],[],,Separation Of Duties,mitigates,4
997,,T1547.012,Print Processors,[],[],,Separation Of Duties,mitigates,4
998,,T1547.013,XDG Autostart Entries,[],[],,Separation Of Duties,mitigates,4
999,,T1548,Abuse Elevation Control Mechanism,[],[],,Separation Of Duties,mitigates,4
1000,,T1550,Use Alternate Authentication Material,[],[],,Separation Of Duties,mitigates,4
1001,,T1550.002,Pass the Hash,[],[],,Separation Of Duties,mitigates,4
1002,,T1550.003,Pass the Ticket,[],[],,Separation Of Duties,mitigates,4
1003,,T1552,Unsecured Credentials,[],[],,Separation Of Duties,mitigates,4
1004,,T1552.001,Credentials In Files,[],[],,Separation Of Duties,mitigates,4
1005,,T1552.002,Credentials in Registry,[],[],,Separation Of Duties,mitigates,4
1006,,T1552.006,Group Policy Preferences,[],[],,Separation Of Duties,mitigates,4
1007,,T1553,Subvert Trust Controls,[],[],,Separation Of Duties,mitigates,4
1008,,T1553.006,Code Signing Policy Modification,[],[],,Separation Of Duties,mitigates,4
1009,,T1556.001,Domain Controller Authentication,[],[],,Separation Of Duties,mitigates,4
1010,,T1556.003,Pluggable Authentication Modules,[],[],,Separation Of Duties,mitigates,4
1011,,T1558.001,Golden Ticket,[],[],,Separation Of Duties,mitigates,4
1012,,T1558.002,Silver Ticket,[],[],,Separation Of Duties,mitigates,4
1013,,T1559.001,Component Object Model,[],[],,Separation Of Duties,mitigates,4
1014,,T1562.002,Disable Windows Event Logging,[],[],,Separation Of Duties,mitigates,4
1015,,T1562.004,Disable or Modify System Firewall,[],[],,Separation Of Duties,mitigates,4
1016,,T1562.007,Disable or Modify Cloud Firewall,[],[],,Separation Of Duties,mitigates,4
1017,,T1562.009,Safe Mode Boot,[],[],,Separation Of Duties,mitigates,4
1018,,T1563,Remote Service Session Hijacking,[],[],,Separation Of Duties,mitigates,4
1019,,T1563.001,SSH Hijacking,[],[],,Separation Of Duties,mitigates,4
1020,,T1563.002,RDP Hijacking,[],[],,Separation Of Duties,mitigates,4
1021,,T1569,System Services,[],[],,Separation Of Duties,mitigates,4
1022,,T1569.001,Launchctl,[],[],,Separation Of Duties,mitigates,4
1023,,T1569.002,Service Execution,[],[],,Separation Of Duties,mitigates,4
1024,,T1574.004,Dylib Hijacking,[],[],,Separation Of Duties,mitigates,4
1025,,T1574.005,Executable Installer File Permissions Weakness,[],[],,Separation Of Duties,mitigates,4
1026,,T1574.008,Path Interception by Search Order Hijacking,[],[],,Separation Of Duties,mitigates,4
1027,,T1574.009,Path Interception by Unquoted Path,[],[],,Separation Of Duties,mitigates,4
1028,,T1574.010,Services File Permissions Weakness,[],[],,Separation Of Duties,mitigates,4
1029,,T1574.012,COR_PROFILER,[],[],,Separation Of Duties,mitigates,4
1030,,T1578,Modify Cloud Compute Infrastructure,[],[],,Separation Of Duties,mitigates,4
1031,,T1578.001,Create Snapshot,[],[],,Separation Of Duties,mitigates,4
1032,,T1578.002,Create Cloud Instance,[],[],,Separation Of Duties,mitigates,4
1033,,T1578.003,Delete Cloud Instance,[],[],,Separation Of Duties,mitigates,4
1034,,T1599.001,Network Address Translation Traversal,[],[],,Separation Of Duties,mitigates,4
1035,,T1601,Modify System Image,[],[],,Separation Of Duties,mitigates,4
1036,,T1601.001,Patch System Image,[],[],,Separation Of Duties,mitigates,4
1037,,T1601.002,Downgrade System Image,[],[],,Separation Of Duties,mitigates,4
1038,,T1606,Forge Web Credentials,[],[],,Separation Of Duties,mitigates,4
1039,,T1619,Cloud Storage Object Discovery,[],[],,Separation Of Duties,mitigates,4
1040,,T1556.005,Reversible Encryption,[],[],,Least Privilege,mitigates,4
1041,,T1556.006,Multi-Factor Authentication,[],[],,Least Privilege,mitigates,4
1042,,T1556.007,Hybrid Identity,[],[],,Least Privilege,mitigates,4
1043,,T1621,Multi-Factor Authentication Request Generation,[],[],,Least Privilege,mitigates,4
1044,,T1070.007,Clear Network Connection History and Configurations,[],[],,Least Privilege,mitigates,4
1045,,T1070.008,Clear Mailbox Data,[],[],,Least Privilege,mitigates,4
1046,,T1070.009,Clear Persistence,[],[],,Least Privilege,mitigates,4
1047,,T1098.005,Device Registration,[],[],,Least Privilege,mitigates,4
1048,,T1505.005,Terminal Services DLL,[],[],,Least Privilege,mitigates,4
1049,,T1546.016,Installer Packages,[],[],,Least Privilege,mitigates,4
1050,,T1648,Serverless Execution,[],[],,Least Privilege,mitigates,4
1051,,T1098.004,SSH Authorized Keys,[],[],,Least Privilege,mitigates,4
1052,,T1647,Plist File Modification,[],[],,Least Privilege,mitigates,4
1053,,T1552.007,Container API,[],[],,Least Privilege,mitigates,4
1054,,T1556,Modify Authentication Process,[],[],,Least Privilege,mitigates,4
1055,,T1543.001,Launch Agent,[],[],,Least Privilege,mitigates,4
1056,,T1562,Impair Defenses,[],[],,Least Privilege,mitigates,4
1057,,T1574,Hijack Execution Flow,[],[],,Least Privilege,mitigates,4
1058,,T1609,Container Administration Command,[],[],,Least Privilege,mitigates,4
1059,,T1610,Deploy Container,[],[],,Least Privilege,mitigates,4
1060,,T1055,Process Injection,[],[],,Least Privilege,mitigates,4
1061,,T1068,Exploitation for Privilege Escalation,[],[],,Least Privilege,mitigates,4
1062,,T1133,External Remote Services,[],[],,Least Privilege,mitigates,4
1063,,T1212,Exploitation for Credential Access,[],[],,Least Privilege,mitigates,4
1064,,T1059,Command and Scripting Interpreter,[],[],,Least Privilege,mitigates,4
1065,,T1070.001,Clear Windows Event Logs,[],[],,Least Privilege,mitigates,4
1066,,T1203,Exploitation for Client Execution,[],[],,Least Privilege,mitigates,4
1067,,T1211,Exploitation for Defense Evasion,[],[],,Least Privilege,mitigates,4
1068,,T1537,Transfer Data to Cloud Account,[],[],,Least Privilege,mitigates,4
1069,,T1567,Exfiltration Over Web Service,[],[],,Least Privilege,mitigates,4
1070,,T1574.007,Path Interception by PATH Environment Variable,[],[],,Least Privilege,mitigates,4
1071,,T1574.011,Services Registry Permissions Weakness,[],[],,Least Privilege,mitigates,4
1072,,T1003.001,LSASS Memory,[],[],,Least Privilege,mitigates,4
1073,,T1003.002,Security Account Manager,[],[],,Least Privilege,mitigates,4
1074,,T1003.003,NTDS,[],[],,Least Privilege,mitigates,4
1075,,T1005,Data from Local System,[],[],,Least Privilege,mitigates,4
1076,,T1055.001,Dynamic-link Library Injection,[],[],,Least Privilege,mitigates,4
1077,,T1055.014,VDSO Hijacking,[],[],,Least Privilege,mitigates,4
1078,,T1078,Valid Accounts,[],[],,Least Privilege,mitigates,4
1079,,T1091,Replication Through Removable Media,[],[],,Least Privilege,mitigates,4
1080,,T1110.001,Password Guessing,[],[],,Least Privilege,mitigates,4
1081,,T1110.002,Password Cracking,[],[],,Least Privilege,mitigates,4
1082,,T1199,Trusted Relationship,[],[],,Least Privilege,mitigates,4
1083,,T1200,Hardware Additions,[],[],,Least Privilege,mitigates,4
1084,,T1218,Signed Binary Proxy Execution,[],[],,Least Privilege,mitigates,4
1085,,T1528,Steal Application Access Token,[],[],,Least Privilege,mitigates,4
1086,,T1530,Data from Cloud Storage Object,[],[],,Least Privilege,mitigates,4
1087,,T1580,Cloud Infrastructure Discovery,[],[],,Least Privilege,mitigates,4
1088,,T1599,Network Boundary Bridging,[],[],,Least Privilege,mitigates,4
1089,,T1611,Escape to Host,[],[],,Least Privilege,mitigates,4
1090,,T1021.001,Remote Desktop Protocol,[],[],,Least Privilege,mitigates,4
1091,,T1047,Windows Management Instrumentation,[],[],,Least Privilege,mitigates,4
1092,,T1053,Scheduled Task/Job,[],[],,Least Privilege,mitigates,4
1093,,T1053.002,At (Windows),[],[],,Least Privilege,mitigates,4
1094,,T1053.003,Cron,[],[],,Least Privilege,mitigates,4
1095,,T1053.005,Scheduled Task,[],[],,Least Privilege,mitigates,4
1096,,T1059.001,PowerShell,[],[],,Least Privilege,mitigates,4
1097,,T1059.002,AppleScript,[],[],,Least Privilege,mitigates,4
1098,,T1059.005,Visual Basic,[],[],,Least Privilege,mitigates,4
1099,,T1059.008,Network Device CLI,[],[],,Least Privilege,mitigates,4
1100,,T1070,Indicator Removal on Host,[],[],,Least Privilege,mitigates,4
1101,,T1070.003,Clear Command History,[],[],,Least Privilege,mitigates,4
1102,,T1078.002,Domain Accounts,[],[],,Least Privilege,mitigates,4
1103,,T1078.004,Cloud Accounts,[],[],,Least Privilege,mitigates,4
1104,,T1098,Account Manipulation,[],[],,Least Privilege,mitigates,4
1105,,T1098.001,Additional Cloud Credentials,[],[],,Least Privilege,mitigates,4
1106,,T1098.002,Exchange Email Delegate Permissions,[],[],,Least Privilege,mitigates,4
1107,,T1098.003,Add Office 365 Global Administrator Role,[],[],,Least Privilege,mitigates,4
1108,,T1106,Native API,[],[],,Least Privilege,mitigates,4
1109,,T1176,Browser Extensions,[],[],,Least Privilege,mitigates,4
1110,,T1189,Drive-by Compromise,[],[],,Least Privilege,mitigates,4
1111,,T1190,Exploit Public-Facing Application,[],[],,Least Privilege,mitigates,4
1112,,T1197,BITS Jobs,[],[],,Least Privilege,mitigates,4
1113,,T1210,Exploitation of Remote Services,[],[],,Least Privilege,mitigates,4
1114,,T1213.003,Code Repositories,[],[],,Least Privilege,mitigates,4
1115,,T1218.007,Msiexec,[],[],,Least Privilege,mitigates,4
1116,,T1222,File and Directory Permissions Modification,[],[],,Least Privilege,mitigates,4
1117,,T1486,Data Encrypted for Impact,[],[],,Least Privilege,mitigates,4
1118,,T1490,Inhibit System Recovery,[],[],,Least Privilege,mitigates,4
1119,,T1491,Defacement,[],[],,Least Privilege,mitigates,4
