,tags,mapping-target,mapping-description,id,metadata-key,references,key,comments,name
291,[],attribute.availability.variety.Degradation,,T1499.003,291,[],291,,Endpoint Denial of Service: Application Exhaustion Flood
292,[],attribute.availability.variety.Loss,,T1499.003,292,[],292,,Endpoint Denial of Service: Application Exhaustion Flood
293,[],action.hacking.variety.DoS,,T1499.004,293,[],293,,Endpoint Denial of Service: Application or System Exploitation
294,[],action.malware.variety.DoS,,T1499.004,294,[],294,,Endpoint Denial of Service: Application or System Exploitation
295,[],attribute.availability.variety.Degradation,,T1499.004,295,[],295,,Endpoint Denial of Service: Application or System Exploitation
296,[],attribute.availability.variety.Loss,,T1499.004,296,[],296,,Endpoint Denial of Service: Application or System Exploitation
297,[],action.hacking.variety.DoS,,T1583.005,297,[],297,,Acquire Infrastructure: Botnet
298,[],action.hacking.variety.Unknown,,T1583.005,298,[],298,,Acquire Infrastructure: Botnet
299,[],value_chain.development.variety.Bot,,T1583.005,299,[],299,,Acquire Infrastructure: Botnet
300,[],action.hacking.variety.DoS,,T1584.005,300,[],300,,Compromise Infrastructure: Botnet
301,[],action.hacking.variety.Unknown,,T1584.005,301,[],301,,Compromise Infrastructure: Botnet
302,[],action.hacking.variety.Evade Defenses,,T1622,302,[],302,,Debugger Evasion
303,[],action.malware.variety.Evade Defenses,,T1622,303,[],303,,Debugger Evasion
304,[],action.social.variety.Evade Defenses,,T1622,304,[],304,,Debugger Evasion
305,[],action.hacking.variety.Evade Defenses,,T1211,305,[],305,,Exploitation for Defense Evasion
306,[],action.malware.variety.Evade Defenses,,T1211,306,[],306,,Exploitation for Defense Evasion
307,[],action.social.variety.Evade Defenses,,T1211,307,[],307,,Exploitation for Defense Evasion
308,[],action.hacking.variety.Evade Defenses,,T1036,308,[],308,,Masquerading
309,[],action.malware.variety.Disable controls,,T1036,309,[],309,,Masquerading
310,[],action.malware.variety.Evade Defenses,,T1036,310,[],310,,Masquerading
311,[],action.malware.vector.Email attachment,,T1036,311,[],311,,Masquerading
312,[],action.social.variety.Evade Defenses,,T1036,312,[],312,,Masquerading
313,[],action.hacking.variety.Evade Defenses,,T1014,313,[],313,,Rootkit
314,[],action.malware.variety.Evade Defenses,,T1014,314,[],314,,Rootkit
315,[],action.malware.variety.Rootkit,,T1014,315,[],315,,Rootkit
316,[],action.social.variety.Evade Defenses,,T1014,316,[],316,,Rootkit
317,[],action.hacking.variety.Evade Defenses,,T1553,317,[],317,,Subvert Trust Controls
318,[],action.malware.variety.Disable controls,,T1553,318,[],318,,Subvert Trust Controls
319,[],action.malware.variety.Evade Defenses,,T1553,319,[],319,,Subvert Trust Controls
320,[],action.social.variety.Evade Defenses,,T1553,320,[],320,,Subvert Trust Controls
321,[],action.hacking.variety.Evade Defenses,,T1001,321,[],321,,Data Obfuscation
322,[],action.malware.variety.Unknown,,T1001,322,[],322,,Data Obfuscation
323,[],action.hacking.variety.Evade Defenses,,T1001.001,323,[],323,,Data Obfuscation: Junk Data
324,[],action.malware.variety.Backdoor or C2,,T1001.001,324,[],324,,Data Obfuscation: Junk Data
325,[],action.malware.variety.C2,,T1001.001,325,[],325,,Data Obfuscation: Junk Data
326,[],action.malware.variety.Unknown,,T1001.001,326,[],326,,Data Obfuscation: Junk Data
327,[],action.hacking.variety.Evade Defenses,,T1001.002,327,[],327,,Data Obfuscation: Steganography
328,[],action.malware.variety.Unknown,,T1001.002,328,[],328,,Data Obfuscation: Steganography
329,[],action.hacking.variety.Evade Defenses,,T1001.003,329,[],329,,Data Obfuscation: Protocol Impersonation
330,[],action.malware.variety.Unknown,,T1001.003,330,[],330,,Data Obfuscation: Protocol Impersonation
331,[],action.hacking.variety.Evade Defenses,,T1071,331,[],331,,Application Layer Protocol
332,[],action.hacking.vector.Other network service,,T1071,332,[],332,,Application Layer Protocol
333,[],action.malware.variety.Backdoor or C2,,T1071,333,[],333,,Application Layer Protocol
334,[],action.malware.variety.C2,,T1071,334,[],334,,Application Layer Protocol
335,[],action.malware.variety.Unknown,,T1071,335,[],335,,Application Layer Protocol
336,[],action.hacking.variety.Evade Defenses,,T1132,336,[],336,,Data Encoding
337,[],action.malware.variety.Backdoor or C2,,T1132,337,[],337,,Data Encoding
338,[],action.malware.variety.C2,,T1132,338,[],338,,Data Encoding
339,[],action.hacking.variety.Evade Defenses,,T1132.001,339,[],339,,Data Encoding: Standard Encoding
340,[],action.malware.variety.Backdoor or C2,,T1132.001,340,[],340,,Data Encoding: Standard Encoding
341,[],action.malware.variety.C2,,T1132.001,341,[],341,,Data Encoding: Standard Encoding
342,[],action.hacking.variety.Evade Defenses,,T1132.002,342,[],342,,Data Encoding: Non-Standard Encoding
343,[],action.malware.variety.Backdoor or C2,,T1132.002,343,[],343,,Data Encoding: Non-Standard Encoding
344,[],action.malware.variety.C2,,T1132.002,344,[],344,,Data Encoding: Non-Standard Encoding
345,[],action.hacking.variety.Evade Defenses,,T1568,345,[],345,,Dynamic Resolution
346,[],action.hacking.vector.Other network service,,T1568,346,[],346,,Dynamic Resolution
347,[],action.malware.variety.Backdoor or C2,,T1568,347,[],347,,Dynamic Resolution
348,[],action.malware.variety.C2,,T1568,348,[],348,,Dynamic Resolution
349,[],action.malware.vector.Download by malware,,T1568,349,[],349,,Dynamic Resolution
350,[],action.hacking.variety.Evade Defenses,,T1568.001,350,[],350,,Dynamic Resolution: Fast Flux DSN
351,[],action.malware.variety.Backdoor or C2,,T1568.001,351,[],351,,Dynamic Resolution: Fast Flux DSN
352,[],action.malware.variety.C2,,T1568.001,352,[],352,,Dynamic Resolution: Fast Flux DSN
353,[],action.hacking.variety.Evade Defenses,,T1568.002,353,[],353,,Dynamic Resolution: Domain Generation Algorithms
354,[],action.malware.variety.Backdoor or C2,,T1568.002,354,[],354,,Dynamic Resolution: Domain Generation Algorithms
355,[],action.malware.variety.C2,,T1568.002,355,[],355,,Dynamic Resolution: Domain Generation Algorithms
356,[],action.hacking.variety.Evade Defenses,,T1568.003,356,[],356,,Dynamic Resolution: DNS Calculation
357,[],action.malware.variety.Backdoor or C2,,T1568.003,357,[],357,,Dynamic Resolution: DNS Calculation
358,[],action.malware.variety.C2,,T1568.003,358,[],358,,Dynamic Resolution: DNS Calculation
359,[],action.hacking.variety.Evade Defenses,,T1573,359,[],359,,Encrypted Channels
360,[],action.hacking.vector.Other network service,,T1573,360,[],360,,Encrypted Channels
361,[],action.malware.variety.Backdoor or C2,,T1573,361,[],361,,Encrypted Channels
362,[],action.malware.variety.C2,,T1573,362,[],362,,Encrypted Channels
363,[],action.hacking.variety.Evade Defenses,,T1573.002,363,[],363,,Encrypted Channels: Asymmetric Cryptography
364,[],action.malware.variety.Backdoor or C2,,T1573.002,364,[],364,,Encrypted Channels: Asymmetric Cryptography
365,[],action.malware.variety.C2,,T1573.002,365,[],365,,Encrypted Channels: Asymmetric Cryptography
366,[],action.hacking.variety.Evade Defenses,,T1573.001,366,[],366,,Encrypted Channels: Symmetric Cryptography
367,[],action.malware.variety.Backdoor or C2,,T1573.001,367,[],367,,Encrypted Channels: Symmetric Cryptography
368,[],action.malware.variety.C2,,T1573.001,368,[],368,,Encrypted Channels: Symmetric Cryptography
369,[],action.hacking.variety.Evade Defenses,,T1008,369,[],369,,Fallback Channels
370,[],action.hacking.vector.Other network service,,T1008,370,[],370,,Fallback Channels
371,[],action.malware.variety.Backdoor or C2,,T1008,371,[],371,,Fallback Channels
372,[],action.malware.variety.C2,,T1008,372,[],372,,Fallback Channels
373,[],action.hacking.variety.Evade Defenses,,T1104,373,[],373,,Multi-Stage Channels
374,[],action.hacking.vector.Other network service,,T1104,374,[],374,,Multi-Stage Channels
375,[],action.malware.variety.Backdoor or C2,,T1104,375,[],375,,Multi-Stage Channels
376,[],action.malware.variety.C2,,T1104,376,[],376,,Multi-Stage Channels
377,[],action.hacking.variety.Evade Defenses,,T1572,377,[],377,,Protocol Tunneling
378,[],action.hacking.vector.Other network service,,T1572,378,[],378,,Protocol Tunneling
379,[],action.malware.variety.Backdoor or C2,,T1572,379,[],379,,Protocol Tunneling
380,[],action.malware.variety.C2,,T1572,380,[],380,,Protocol Tunneling
381,[],action.hacking.variety.Evade Defenses,,T1090,381,[],381,,Proxy
382,[],action.hacking.vector.Other network service,,T1090,382,[],382,,Proxy
383,[],action.malware.variety.Backdoor or C2,,T1090,383,[],383,,Proxy
384,[],action.malware.variety.C2,,T1090,384,[],384,,Proxy
385,[],action.hacking.variety.Evade Defenses,,T1205,385,[],385,,Traffic Signaling
386,[],action.malware.variety.Backdoor or C2,,T1205,386,[],386,,Traffic Signaling
387,[],action.malware.variety.C2,,T1205,387,[],387,,Traffic Signaling
388,[],action.hacking.variety.Evade Defenses,,T1205.001,388,[],388,,Traffic Signaling: Port Knocking
389,[],action.malware.variety.Backdoor,,T1205.001,389,[],389,,Traffic Signaling: Port Knocking
390,[],action.malware.variety.Backdoor or C2,,T1205.001,390,[],390,,Traffic Signaling: Port Knocking
391,[],action.malware.variety.C2,,T1205.001,391,[],391,,Traffic Signaling: Port Knocking
392,[],action.hacking.variety.Evade Defenses,,T1205.002,392,[],392,,Traffic Signaling: Socket Filters
393,[],action.hacking.variety.Evade Defenses,,T1102,393,[],393,,Web Service
394,[],action.hacking.vector.Other network service,,T1102,394,[],394,,Web Service
395,[],action.malware.variety.Backdoor or C2,,T1102,395,[],395,,Web Service
396,[],action.malware.variety.C2,,T1102,396,[],396,,Web Service
397,[],action.hacking.variety.Exploit misconfig,,T1068,397,[],397,,Exploitation for Privilege Escalation
398,[],action.hacking.variety.Exploit vuln,,T1068,398,[],398,,Exploitation for Privilege Escalation
399,[],action.hacking.variety.Format string attack,,T1068,399,[],399,,Exploitation for Privilege Escalation
400,[],action.hacking.variety.Fuzz testing,,T1068,400,[],400,,Exploitation for Privilege Escalation
401,[],action.hacking.variety.Insecure deserialization,,T1068,401,[],401,,Exploitation for Privilege Escalation
402,[],action.hacking.variety.Integer overflows,,T1068,402,[],402,,Exploitation for Privilege Escalation
403,[],action.hacking.variety.LDAP injection,,T1068,403,[],403,,Exploitation for Privilege Escalation
404,[],action.malware.variety.Exploit misconfig,,T1068,404,[],404,,Exploitation for Privilege Escalation
405,[],action.hacking.variety.Exploit misconfig,,T1190,405,[],405,,Exploit Public-Facing Application
406,[],action.hacking.variety.SQLi,,T1190,406,[],406,,Exploit Public-Facing Application
407,[],action.hacking.variety.Exploit misconfig,,T1212,407,[],407,,Exploitation for Credential Access
408,[],action.hacking.variety.Exploit vuln,,T1212,408,[],408,,Exploitation for Credential Access
409,[],action.hacking.variety.Session fixation,,T1212,409,[],409,,Exploitation for Credential Access
410,[],action.malware.variety.Disable controls,,T1212,410,[],410,,Exploitation for Credential Access
411,[],action.malware.variety.Password dumper,,T1212,411,[],411,,Exploitation for Credential Access
412,[],action.malware.vector.Web application - drive-by,,T1212,412,[],412,,Exploitation for Credential Access
413,[],"attribute.confidentiality."""".data_disclosure",,T1212,413,[],413,,Exploitation for Credential Access
414,[],action.hacking.variety.Exploit misconfig,,T1558.004,414,[],414,,Steal or Forge Kerberos Tickets: AS-REP Roasting
415,[],action.hacking.variety.Use of stolen creds,,T1558.004,415,[],415,,Steal or Forge Kerberos Tickets: AS-REP Roasting
416,[],action.malware.variety.Exploit misconfig,,T1558.004,416,[],416,,Steal or Forge Kerberos Tickets: AS-REP Roasting
417,[],action.hacking.variety.Exploit misconfig,,T1574.001,417,[],417,,Hijack Execution Flow: DLL Search Order Hijacking
418,[],action.hacking.variety.Exploit vuln,,T1574.001,418,[],418,,Hijack Execution Flow: DLL Search Order Hijacking
419,[],action.hacking.variety.Hijack,,T1574.001,419,[],419,,Hijack Execution Flow: DLL Search Order Hijacking
420,[],action.hacking.variety.Unknown,,T1574.001,420,[],420,,Hijack Execution Flow: DLL Search Order Hijacking
421,[],action.hacking.variety.Exploit misconfig,,T1574.002,421,[],421,,Hijack Execution Flow: DLL Side-Loading
422,[],action.hacking.variety.Exploit vuln,,T1574.002,422,[],422,,Hijack Execution Flow: DLL Side-Loading
423,[],action.hacking.variety.Hijack,,T1574.002,423,[],423,,Hijack Execution Flow: DLL Side-Loading
424,[],action.hacking.variety.Unknown,,T1574.002,424,[],424,,Hijack Execution Flow: DLL Side-Loading
425,[],action.hacking.variety.Exploit misconfig,,T1574.005,425,[],425,,Hijack Execution Flow: Executable Installer File Permissions Weakness
426,[],action.hacking.variety.Hijack,,T1574.005,426,[],426,,Hijack Execution Flow: Executable Installer File Permissions Weakness
427,[],action.hacking.variety.Unknown,,T1574.005,427,[],427,,Hijack Execution Flow: Executable Installer File Permissions Weakness
428,[],action.hacking.variety.Exploit misconfig,,T1574.010,428,[],428,,Hijack Execution Flow: Services File Permissions Weakness
429,[],action.hacking.variety.Exploit misconfig,,T1574.011,429,[],429,,Hijack Execution Flow: Services Registry Permissions Weakness
430,[],action.hacking.variety.Exploit vuln,,T1574.004,430,[],430,,Hijack Execution Flow: Dylib Hijacking
431,[],action.hacking.variety.Hijack,,T1574.004,431,[],431,,Hijack Execution Flow: Dylib Hijacking
432,[],action.hacking.variety.Unknown,,T1574.004,432,[],432,,Hijack Execution Flow: Dylib Hijacking
433,[],action.hacking.variety.Exploit vuln,,T1595.002,433,[],433,,Active Scanning: Vulnerability Scanning
434,[],action.malware.variety.Scan network,,T1595.002,434,[],434,,Active Scanning: Vulnerability Scanning
435,[],action.hacking.variety.Forced browsing,,T1539,435,[],435,,Steal Web Session Cookie
436,[],action.hacking.variety.MitM,,T1539,436,[],436,,Steal Web Session Cookie
437,[],action.hacking.variety.Session replay,,T1539,437,[],437,,Steal Web Session Cookie
438,[],action.malware.variety.Capture app data,,T1539,438,[],438,,Steal Web Session Cookie
439,[],action.hacking.variety.Forced browsing,,T1583.003,439,[],439,,Acquire Infrastructure: Virtual Private Server
440,[],action.hacking.variety.Unknown,,T1583.003,440,[],440,,Acquire Infrastructure: Virtual Private Server
441,[],action.hacking.variety.Forced browsing,,T1583.004,441,[],441,,Acquire Infrastructure: Server
442,[],action.hacking.variety.Unknown,,T1583.004,442,[],442,,Acquire Infrastructure: Server
443,[],action.hacking.variety.Forced browsing,,T1583.006,443,[],443,,Acquire Infrastructure: Web Services
444,[],action.hacking.variety.Unknown,,T1583.006,444,[],444,,Acquire Infrastructure: Web Services
445,[],action.malware.variety.Backdoor or C2,,T1583.006,445,[],445,,Acquire Infrastructure: Web Services
446,[],action.malware.variety.C2,,T1583.006,446,[],446,,Acquire Infrastructure: Web Services
447,[],value_chain.development.variety.Website,,T1583.006,447,[],447,,Acquire Infrastructure: Web Services
448,[],action.hacking.variety.HTTP request smuggling,,T1185,448,[],448,,Browser Session Hijacking
449,[],action.hacking.variety.HTTP request splitting,,T1185,449,[],449,,Browser Session Hijacking
450,[],action.hacking.variety.HTTP response smuggling,,T1185,450,[],450,,Browser Session Hijacking
451,[],action.hacking.variety.HTTP response splitting,,T1185,451,[],451,,Browser Session Hijacking
452,[],action.hacking.variety.Hijack,,T1185,452,[],452,,Browser Session Hijacking
453,[],action.hacking.variety.MitM,,T1185,453,[],453,,Browser Session Hijacking
454,[],action.hacking.variety.Session fixation,,T1185,454,[],454,,Browser Session Hijacking
455,[],action.malware.variety.Capture app data,,T1185,455,[],455,,Browser Session Hijacking
456,[],action.hacking.variety.Hijack,,T1496,456,[],456,,Resource Hijacking
457,[],action.malware.variety.Click fraud,,T1496,457,[],457,,Resource Hijacking
458,[],action.malware.variety.Click fraud and cryptocurrency mining,,T1496,458,[],458,,Resource Hijacking
459,[],action.malware.variety.Cryptocurrency mining,,T1496,459,[],459,,Resource Hijacking
460,[],attribute.availability.variety.Degradation,,T1496,460,[],460,,Resource Hijacking
461,[],action.hacking.variety.Hijack,,T1574,461,[],461,,Hijack Execution Flow
462,[],action.hacking.variety.Unknown,,T1574,462,[],462,,Hijack Execution Flow
463,[],action.hacking.variety.XML injection,,T1574,463,[],463,,Hijack Execution Flow
464,[],action.hacking.variety.MitM,,T1557,464,[],464,,Man-in-the-Middle
465,[],action.hacking.variety.Routing detour,,T1557,465,[],465,,Man-in-the-Middle
466,[],action.malware.variety.MitM,,T1557,466,[],466,,Man-in-the-Middle
467,[],"attribute.confidentiality."""".data_disclosure",,T1557,467,[],467,,Man-in-the-Middle
468,[],action.hacking.variety.MitM,,T1557.001,468,[],468,,Man-in-the-Middle: LLMNR/NBT-NS Poisoning and Relay
469,[],action.malware.variety.MitM,,T1557.001,469,[],469,,Man-in-the-Middle: LLMNR/NBT-NS Poisoning and Relay
470,[],action.hacking.variety.Null byte injection,,T1027,470,[],470,,Obfuscated Files or Information
471,[],action.malware.variety.Disable controls,,T1027,471,[],471,,Obfuscated Files or Information
472,[],action.hacking.variety.Pass-the-hash,,T1550.002,472,[],472,,Use Alternate Authentication Material: Pass the Hash
473,[],action.hacking.variety.Use of stolen creds,,T1550.002,473,[],473,,Use Alternate Authentication Material: Pass the Hash
474,[],action.malware.variety.Pass-the-hash,,T1550.002,474,[],474,,Use Alternate Authentication Material: Pass the Hash
475,[],action.malware.variety.Password dumper,,T1550.002,475,[],475,,Use Alternate Authentication Material: Pass the Hash
476,[],action.hacking.variety.Profile host,,T1082,476,[],476,,System Information Discovery
477,[],action.malware.variety.Profile host,,T1082,477,[],477,,System Information Discovery
478,[],action.hacking.variety.Profile host,,T1033,478,[],478,,System Owner/User Discovery
479,[],action.malware.variety.Capture stored data,,T1033,479,[],479,,System Owner/User Discovery
480,[],action.malware.variety.Profile host,,T1033,480,[],480,,System Owner/User Discovery
481,[],action.hacking.variety.Profile host,,T1007,481,[],481,,System Service Discovery
482,[],action.malware.variety.Profile host,,T1007,482,[],482,,System Service Discovery
483,[],action.hacking.variety.Profile host,,T1012,483,[],483,,Query Registry
484,[],action.malware.variety.Profile host,,T1012,484,[],484,,Query Registry
485,[],action.hacking.variety.Profile host,,T1083,485,[],485,,File and Directory Discovery
486,[],action.malware.variety.Capture stored data,,T1083,486,[],486,,File and Directory Discovery
487,[],action.malware.variety.Profile host,,T1083,487,[],487,,File and Directory Discovery
488,[],action.hacking.variety.Profile host,,T1057,488,[],488,,Process Discovery
489,[],action.hacking.variety.Profile host,,T1120,489,[],489,,Peripheral Device Discovery
490,[],action.hacking.variety.Profile host,,T1124,490,[],490,,System Time Discovery
491,[],action.hacking.variety.Profile host,,T1201,491,[],491,,Password Policy Discovery
492,[],action.hacking.variety.Profile host,,T1119,492,[],492,,Automated Collection
493,[],action.hacking.variety.Scan network,,T1119,493,[],493,,Automated Collection
494,[],action.malware.variety.Capture stored data,,T1119,494,[],494,,Automated Collection
495,[],"attribute.confidentiality."""".data_disclosure",,T1119,495,[],495,,Automated Collection
496,[],action.hacking.variety.Profile host,,T1480,496,[],496,,Execution Guardrails
497,[],action.hacking.variety.Scan network,,T1480,497,[],497,,Execution Guardrails
498,[],action.hacking.variety.Profile host,,T1480.001,498,[],498,,Execution Guardrails: Environmental Keying
499,[],action.hacking.variety.Scan network,,T1480.001,499,[],499,,Execution Guardrails: Environmental Keying
500,[],action.hacking.variety.Profile host,,T1518,500,[],500,,Software Discovery
501,[],action.hacking.variety.Profile host,,T1518.001,501,[],501,,Software Discovery: Security Software Discovery
502,[],action.hacking.variety.Profile host,,T1087,502,[],502,,Account Discovery
503,[],action.hacking.variety.Profile host,,T1087.001,503,[],503,,Account Discovery: Local Account
504,[],action.hacking.variety.Profile host,,T1069,504,[],504,,Permission Groups Discovery
505,[],action.hacking.variety.Profile host,,T1069.001,505,[],505,,Permission Groups Discovery: Local Groups
506,[],action.hacking.variety.Profile host,,T1614,506,[],506,,System Location Discovery
507,[],action.hacking.variety.Profile host,,T1614.001,507,[],507,,System Location Discovery: System Language Discovery
508,[],action.hacking.variety.Scan network,,T1046,508,[],508,,Network Service Discovery
509,[],action.malware.variety.Scan network,,T1046,509,[],509,,Network Service Discovery
510,[],action.hacking.variety.Scan network,,T1135,510,[],510,,Network Share Discovery
511,[],action.malware.variety.Scan network,,T1135,511,[],511,,Network Share Discovery
512,[],action.hacking.variety.Scan network,,T1040,512,[],512,, Network Sniffing
513,[],action.malware.variety.Packet sniffer,,T1040,513,[],513,, Network Sniffing
514,[],action.malware.variety.Scan network,,T1040,514,[],514,, Network Sniffing
515,[],"attribute.confidentiality."""".data_disclosure",,T1040,515,[],515,, Network Sniffing
516,[],action.hacking.variety.Scan network,,T1018,516,[],516,,Remote System Discovery
517,[],action.malware.variety.Scan network,,T1018,517,[],517,,Remote System Discovery
518,[],action.hacking.variety.Scan network,,T1049,518,[],518,,System Network Connections Discovery
519,[],action.malware.variety.Scan network,,T1049,519,[],519,,System Network Connections Discovery
520,[],action.hacking.variety.Scan network,,T1589,520,[],520,,Gather Victim Identity Information
521,[],action.hacking.variety.Scan network,,T1589.001,521,[],521,,Gather Victim Identity Information: Credentials
522,[],action.hacking.variety.Scan network,,T1589.002,522,[],522,,Gather Victim Identity Information: Email Addresses
523,[],action.hacking.variety.Scan network,,T1589.003,523,[],523,,Gather Victim Identity Information: Employee Names
524,[],action.hacking.variety.Scan network,,T1590,524,[],524,,Gather Victim Network Information
525,[],action.hacking.variety.Scan network,,T1590.001,525,[],525,,Gather Victim Network Information: Domain Properties
526,[],action.hacking.variety.Scan network,,T1590.002,526,[],526,,Gather Victim Network Information: DNS
527,[],action.hacking.variety.Scan network,,T1590.003,527,[],527,,Gather Victim Network Information: Network Trust Dependencies
528,[],action.hacking.variety.Scan network,,T1590.004,528,[],528,,Gather Victim Network Information: Network Topology
529,[],action.hacking.variety.Scan network,,T1590.005,529,[],529,,Gather Victim Network Information: IP Addresses
530,[],action.hacking.variety.Scan network,,T1590.006,530,[],530,,Gather Victim Network Information: Network Security Appliances
531,[],action.hacking.variety.Scan network,,T1592,531,[],531,,Gather Victim Host Information
532,[],action.hacking.variety.Scan network,,T1592.001,532,[],532,,Gather Victim Host Information: Hardware
533,[],action.hacking.variety.Scan network,,T1592.002,533,[],533,,Gather Victim Host Information: Software
534,[],action.hacking.variety.Scan network,,T1592.003,534,[],534,,Gather Victim Host Information: Firmware
535,[],action.hacking.variety.Scan network,,T1592.004,535,[],535,,Gather Victim Host Information: Client Configurations
536,[],action.hacking.variety.Scan network,,T1613,536,[],536,,Container and Resource Discovery
537,[],action.hacking.variety.Scan network,,T1602,537,[],537,,Data from Configuration Repository
538,[],action.malware.variety.Capture stored data,,T1602,538,[],538,,Data from Configuration Repository
539,[],"attribute.confidentiality."""".data_disclosure",,T1602,539,[],539,,Data from Configuration Repository
540,[],action.hacking.variety.Scan network,,T1602.001,540,[],540,,Data from Configuration Repository: SNMP (MIB Dump)
541,[],"attribute.confidentiality."""".data_disclosure",,T1602.001,541,[],541,,Data from Configuration Repository: SNMP (MIB Dump)
542,[],action.hacking.variety.Scan network,,T1602.002,542,[],542,,Data from Configuration Repository: Network Device Configuration Dump
543,[],"attribute.confidentiality."""".data_disclosure",,T1602.002,543,[],543,,Data from Configuration Repository: Network Device Configuration Dump
544,[],action.hacking.variety.Scan network,,T1526,544,[],544,,Cloud Service Discovery
545,[],action.hacking.variety.Scan network,,T1580,545,[],545,,Cloud Infrastructure Discovery
546,[],action.hacking.variety.Session prediction,,T1606,546,[],546,,Forge Web Credentials
547,[],action.hacking.variety.Unknown,,T1606,547,[],547,,Forge Web Credentials
548,[],action.hacking.variety.Session prediction,,T1606.001,548,[],548,,Forge Web Credentials: Web Cookies
549,[],action.hacking.variety.Unknown,,T1606.001,549,[],549,,Forge Web Credentials: Web Cookies
550,[],action.hacking.variety.Session replay,,T1550.004,550,[],550,,Use Alternate Authentication Material:Web Session Cookie
551,[],action.hacking.variety.Use of stolen creds,,T1550.004,551,[],551,,Use Alternate Authentication Material:Web Session Cookie
552,[],action.hacking.variety.Use of stolen creds,,T1021,552,[],552,,Remote Services
553,[],action.malware.vector.Network propagation,,T1021,553,[],553,,Remote Services
554,[],action.hacking.variety.Use of stolen creds,,T1021.001,554,[],554,,Remote Services: Remote Desktop Protocol
555,[],action.hacking.vector.Desktop sharing software,,T1021.001,555,[],555,,Remote Services: Remote Desktop Protocol
556,[],action.hacking.variety.Use of stolen creds,,T1021.002,556,[],556,,Remote Services: SMB/Windows Admin Shares
557,[],action.hacking.vector.Command shell,,T1021.002,557,[],557,,Remote Services: SMB/Windows Admin Shares
558,[],action.hacking.variety.Use of stolen creds,,T1021.003,558,[],558,,Remote Services: Distributed Component Object Model
559,[],action.hacking.vector.Command shell,,T1021.003,559,[],559,,Remote Services: Distributed Component Object Model
560,[],action.hacking.variety.Use of stolen creds,,T1021.004,560,[],560,,Remote Services: SSH
561,[],action.hacking.vector.Command shell,,T1021.004,561,[],561,,Remote Services: SSH
562,[],action.hacking.variety.Use of stolen creds,,T1021.005,562,[],562,,Remote Services: VNC
563,[],action.hacking.vector.Desktop sharing software,,T1021.005,563,[],563,,Remote Services: VNC
564,[],action.hacking.variety.Use of stolen creds,,T1021.006,564,[],564,,Remote Services: Windows Remote Management
565,[],action.hacking.vector.Command shell,,T1021.006,565,[],565,,Remote Services: Windows Remote Management
566,[],action.hacking.variety.Use of stolen creds,,T1078.001,566,[],566,,Valid Accounts: Default Accounts
567,[],action.hacking.variety.Use of stolen creds,,T1078.002,567,[],567,,Valid Accounts: Domain Accounts
568,[],action.hacking.variety.Use of stolen creds,,T1078.003,568,[],568,,Valid Accounts: Local Accounts
569,[],action.hacking.variety.Use of stolen creds,,T1078.004,569,[],569,,Valid Accounts: Cloud Accounts
570,[],action.hacking.variety.Use of stolen creds,,T1134,570,[],570,,Access Token Manipulation
571,[],action.hacking.variety.Use of stolen creds,,T1134.001,571,[],571,,Access Token Manipulation: Token Impersonation/Theft
572,[],action.hacking.variety.Use of stolen creds,,T1134.002,572,[],572,,Access Token Manipulation: Create Process with Token
573,[],action.hacking.variety.Use of stolen creds,,T1134.003,573,[],573,,Access Token Manipulation: Make and Impersonate Token
574,[],action.hacking.variety.Use of stolen creds,,T1134.004,574,[],574,,Access Token Manipulation: Parent PID Spoofing
575,[],action.hacking.variety.Use of stolen creds,,T1134.005,575,[],575,,Access Token Manipulation: SID-History Injection
576,[],action.hacking.variety.Use of stolen creds,,T1550,576,[],576,,Use Alternate Authentication Material
577,[],action.malware.variety.Pass-the-hash,,T1550,577,[],577,,Use Alternate Authentication Material
578,[],action.malware.vector.Network propagation,,T1550,578,[],578,,Use Alternate Authentication Material
579,[],action.hacking.variety.Use of stolen creds,,T1550.001,579,[],579,,Use Alternate Authentication Material: Application Access Token
580,[],action.hacking.variety.Use of stolen creds,,T1550.003,580,[],580,,Use Alternate Authentication Material: Pass the Ticket
581,[],action.hacking.variety.Use of stolen creds,,T1558,581,[],581,,Steal or Forge Kerberos Tickets
582,[],action.hacking.variety.Use of stolen creds,,T1558.001,582,[],582,,Steal or Forge Kerberos Tickets: Golden Ticket
583,[],action.hacking.variety.Use of stolen creds,,T1558.002,583,[],583,,Steal or Forge Kerberos Tickets: Silver Ticket
584,[],action.hacking.variety.Use of stolen creds,,T1558.003,584,[],584,,Steal or Forge Kerberos Tickets: Kerberoasting
585,[],action.hacking.variety.Use of stolen creds,,T1586,585,[],585,,Compromise Account
586,[],action.hacking.variety.Use of stolen creds,,T1586.001,586,[],586,,Compromise Account: Social Media Accounts
587,[],action.social.variety.Phishing,,T1586.001,587,[],587,,Compromise Account: Social Media Accounts
588,[],action.social.variety.Pretexting,,T1586.001,588,[],588,,Compromise Account: Social Media Accounts
589,[],action.hacking.variety.Use of stolen creds,,T1586.002,589,[],589,,Compromise Account: Email Accounts
590,[],action.hacking.variety.Virtual machine escape,,T1611,590,[],590,,Escape to Host
591,[],action.hacking.variety.XML external entities,,T1213,591,[],591,,Data from Information Repository
592,[],action.malware.variety.Capture stored data,,T1213,592,[],592,,Data from Information Repository
